locus_tag	ftype	gene	EC_number	product
CKHGCHID_00020	CDS	dadA1_1	1.4.99.-	D-amino acid dehydrogenase 1
CKHGCHID_00020	gene	dadA1_1		
CKHGCHID_00021	CDS	maiA_1	5.2.1.1	Maleate isomerase
CKHGCHID_00021	gene	maiA_1		
CKHGCHID_00022	CDS			hypothetical protein
CKHGCHID_00022	gene			
CKHGCHID_00023	CDS			hypothetical protein
CKHGCHID_00023	gene			
CKHGCHID_00024	CDS	sbmA_1		Peptide antibiotic transporter SbmA
CKHGCHID_00024	gene	sbmA_1		
CKHGCHID_00025	CDS	glbN_1		Group 1 truncated hemoglobin GlbN
CKHGCHID_00025	gene	glbN_1		
CKHGCHID_00026	CDS	pleD		Response regulator PleD
CKHGCHID_00026	gene	pleD		
CKHGCHID_00027	CDS			hypothetical protein
CKHGCHID_00027	gene			
CKHGCHID_00028	CDS	cph2_1		Phytochrome-like protein cph2
CKHGCHID_00028	gene	cph2_1		
CKHGCHID_00029	CDS			hypothetical protein
CKHGCHID_00029	gene			
CKHGCHID_00030	CDS			hypothetical protein
CKHGCHID_00030	gene			
CKHGCHID_00031	CDS	ygfZ_1		tRNA-modifying protein YgfZ
CKHGCHID_00031	gene	ygfZ_1		
CKHGCHID_00032	CDS	ftsB_1		Cell division protein FtsB
CKHGCHID_00032	gene	ftsB_1		
CKHGCHID_00033	CDS	eno_1	4.2.1.11	Enolase
CKHGCHID_00033	gene	eno_1		
CKHGCHID_00034	CDS	kdsA_1	2.5.1.55	2-dehydro-3-deoxyphosphooctonate aldolase
CKHGCHID_00034	gene	kdsA_1		
CKHGCHID_00035	CDS	pyrG_1	6.3.4.2	CTP synthase
CKHGCHID_00035	gene	pyrG_1		
CKHGCHID_00036	CDS	tilS_1	6.3.4.19	tRNA(Ile)-lysidine synthase
CKHGCHID_00036	gene	tilS_1		
CKHGCHID_00037	CDS	accA_1	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
CKHGCHID_00037	gene	accA_1		
CKHGCHID_00038	CDS	dnaE_1	2.7.7.7	DNA polymerase III subunit alpha
CKHGCHID_00038	gene	dnaE_1		
CKHGCHID_00039	CDS	rnhB_1	3.1.26.4	Ribonuclease HII
CKHGCHID_00039	gene	rnhB_1		
CKHGCHID_00040	CDS	lpxB_1	2.4.1.182	Lipid-A-disaccharide synthase
CKHGCHID_00040	gene	lpxB_1		
CKHGCHID_00041	CDS	lpxA_1	2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
CKHGCHID_00041	gene	lpxA_1		
CKHGCHID_00042	CDS	fabZ_1	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
CKHGCHID_00042	gene	fabZ_1		
CKHGCHID_00043	CDS	skp_1		Chaperone protein Skp
CKHGCHID_00043	gene	skp_1		
CKHGCHID_00044	CDS	bamA_1		Outer membrane protein assembly factor BamA
CKHGCHID_00044	gene	bamA_1		
CKHGCHID_00045	CDS	rseP_1	3.4.24.-	Regulator of sigma-E protease RseP
CKHGCHID_00045	gene	rseP_1		
CKHGCHID_00046	CDS	dxr_1	1.1.1.267	1-deoxy-D-xylulose 5-phosphate reductoisomerase
CKHGCHID_00046	gene	dxr_1		
CKHGCHID_00047	CDS	cdsA_1	2.7.7.41	Phosphatidate cytidylyltransferase
CKHGCHID_00047	gene	cdsA_1		
CKHGCHID_00048	CDS	uppS_1	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
CKHGCHID_00048	gene	uppS_1		
CKHGCHID_00049	CDS	frr_1		Ribosome-recycling factor
CKHGCHID_00049	gene	frr_1		
CKHGCHID_00050	CDS	pyrH_1	2.7.4.22	Uridylate kinase
CKHGCHID_00050	gene	pyrH_1		
CKHGCHID_00051	CDS	tsf_1		Elongation factor Ts
CKHGCHID_00051	gene	tsf_1		
CKHGCHID_00052	CDS	rpsB_1		30S ribosomal protein S2
CKHGCHID_00052	gene	rpsB_1		
CKHGCHID_00053	CDS			hypothetical protein
CKHGCHID_00053	gene			
CKHGCHID_00054	CDS	gmhB_1	3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
CKHGCHID_00054	gene	gmhB_1		
CKHGCHID_00055	CDS	gmhA1	5.3.1.28	Phosphoheptose isomerase 1
CKHGCHID_00055	gene	gmhA1		
CKHGCHID_00056	CDS	nhaP2		K(+)/H(+) antiporter NhaP2
CKHGCHID_00056	gene	nhaP2		
CKHGCHID_00057	CDS			hypothetical protein
CKHGCHID_00057	gene			
CKHGCHID_00058	CDS			hypothetical protein
CKHGCHID_00058	gene			
CKHGCHID_00059	CDS			hypothetical protein
CKHGCHID_00059	gene			
CKHGCHID_00060	CDS	nudF_1	3.6.1.13	ADP-ribose pyrophosphatase
CKHGCHID_00060	gene	nudF_1		
CKHGCHID_00061	CDS	amiD_1	3.5.1.4	Putative amidase AmiD
CKHGCHID_00061	gene	amiD_1		
CKHGCHID_00062	CDS	proX_1		Prolyl-tRNA editing protein ProX
CKHGCHID_00062	gene	proX_1		
CKHGCHID_00063	CDS			hypothetical protein
CKHGCHID_00063	gene			
CKHGCHID_00064	CDS	tesA_1	3.1.1.1	Esterase TesA
CKHGCHID_00064	gene	tesA_1		
CKHGCHID_00065	CDS	lolD_1	3.6.3.-	Lipoprotein-releasing system ATP-binding protein LolD
CKHGCHID_00065	gene	lolD_1		
CKHGCHID_00066	CDS			hypothetical protein
CKHGCHID_00066	gene			
CKHGCHID_00067	CDS		3.-.-.-	putative metallo-hydrolase
CKHGCHID_00067	gene			
CKHGCHID_00068	CDS	speE_1	2.5.1.16	Polyamine aminopropyltransferase
CKHGCHID_00068	gene	speE_1		
CKHGCHID_00069	CDS			hypothetical protein
CKHGCHID_00069	gene			
CKHGCHID_00070	CDS	xerC_1		Tyrosine recombinase XerC
CKHGCHID_00070	gene	xerC_1		
CKHGCHID_00071	CDS			hypothetical protein
CKHGCHID_00071	gene			
CKHGCHID_00072	CDS			hypothetical protein
CKHGCHID_00072	gene			
CKHGCHID_00073	CDS			hypothetical protein
CKHGCHID_00073	gene			
CKHGCHID_00074	CDS	pmbA	3.4.-.-	Metalloprotease PmbA
CKHGCHID_00074	gene	pmbA		
CKHGCHID_00075	CDS	corC_1		Magnesium and cobalt efflux protein CorC
CKHGCHID_00075	gene	corC_1		
CKHGCHID_00076	CDS	tlyC		Hemolysin C
CKHGCHID_00076	gene	tlyC		
CKHGCHID_00077	CDS			hypothetical protein
CKHGCHID_00077	gene			
CKHGCHID_00078	CDS	proC_1	1.5.1.2	Pyrroline-5-carboxylate reductase
CKHGCHID_00078	gene	proC_1		
CKHGCHID_00079	CDS			hypothetical protein
CKHGCHID_00079	gene			
CKHGCHID_00080	CDS	yfmJ_1	1.-.-.-	Putative NADP-dependent oxidoreductase YfmJ
CKHGCHID_00080	gene	yfmJ_1		
CKHGCHID_00081	CDS			hypothetical protein
CKHGCHID_00081	gene			
CKHGCHID_00082	CDS			hypothetical protein
CKHGCHID_00082	gene			
CKHGCHID_00083	CDS	ycdF_1	1.1.1.47	Glucose 1-dehydrogenase 2
CKHGCHID_00083	gene	ycdF_1		
CKHGCHID_00084	CDS		1.1.1.51	3-beta-hydroxysteroid dehydrogenase
CKHGCHID_00084	gene			
CKHGCHID_00085	CDS		4.2.1.17	putative enoyl-CoA hydratase 1
CKHGCHID_00085	gene			
CKHGCHID_00086	CDS			hypothetical protein
CKHGCHID_00086	gene			
CKHGCHID_00087	CDS	alkJ_1	1.1.99.-	Alcohol dehydrogenase [acceptor]
CKHGCHID_00087	gene	alkJ_1		
CKHGCHID_00088	CDS			hypothetical protein
CKHGCHID_00088	gene			
CKHGCHID_00089	CDS	purE_1	5.4.99.18	N5-carboxyaminoimidazole ribonucleotide mutase
CKHGCHID_00089	gene	purE_1		
CKHGCHID_00090	CDS	purK_1	6.3.4.18	N5-carboxyaminoimidazole ribonucleotide synthase
CKHGCHID_00090	gene	purK_1		
CKHGCHID_00091	CDS			hypothetical protein
CKHGCHID_00091	gene			
CKHGCHID_00092	CDS	ydfG_1	1.1.1.381	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
CKHGCHID_00092	gene	ydfG_1		
CKHGCHID_00093	CDS	glnG_1		Nitrogen regulation protein NR(I)
CKHGCHID_00093	gene	glnG_1		
CKHGCHID_00094	CDS	glnL_1	2.7.13.3	Nitrogen regulation protein NR(II)
CKHGCHID_00094	gene	glnL_1		
CKHGCHID_00095	CDS	glnA_1	6.3.1.2	Glutamine synthetase
CKHGCHID_00095	gene	glnA_1		
CKHGCHID_00096	CDS	glyQ_1	6.1.1.14	Glycine--tRNA ligase alpha subunit
CKHGCHID_00096	gene	glyQ_1		
CKHGCHID_00097	CDS	glyS_1	6.1.1.14	Glycine--tRNA ligase beta subunit
CKHGCHID_00097	gene	glyS_1		
CKHGCHID_00098	CDS			hypothetical protein
CKHGCHID_00098	gene			
CKHGCHID_00099	CDS		3.1.3.82	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
CKHGCHID_00099	gene			
CKHGCHID_00100	CDS	plsC_1	2.3.1.51	1-acyl-sn-glycerol-3-phosphate acyltransferase
CKHGCHID_00100	gene	plsC_1		
CKHGCHID_00101	CDS	rsmA_1	2.1.1.182	Ribosomal RNA small subunit methyltransferase A
CKHGCHID_00101	gene	rsmA_1		
CKHGCHID_00102	CDS	hcnB_1	1.4.99.5	Hydrogen cyanide synthase subunit HcnB
CKHGCHID_00102	gene	hcnB_1		
CKHGCHID_00103	CDS	acxB	6.4.1.6	Acetone carboxylase alpha subunit
CKHGCHID_00103	gene	acxB		
CKHGCHID_00104	CDS			hypothetical protein
CKHGCHID_00104	gene			
CKHGCHID_00105	CDS			hypothetical protein
CKHGCHID_00105	gene			
CKHGCHID_00106	CDS	steT		Serine/threonine exchanger SteT
CKHGCHID_00106	gene	steT		
CKHGCHID_00107	CDS			hypothetical protein
CKHGCHID_00107	gene			
CKHGCHID_00108	CDS	ygaZ		Inner membrane protein YgaZ
CKHGCHID_00108	gene	ygaZ		
CKHGCHID_00109	tRNA			tRNA-Ser(gct)
CKHGCHID_00109	gene			
CKHGCHID_00110	CDS	csrA_1		Carbon storage regulator 
CKHGCHID_00110	gene	csrA_1		
CKHGCHID_00111	CDS	alaS_1	6.1.1.7	Alanine--tRNA ligase
CKHGCHID_00111	gene	alaS_1		
CKHGCHID_00112	CDS			hypothetical protein
CKHGCHID_00112	gene			
CKHGCHID_00113	CDS	htpX_1	3.4.24.-	Protease HtpX
CKHGCHID_00113	gene	htpX_1		
CKHGCHID_00114	CDS	ycdX_1	3.1.3.-	phosphatase YcdX
CKHGCHID_00114	gene	ycdX_1		
CKHGCHID_00115	CDS	cyc1_1		Cytochrome c-552
CKHGCHID_00115	gene	cyc1_1		
CKHGCHID_00116	CDS	mtaB_1	2.8.4.5	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
CKHGCHID_00116	gene	mtaB_1		
CKHGCHID_00117	CDS	iscA_1		Iron-binding protein IscA
CKHGCHID_00117	gene	iscA_1		
CKHGCHID_00118	CDS	trmJ_1	2.1.1.200	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
CKHGCHID_00118	gene	trmJ_1		
CKHGCHID_00119	CDS	coxN_1	1.9.3.1	Alternative cytochrome c oxidase subunit 1
CKHGCHID_00119	gene	coxN_1		
CKHGCHID_00120	CDS	coxM_1	1.9.3.1	Alternative cytochrome c oxidase subunit 2
CKHGCHID_00120	gene	coxM_1		
CKHGCHID_00121	CDS			hypothetical protein
CKHGCHID_00121	gene			
CKHGCHID_00122	CDS			hypothetical protein
CKHGCHID_00122	gene			
CKHGCHID_00123	CDS			hypothetical protein
CKHGCHID_00123	gene			
CKHGCHID_00124	CDS			hypothetical protein
CKHGCHID_00124	gene			
CKHGCHID_00125	CDS			hypothetical protein
CKHGCHID_00125	gene			
CKHGCHID_00126	CDS		4.2.1.96	Putative pterin-4-alpha-carbinolamine dehydratase
CKHGCHID_00126	gene			
CKHGCHID_00127	CDS			hypothetical protein
CKHGCHID_00127	gene			
CKHGCHID_00128	CDS			hypothetical protein
CKHGCHID_00128	gene			
CKHGCHID_00129	CDS			hypothetical protein
CKHGCHID_00129	gene			
CKHGCHID_00130	CDS	ccoP2_1		Cbb3-type cytochrome c oxidase subunit CcoP2
CKHGCHID_00130	gene	ccoP2_1		
CKHGCHID_00131	CDS			hypothetical protein
CKHGCHID_00131	gene			
CKHGCHID_00132	CDS			hypothetical protein
CKHGCHID_00132	gene			
CKHGCHID_00133	CDS			hypothetical protein
CKHGCHID_00133	gene			
CKHGCHID_00134	CDS			hypothetical protein
CKHGCHID_00134	gene			
CKHGCHID_00135	CDS	anr_1		Transcriptional activator protein Anr
CKHGCHID_00135	gene	anr_1		
CKHGCHID_00136	CDS	hemN_1	1.3.98.3	Oxygen-independent coproporphyrinogen III oxidase
CKHGCHID_00136	gene	hemN_1		
CKHGCHID_00137	CDS			hypothetical protein
CKHGCHID_00137	gene			
CKHGCHID_00138	CDS	glpQ_1	3.1.4.46	Glycerophosphodiester phosphodiesterase
CKHGCHID_00138	gene	glpQ_1		
CKHGCHID_00139	CDS			hypothetical protein
CKHGCHID_00139	gene			
CKHGCHID_00140	CDS			hypothetical protein
CKHGCHID_00140	gene			
CKHGCHID_00141	CDS	gpx1_1	1.11.1.22	Hydroperoxy fatty acid reductase gpx1
CKHGCHID_00141	gene	gpx1_1		
CKHGCHID_00142	CDS			hypothetical protein
CKHGCHID_00142	gene			
CKHGCHID_00143	CDS	udk	2.7.1.48	Uridine kinase
CKHGCHID_00143	gene	udk		
CKHGCHID_00144	CDS			hypothetical protein
CKHGCHID_00144	gene			
CKHGCHID_00145	CDS			hypothetical protein
CKHGCHID_00145	gene			
CKHGCHID_00146	CDS			putative signaling protein
CKHGCHID_00146	gene			
CKHGCHID_00147	CDS			hypothetical protein
CKHGCHID_00147	gene			
CKHGCHID_00148	CDS	nicP		Porin-like protein NicP
CKHGCHID_00148	gene	nicP		
CKHGCHID_00149	CDS	bepE_1		Efflux pump membrane transporter BepE
CKHGCHID_00149	gene	bepE_1		
CKHGCHID_00150	CDS	lnt_1	2.3.1.-	Apolipoprotein N-acyltransferase
CKHGCHID_00150	gene	lnt_1		
CKHGCHID_00151	CDS			hypothetical protein
CKHGCHID_00151	gene			
CKHGCHID_00152	CDS			hypothetical protein
CKHGCHID_00152	gene			
CKHGCHID_00153	CDS	ctaE_1	1.9.3.1	Cytochrome c oxidase subunit 3
CKHGCHID_00153	gene	ctaE_1		
CKHGCHID_00154	CDS	ctaG_1		Cytochrome c oxidase assembly protein CtaG
CKHGCHID_00154	gene	ctaG_1		
CKHGCHID_00155	CDS	ctaD_1	1.9.3.1	Cytochrome c oxidase subunit 1
CKHGCHID_00155	gene	ctaD_1		
CKHGCHID_00156	CDS	ctaC_1	1.9.3.1	Cytochrome c oxidase subunit 2
CKHGCHID_00156	gene	ctaC_1		
CKHGCHID_00157	CDS			hypothetical protein
CKHGCHID_00157	gene			
CKHGCHID_00158	CDS			hypothetical protein
CKHGCHID_00158	gene			
CKHGCHID_00159	CDS	coaBC_1		Coenzyme A biosynthesis bifunctional protein CoaBC
CKHGCHID_00159	gene	coaBC_1		
CKHGCHID_00160	CDS	rpmB_1		50S ribosomal protein L28
CKHGCHID_00160	gene	rpmB_1		
CKHGCHID_00161	CDS	rpmG_1		50S ribosomal protein L33
CKHGCHID_00161	gene	rpmG_1		
CKHGCHID_00162	CDS	mutM	3.2.2.23	Formamidopyrimidine-DNA glycosylase
CKHGCHID_00162	gene	mutM		
CKHGCHID_00163	CDS	coaD_1	2.7.7.3	Phosphopantetheine adenylyltransferase
CKHGCHID_00163	gene	coaD_1		
CKHGCHID_00164	CDS	rsmD_1	2.1.1.171	Ribosomal RNA small subunit methyltransferase D
CKHGCHID_00164	gene	rsmD_1		
CKHGCHID_00165	CDS	ftsY_1		Signal recognition particle receptor FtsY
CKHGCHID_00165	gene	ftsY_1		
CKHGCHID_00166	CDS	ftsE		Cell division ATP-binding protein FtsE
CKHGCHID_00166	gene	ftsE		
CKHGCHID_00167	CDS	ftsX		Cell division protein FtsX
CKHGCHID_00167	gene	ftsX		
CKHGCHID_00168	CDS			hypothetical protein
CKHGCHID_00168	gene			
CKHGCHID_00169	tRNA			tRNA-Tyr(gta)
CKHGCHID_00169	gene			
CKHGCHID_00170	CDS			hypothetical protein
CKHGCHID_00170	gene			
CKHGCHID_00171	CDS			hypothetical protein
CKHGCHID_00171	gene			
CKHGCHID_00172	CDS	cysA1_1	2.8.1.1	Putative thiosulfate sulfurtransferase
CKHGCHID_00172	gene	cysA1_1		
CKHGCHID_00173	CDS			hypothetical protein
CKHGCHID_00173	gene			
CKHGCHID_00174	CDS			hypothetical protein
CKHGCHID_00174	gene			
CKHGCHID_00175	CDS			hypothetical protein
CKHGCHID_00175	gene			
CKHGCHID_00176	CDS			hypothetical protein
CKHGCHID_00176	gene			
CKHGCHID_00177	CDS		4.2.1.17	putative enoyl-CoA hydratase 1
CKHGCHID_00177	gene			
CKHGCHID_00178	CDS			hypothetical protein
CKHGCHID_00178	gene			
CKHGCHID_00179	CDS			hypothetical protein
CKHGCHID_00179	gene			
CKHGCHID_00180	CDS			hypothetical protein
CKHGCHID_00180	gene			
CKHGCHID_00181	CDS			hypothetical protein
CKHGCHID_00181	gene			
CKHGCHID_00182	CDS	gcvT_1	2.1.2.10	Aminomethyltransferase
CKHGCHID_00182	gene	gcvT_1		
CKHGCHID_00183	CDS			hypothetical protein
CKHGCHID_00183	gene			
CKHGCHID_00184	CDS			hypothetical protein
CKHGCHID_00184	gene			
CKHGCHID_00185	CDS			hypothetical protein
CKHGCHID_00185	gene			
CKHGCHID_00186	CDS			hypothetical protein
CKHGCHID_00186	gene			
CKHGCHID_00187	CDS			hypothetical protein
CKHGCHID_00187	gene			
CKHGCHID_00188	CDS			hypothetical protein
CKHGCHID_00188	gene			
CKHGCHID_00189	CDS	abo_1	1.5.3.19	4-methylaminobutanoate oxidase (formaldehyde-forming)
CKHGCHID_00189	gene	abo_1		
CKHGCHID_00190	CDS	aes_1	3.1.1.-	Acetyl esterase
CKHGCHID_00190	gene	aes_1		
CKHGCHID_00191	CDS			hypothetical protein
CKHGCHID_00191	gene			
CKHGCHID_00192	CDS			hypothetical protein
CKHGCHID_00192	gene			
CKHGCHID_00193	CDS	ctaB_1	2.5.1.-	Protoheme IX farnesyltransferase
CKHGCHID_00193	gene	ctaB_1		
CKHGCHID_00194	CDS			hypothetical protein
CKHGCHID_00194	gene			
CKHGCHID_00195	CDS	puuB_1	1.4.3.-	Gamma-glutamylputrescine oxidoreductase
CKHGCHID_00195	gene	puuB_1		
CKHGCHID_00196	CDS	pyrD_1	1.3.5.2	Dihydroorotate dehydrogenase (quinone)
CKHGCHID_00196	gene	pyrD_1		
CKHGCHID_00197	CDS	rluF	5.4.99.21	23S rRNA pseudouridine(2604) synthase
CKHGCHID_00197	gene	rluF		
CKHGCHID_00198	CDS	purB_1	4.3.2.2	Adenylosuccinate lyase
CKHGCHID_00198	gene	purB_1		
CKHGCHID_00199	CDS			Bacteriohemerythrin
CKHGCHID_00199	gene			
CKHGCHID_00200	CDS			hypothetical protein
CKHGCHID_00200	gene			
CKHGCHID_00201	CDS	Hgd_1	1.1.1.291	2-(hydroxymethyl)glutarate dehydrogenase
CKHGCHID_00201	gene	Hgd_1		
CKHGCHID_00202	tRNA			tRNA-Arg(ccg)
CKHGCHID_00202	gene			
CKHGCHID_00203	CDS	metB	2.5.1.48	Cystathionine gamma-synthase
CKHGCHID_00203	gene	metB		
CKHGCHID_00204	CDS	metC_2	4.4.1.8	Cystathionine beta-lyase
CKHGCHID_00204	gene	metC_2		
CKHGCHID_00205	CDS			hypothetical protein
CKHGCHID_00205	gene			
CKHGCHID_00206	CDS			hypothetical protein
CKHGCHID_00206	gene			
CKHGCHID_00207	CDS			hypothetical protein
CKHGCHID_00207	gene			
CKHGCHID_00208	CDS	pilE_1		Fimbrial protein
CKHGCHID_00208	gene	pilE_1		
CKHGCHID_00209	CDS	pilE_2		Fimbrial protein
CKHGCHID_00209	gene	pilE_2		
CKHGCHID_00210	CDS	pilE_3		Fimbrial protein
CKHGCHID_00210	gene	pilE_3		
CKHGCHID_00211	CDS	ycdT	2.7.7.65	putative diguanylate cyclase YcdT
CKHGCHID_00211	gene	ycdT		
CKHGCHID_00212	CDS			hypothetical protein
CKHGCHID_00212	gene			
CKHGCHID_00213	CDS			hypothetical protein
CKHGCHID_00213	gene			
CKHGCHID_00214	CDS	ddc_1	4.1.1.86	L-2,4-diaminobutyrate decarboxylase
CKHGCHID_00214	gene	ddc_1		
CKHGCHID_00215	CDS	ttgG		Toluene efflux pump periplasmic linker protein TtgG
CKHGCHID_00215	gene	ttgG		
CKHGCHID_00216	CDS			hypothetical protein
CKHGCHID_00216	gene			
CKHGCHID_00217	CDS			hypothetical protein
CKHGCHID_00217	gene			
CKHGCHID_00218	CDS			hypothetical protein
CKHGCHID_00218	gene			
CKHGCHID_00219	CDS			hypothetical protein
CKHGCHID_00219	gene			
CKHGCHID_00220	CDS			hypothetical protein
CKHGCHID_00220	gene			
CKHGCHID_00221	CDS	andAb_1		Anthranilate 1,2-dioxygenase ferredoxin subunit
CKHGCHID_00221	gene	andAb_1		
CKHGCHID_00222	CDS			hypothetical protein
CKHGCHID_00222	gene			
CKHGCHID_00223	CDS	sufD_1		FeS cluster assembly protein SufD
CKHGCHID_00223	gene	sufD_1		
CKHGCHID_00224	CDS	sufC_1		putative ATP-dependent transporter SufC
CKHGCHID_00224	gene	sufC_1		
CKHGCHID_00225	CDS	sufB_1		FeS cluster assembly protein SufB
CKHGCHID_00225	gene	sufB_1		
CKHGCHID_00226	CDS	ctaD_2	1.9.3.1	Cytochrome c oxidase subunit 1
CKHGCHID_00226	gene	ctaD_2		
CKHGCHID_00227	CDS	dmsA_1	1.8.5.3	Dimethyl sulfoxide reductase DmsA
CKHGCHID_00227	gene	dmsA_1		
CKHGCHID_00228	CDS	ddl_1	6.3.2.4	D-alanine--D-alanine ligase
CKHGCHID_00228	gene	ddl_1		
CKHGCHID_00229	CDS	ftsQ_1		Cell division protein FtsQ
CKHGCHID_00229	gene	ftsQ_1		
CKHGCHID_00230	CDS	ftsA_1		Cell division protein FtsA
CKHGCHID_00230	gene	ftsA_1		
CKHGCHID_00231	CDS	ftsZ_1		Cell division protein FtsZ
CKHGCHID_00231	gene	ftsZ_1		
CKHGCHID_00232	CDS	lpxC_1	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
CKHGCHID_00232	gene	lpxC_1		
CKHGCHID_00233	CDS	mepM_1	3.4.24.-	Murein DD-endopeptidase MepM
CKHGCHID_00233	gene	mepM_1		
CKHGCHID_00234	CDS	secA_1		Protein translocase subunit SecA
CKHGCHID_00234	gene	secA_1		
CKHGCHID_00235	CDS			hypothetical protein
CKHGCHID_00235	gene			
CKHGCHID_00236	CDS			hypothetical protein
CKHGCHID_00236	gene			
CKHGCHID_00237	CDS			hypothetical protein
CKHGCHID_00237	gene			
CKHGCHID_00238	CDS			hypothetical protein
CKHGCHID_00238	gene			
CKHGCHID_00239	CDS	fdxE_1		Ferredoxin-6
CKHGCHID_00239	gene	fdxE_1		
CKHGCHID_00240	CDS			hypothetical protein
CKHGCHID_00240	gene			
CKHGCHID_00241	CDS			hypothetical protein
CKHGCHID_00241	gene			
CKHGCHID_00242	CDS			hypothetical protein
CKHGCHID_00242	gene			
CKHGCHID_00243	CDS	aam_1	3.5.1.13	Acylamidase
CKHGCHID_00243	gene	aam_1		
CKHGCHID_00244	CDS			hypothetical protein
CKHGCHID_00244	gene			
CKHGCHID_00245	CDS	putP_1		High-affinity proline transporter PutP
CKHGCHID_00245	gene	putP_1		
CKHGCHID_00246	CDS			hypothetical protein
CKHGCHID_00246	gene			
CKHGCHID_00247	CDS	pdxH_1	1.4.3.5	Pyridoxine/pyridoxamine 5'-phosphate oxidase
CKHGCHID_00247	gene	pdxH_1		
CKHGCHID_00248	CDS			hypothetical protein
CKHGCHID_00248	gene			
CKHGCHID_00249	CDS			hypothetical protein
CKHGCHID_00249	gene			
CKHGCHID_00250	CDS			hypothetical protein
CKHGCHID_00250	gene			
CKHGCHID_00251	CDS		2.5.1.17	Cob(I)yrinic acid a,c-diamide adenosyltransferase
CKHGCHID_00251	gene			
CKHGCHID_00252	CDS	hutG_1	3.5.3.8	Formimidoylglutamase
CKHGCHID_00252	gene	hutG_1		
CKHGCHID_00253	CDS	ampD_1	3.5.1.28	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
CKHGCHID_00253	gene	ampD_1		
CKHGCHID_00254	CDS	rplQ_1		50S ribosomal protein L17
CKHGCHID_00254	gene	rplQ_1		
CKHGCHID_00255	CDS	rpoA_1	2.7.7.6	DNA-directed RNA polymerase subunit alpha
CKHGCHID_00255	gene	rpoA_1		
CKHGCHID_00256	CDS	rpsD		30S ribosomal protein S4
CKHGCHID_00256	gene	rpsD		
CKHGCHID_00257	CDS	rpsK_1		30S ribosomal protein S11
CKHGCHID_00257	gene	rpsK_1		
CKHGCHID_00258	CDS	rpsM_1		30S ribosomal protein S13
CKHGCHID_00258	gene	rpsM_1		
CKHGCHID_00259	CDS	secY_1		Protein translocase subunit SecY
CKHGCHID_00259	gene	secY_1		
CKHGCHID_00260	CDS	rplO_1		50S ribosomal protein L15
CKHGCHID_00260	gene	rplO_1		
