locus_tag	ftype	gene	EC_number	product
ALJPEIHI_00036	CDS	cysQ_1	3.1.3.7	3'-phosphoadenosine 5'-phosphate phosphatase
ALJPEIHI_00036	gene	cysQ_1		
ALJPEIHI_00037	CDS	cspLA		Cold shock-like protein CspLA
ALJPEIHI_00037	gene	cspLA		
ALJPEIHI_00038	CDS			hypothetical protein
ALJPEIHI_00038	gene			
ALJPEIHI_00039	CDS		1.-.-.-	Putative coenzyme F420-dependent oxidoreductase
ALJPEIHI_00039	gene			
ALJPEIHI_00040	CDS	fgd2_1	1.1.98.-	F420-dependent hydroxymycolic acid dehydrogenase
ALJPEIHI_00040	gene	fgd2_1		
ALJPEIHI_00041	CDS	sufS_1	2.8.1.7	Cysteine desulfurase
ALJPEIHI_00041	gene	sufS_1		
ALJPEIHI_00042	CDS	ogt	2.1.1.63	Methylated-DNA--protein-cysteine methyltransferase, constitutive
ALJPEIHI_00042	gene	ogt		
ALJPEIHI_00043	CDS		1.13.12.16	Nitronate monooxygenase
ALJPEIHI_00043	gene			
ALJPEIHI_00044	CDS		4.2.1.112	Acetylene hydratase
ALJPEIHI_00044	gene			
ALJPEIHI_00045	CDS	crt_1	4.2.1.150	Short-chain-enoyl-CoA hydratase
ALJPEIHI_00045	gene	crt_1		
ALJPEIHI_00046	CDS	crt_2	4.2.1.150	Short-chain-enoyl-CoA hydratase
ALJPEIHI_00046	gene	crt_2		
ALJPEIHI_00047	CDS	mutX	3.6.1.55	8-oxo-dGTP diphosphatase
ALJPEIHI_00047	gene	mutX		
ALJPEIHI_00048	CDS	gltC		HTH-type transcriptional regulator GltC
ALJPEIHI_00048	gene	gltC		
ALJPEIHI_00049	CDS			hypothetical protein
ALJPEIHI_00049	gene			
ALJPEIHI_00050	CDS	nhaA		Na(+)/H(+) antiporter NhaA
ALJPEIHI_00050	gene	nhaA		
ALJPEIHI_00051	CDS			hypothetical protein
ALJPEIHI_00051	gene			
ALJPEIHI_00052	CDS	rsbW	2.7.11.1	Serine-protein kinase RsbW
ALJPEIHI_00052	gene	rsbW		
ALJPEIHI_00053	CDS	rsbV		Anti-sigma-B factor antagonist
ALJPEIHI_00053	gene	rsbV		
ALJPEIHI_00054	CDS		2.7.1.-	Putative aminoglycoside phosphotransferase
ALJPEIHI_00054	gene			
ALJPEIHI_00055	CDS			hypothetical protein
ALJPEIHI_00055	gene			
ALJPEIHI_00056	tRNA			tRNA-SeC(tca)
ALJPEIHI_00056	gene			
ALJPEIHI_00057	CDS	hrdB_1		RNA polymerase principal sigma factor HrdB
ALJPEIHI_00057	gene	hrdB_1		
ALJPEIHI_00058	CDS	nadE_2	6.3.5.1	Glutamine-dependent NAD(+) synthetase
ALJPEIHI_00058	gene	nadE_2		
ALJPEIHI_00059	CDS	hisI	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase
ALJPEIHI_00059	gene	hisI		
ALJPEIHI_00060	CDS	glnII	6.3.1.2	Glutamine synthetase 2
ALJPEIHI_00060	gene	glnII		
ALJPEIHI_00061	CDS	glnA	6.3.1.2	Glutamine synthetase 2
ALJPEIHI_00061	gene	glnA		
ALJPEIHI_00062	CDS	hssR		Heme response regulator HssR
ALJPEIHI_00062	gene	hssR		
ALJPEIHI_00063	CDS			hypothetical protein
ALJPEIHI_00063	gene			
ALJPEIHI_00064	CDS	yabJ	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
ALJPEIHI_00064	gene	yabJ		
ALJPEIHI_00065	CDS			hypothetical protein
ALJPEIHI_00065	gene			
ALJPEIHI_00066	CDS	erpA		Iron-sulfur cluster insertion protein ErpA
ALJPEIHI_00066	gene	erpA		
ALJPEIHI_00067	CDS	mrp_1		Iron-sulfur cluster carrier protein
ALJPEIHI_00067	gene	mrp_1		
ALJPEIHI_00068	CDS			hypothetical protein
ALJPEIHI_00068	gene			
ALJPEIHI_00069	CDS			hypothetical protein
ALJPEIHI_00069	gene			
ALJPEIHI_00070	CDS	selA	2.9.1.1	L-seryl-tRNA(Sec) selenium transferase
ALJPEIHI_00070	gene	selA		
ALJPEIHI_00071	CDS	selB		Selenocysteine-specific elongation factor
ALJPEIHI_00071	gene	selB		
ALJPEIHI_00072	CDS	deoD	2.4.2.1	Purine nucleoside phosphorylase DeoD-type
ALJPEIHI_00072	gene	deoD		
ALJPEIHI_00073	CDS	whiB3		putative transcriptional regulator WhiB3
ALJPEIHI_00073	gene	whiB3		
ALJPEIHI_00074	CDS			hypothetical protein
ALJPEIHI_00074	gene			
ALJPEIHI_00075	CDS			Putative anti-sigma factor antagonist
ALJPEIHI_00075	gene			
ALJPEIHI_00076	CDS			hypothetical protein
ALJPEIHI_00076	gene			
ALJPEIHI_00077	tRNA			tRNA-Pro(cgg)
ALJPEIHI_00077	gene			
ALJPEIHI_00078	CDS			hypothetical protein
ALJPEIHI_00078	gene			
ALJPEIHI_00079	CDS	asd	1.2.1.11	Aspartate-semialdehyde dehydrogenase
ALJPEIHI_00079	gene	asd		
ALJPEIHI_00080	CDS			hypothetical protein
ALJPEIHI_00080	gene			
ALJPEIHI_00081	CDS	rapA_1	3.6.4.-	RNA polymerase-associated protein RapA
ALJPEIHI_00081	gene	rapA_1		
ALJPEIHI_00082	CDS	lysC	2.7.2.4	Aspartate kinase Ask_LysC
ALJPEIHI_00082	gene	lysC		
ALJPEIHI_00083	CDS			hypothetical protein
ALJPEIHI_00083	gene			
ALJPEIHI_00084	CDS	pccB_1	6.4.1.3	Propionyl-CoA carboxylase beta chain
ALJPEIHI_00084	gene	pccB_1		
ALJPEIHI_00085	CDS	ddpX	3.4.13.22	D-alanyl-D-alanine dipeptidase
ALJPEIHI_00085	gene	ddpX		
ALJPEIHI_00086	CDS	yerB		Putative lipoprotein YerB
ALJPEIHI_00086	gene	yerB		
ALJPEIHI_00087	CDS	thrC_1	4.2.3.1	Threonine synthase
ALJPEIHI_00087	gene	thrC_1		
ALJPEIHI_00088	CDS	cysK	2.5.1.47	Cysteine synthase
ALJPEIHI_00088	gene	cysK		
ALJPEIHI_00089	CDS		1.14.13.221	Steroid C26-monooxygenase
ALJPEIHI_00089	gene			
ALJPEIHI_00090	CDS	luxA	1.14.14.3	Alkanal monooxygenase alpha chain
ALJPEIHI_00090	gene	luxA		
ALJPEIHI_00091	CDS	lvr_1	1.1.1.-	Levodione reductase
ALJPEIHI_00091	gene	lvr_1		
ALJPEIHI_00092	CDS	yciB		intracellular septation protein A
ALJPEIHI_00092	gene	yciB		
ALJPEIHI_00093	CDS	hsdA_1	1.1.1.50	3-alpha-hydroxysteroid dehydrogenase/carbonyl reductase
ALJPEIHI_00093	gene	hsdA_1		
ALJPEIHI_00094	CDS	lcfB_1	6.2.1.3	Long-chain-fatty-acid--CoA ligase
ALJPEIHI_00094	gene	lcfB_1		
ALJPEIHI_00095	CDS			hypothetical protein
ALJPEIHI_00095	gene			
ALJPEIHI_00096	CDS		2.1.1.-	putative tRNA/rRNA methyltransferase
ALJPEIHI_00096	gene			
ALJPEIHI_00097	CDS			hypothetical protein
ALJPEIHI_00097	gene			
ALJPEIHI_00098	CDS	ywle	3.9.1.2	Protein-arginine-phosphatase
ALJPEIHI_00098	gene	ywle		
ALJPEIHI_00099	CDS			hypothetical protein
ALJPEIHI_00099	gene			
ALJPEIHI_00100	CDS	carC_1	1.3.1.108	Caffeyl-CoA reductase-Etf complex subunit CarC
ALJPEIHI_00100	gene	carC_1		
ALJPEIHI_00101	CDS		1.3.99.-	Putative acyl-CoA dehydrogenase FadE17
ALJPEIHI_00101	gene			
ALJPEIHI_00102	CDS			hypothetical protein
ALJPEIHI_00102	gene			
ALJPEIHI_00103	CDS	smtB_1	2.8.3.22	Succinyl-CoA--L-malate CoA-transferase beta subunit
ALJPEIHI_00103	gene	smtB_1		
ALJPEIHI_00104	CDS	pheS	6.1.1.20	Phenylalanine--tRNA ligase alpha subunit
ALJPEIHI_00104	gene	pheS		
ALJPEIHI_00105	CDS	aviRb	2.1.1.208	23S rRNA (uridine(2479)-2'-O)-methyltransferase
ALJPEIHI_00105	gene	aviRb		
ALJPEIHI_00106	CDS	rplT		50S ribosomal protein L20
ALJPEIHI_00106	gene	rplT		
ALJPEIHI_00107	CDS	rpmI		50S ribosomal protein L35
ALJPEIHI_00107	gene	rpmI		
ALJPEIHI_00108	CDS	infC		Translation initiation factor IF-3
ALJPEIHI_00108	gene	infC		
ALJPEIHI_00109	CDS			hypothetical protein
ALJPEIHI_00109	gene			
ALJPEIHI_00110	CDS	rdmC	3.1.1.95	Aclacinomycin methylesterase RdmC
ALJPEIHI_00110	gene	rdmC		
ALJPEIHI_00111	CDS	yjiB_1	1.14.-.-	Putative cytochrome P450 YjiB
ALJPEIHI_00111	gene	yjiB_1		
ALJPEIHI_00112	CDS			hypothetical protein
ALJPEIHI_00112	gene			
ALJPEIHI_00113	CDS	ppsC_1	2.3.1.41	Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
ALJPEIHI_00113	gene	ppsC_1		
ALJPEIHI_00114	CDS	echA8_2	4.2.1.17	putative enoyl-CoA hydratase echA8
ALJPEIHI_00114	gene	echA8_2		
ALJPEIHI_00115	CDS			hypothetical protein
ALJPEIHI_00115	gene			
ALJPEIHI_00116	CDS	gpr	1.1.1.-	L-glyceraldehyde 3-phosphate reductase
ALJPEIHI_00116	gene	gpr		
ALJPEIHI_00117	CDS			hypothetical protein
ALJPEIHI_00117	gene			
ALJPEIHI_00118	CDS			hypothetical protein
ALJPEIHI_00118	gene			
ALJPEIHI_00119	CDS			hypothetical protein
ALJPEIHI_00119	gene			
ALJPEIHI_00120	rRNA			16S ribosomal RNA (partial)
ALJPEIHI_00120	gene			
ALJPEIHI_00121	rRNA			23S ribosomal RNA (partial)
ALJPEIHI_00121	gene			
ALJPEIHI_00122	CDS	dac	3.4.16.4	D-alanyl-D-alanine carboxypeptidase
ALJPEIHI_00122	gene	dac		
ALJPEIHI_00123	CDS			hypothetical protein
ALJPEIHI_00123	gene			
ALJPEIHI_00124	CDS			hypothetical protein
ALJPEIHI_00124	gene			
ALJPEIHI_00125	CDS			hypothetical protein
ALJPEIHI_00125	gene			
ALJPEIHI_00126	CDS			hypothetical protein
ALJPEIHI_00126	gene			
ALJPEIHI_00127	CDS	dhmA	3.8.1.5	Haloalkane dehalogenase
ALJPEIHI_00127	gene	dhmA		
ALJPEIHI_00128	CDS	rbn_1	3.1.-.-	Ribonuclease BN
ALJPEIHI_00128	gene	rbn_1		
ALJPEIHI_00129	CDS	atsA_1	3.1.6.1	Arylsulfatase
ALJPEIHI_00129	gene	atsA_1		
ALJPEIHI_00130	CDS			hypothetical protein
ALJPEIHI_00130	gene			
ALJPEIHI_00131	CDS	rgtE	2.4.1.-	Dodecaprenyl-phosphate galacturonate synthase
ALJPEIHI_00131	gene	rgtE		
ALJPEIHI_00132	CDS	npt	2.7.8.7	4'-phosphopantetheinyl transferase Npt
ALJPEIHI_00132	gene	npt		
ALJPEIHI_00133	CDS	gatB	6.3.5.-	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
ALJPEIHI_00133	gene	gatB		
ALJPEIHI_00134	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
ALJPEIHI_00134	gene	gatA		
ALJPEIHI_00135	CDS	gatC	6.3.5.-	Glutamyl-tRNA(Gln) amidotransferase subunit C
ALJPEIHI_00135	gene	gatC		
ALJPEIHI_00136	CDS	prkC	2.7.11.1	Serine/threonine-protein kinase PrkC
ALJPEIHI_00136	gene	prkC		
ALJPEIHI_00137	CDS			hypothetical protein
ALJPEIHI_00137	gene			
ALJPEIHI_00138	CDS	yihX_1	3.1.3.10	Alpha-D-glucose 1-phosphate phosphatase YihX
ALJPEIHI_00138	gene	yihX_1		
ALJPEIHI_00139	CDS	ligA	6.5.1.2	DNA ligase
ALJPEIHI_00139	gene	ligA		
ALJPEIHI_00140	CDS			hypothetical protein
ALJPEIHI_00140	gene			
ALJPEIHI_00141	CDS			hypothetical protein
ALJPEIHI_00141	gene			
ALJPEIHI_00142	CDS	mnmA	2.8.1.13	tRNA-specific 2-thiouridylase MnmA
ALJPEIHI_00142	gene	mnmA		
ALJPEIHI_00143	CDS	iscS	2.8.1.7	Cysteine desulfurase IscS
ALJPEIHI_00143	gene	iscS		
ALJPEIHI_00144	CDS			hypothetical protein
ALJPEIHI_00144	gene			
ALJPEIHI_00145	CDS	murA	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
ALJPEIHI_00145	gene	murA		
ALJPEIHI_00146	CDS			hypothetical protein
ALJPEIHI_00146	gene			
ALJPEIHI_00147	CDS			hypothetical protein
ALJPEIHI_00147	gene			
ALJPEIHI_00148	CDS			hypothetical protein
ALJPEIHI_00148	gene			
ALJPEIHI_00149	CDS	glpX	3.1.3.11	Fructose-1,6-bisphosphatase class 2
ALJPEIHI_00149	gene	glpX		
ALJPEIHI_00150	CDS	butA	1.1.1.304	Diacetyl reductase [(S)-acetoin forming]
ALJPEIHI_00150	gene	butA		
ALJPEIHI_00151	CDS	atpC		ATP synthase epsilon chain
ALJPEIHI_00151	gene	atpC		
ALJPEIHI_00152	CDS	atpD	3.6.3.14	ATP synthase subunit beta
ALJPEIHI_00152	gene	atpD		
ALJPEIHI_00153	CDS	atpG		ATP synthase gamma chain
ALJPEIHI_00153	gene	atpG		
ALJPEIHI_00154	CDS	atpA	3.6.3.14	ATP synthase subunit alpha
ALJPEIHI_00154	gene	atpA		
ALJPEIHI_00155	CDS	atpH		ATP synthase subunit delta
ALJPEIHI_00155	gene	atpH		
ALJPEIHI_00156	CDS	atpF		ATP synthase subunit b
ALJPEIHI_00156	gene	atpF		
ALJPEIHI_00157	CDS	atpE		ATP synthase subunit c
ALJPEIHI_00157	gene	atpE		
ALJPEIHI_00158	CDS	atpB		ATP synthase subunit a
ALJPEIHI_00158	gene	atpB		
ALJPEIHI_00159	CDS			hypothetical protein
ALJPEIHI_00159	gene			
ALJPEIHI_00160	CDS			hypothetical protein
ALJPEIHI_00160	gene			
ALJPEIHI_00161	CDS	glyA	2.1.2.1	Serine hydroxymethyltransferase
ALJPEIHI_00161	gene	glyA		
ALJPEIHI_00162	CDS	rpiB	5.3.1.6	Ribose-5-phosphate isomerase B
ALJPEIHI_00162	gene	rpiB		
ALJPEIHI_00163	CDS	ywlC	2.7.7.87	Threonylcarbamoyl-AMP synthase
ALJPEIHI_00163	gene	ywlC		
ALJPEIHI_00164	CDS	prmC	2.1.1.297	Release factor glutamine methyltransferase
ALJPEIHI_00164	gene	prmC		
ALJPEIHI_00165	CDS	prfA		Peptide chain release factor 1
ALJPEIHI_00165	gene	prfA		
ALJPEIHI_00166	CDS			hypothetical protein
ALJPEIHI_00166	gene			
ALJPEIHI_00167	CDS	rpmE2		50S ribosomal protein L31 type B
ALJPEIHI_00167	gene	rpmE2		
ALJPEIHI_00168	CDS	rho	3.6.4.-	Transcription termination factor Rho
ALJPEIHI_00168	gene	rho		
ALJPEIHI_00169	CDS	thrC_2	4.2.3.1	Threonine synthase
ALJPEIHI_00169	gene	thrC_2		
ALJPEIHI_00170	CDS	hom	1.1.1.3	Homoserine dehydrogenase
ALJPEIHI_00170	gene	hom		
ALJPEIHI_00171	CDS	lysA	4.1.1.20	Diaminopimelate decarboxylase
ALJPEIHI_00171	gene	lysA		
ALJPEIHI_00172	CDS	argS	6.1.1.19	Arginine--tRNA ligase
ALJPEIHI_00172	gene	argS		
ALJPEIHI_00173	CDS	dus	1.3.1.-	putative tRNA-dihydrouridine synthase
ALJPEIHI_00173	gene	dus		
ALJPEIHI_00174	tRNA			tRNA-Arg(ccg)
ALJPEIHI_00174	gene			
ALJPEIHI_00175	CDS			hypothetical protein
ALJPEIHI_00175	gene			
ALJPEIHI_00176	CDS			hypothetical protein
ALJPEIHI_00176	gene			
ALJPEIHI_00177	CDS			hypothetical protein
ALJPEIHI_00177	gene			
ALJPEIHI_00178	CDS			hypothetical protein
ALJPEIHI_00178	gene			
ALJPEIHI_00179	CDS	pspA_1	3.1.3.3	Phosphoserine phosphatase 1
ALJPEIHI_00179	gene	pspA_1		
ALJPEIHI_00180	CDS			hypothetical protein
ALJPEIHI_00180	gene			
ALJPEIHI_00181	CDS			hypothetical protein
ALJPEIHI_00181	gene			
ALJPEIHI_00182	CDS			hypothetical protein
ALJPEIHI_00182	gene			
ALJPEIHI_00183	CDS	etfA		Electron transfer flavoprotein subunit alpha
ALJPEIHI_00183	gene	etfA		
ALJPEIHI_00184	CDS	etfB		Electron transfer flavoprotein subunit beta
ALJPEIHI_00184	gene	etfB		
ALJPEIHI_00185	CDS	dagK_1	2.7.1.107	Diacylglycerol kinase
ALJPEIHI_00185	gene	dagK_1		
ALJPEIHI_00186	CDS	ugpQ_1	3.1.4.46	Glycerophosphodiester phosphodiesterase, cytoplasmic
ALJPEIHI_00186	gene	ugpQ_1		
ALJPEIHI_00187	CDS	whiB1		Transcriptional regulator WhiB1
ALJPEIHI_00187	gene	whiB1		
ALJPEIHI_00188	CDS	pdtaS	2.7.13.3	putative sensor histidine kinase pdtaS
ALJPEIHI_00188	gene	pdtaS		
ALJPEIHI_00189	CDS			hypothetical protein
ALJPEIHI_00189	gene			
ALJPEIHI_00190	CDS	mrp_2		Iron-sulfur cluster carrier protein
ALJPEIHI_00190	gene	mrp_2		
ALJPEIHI_00191	CDS			hypothetical protein
ALJPEIHI_00191	gene			
ALJPEIHI_00192	CDS	ccmH		Cytochrome c-type biogenesis protein CcmH
ALJPEIHI_00192	gene	ccmH		
ALJPEIHI_00193	CDS	dsbE		Thiol:disulfide interchange protein DsbE
ALJPEIHI_00193	gene	dsbE		
ALJPEIHI_00194	CDS	ccmF		Cytochrome c-type biogenesis protein CcmF
ALJPEIHI_00194	gene	ccmF		
ALJPEIHI_00195	CDS	ccmE		Cytochrome c-type biogenesis protein CcmE
ALJPEIHI_00195	gene	ccmE		
ALJPEIHI_00196	CDS			hypothetical protein
ALJPEIHI_00196	gene			
ALJPEIHI_00197	CDS	ccmC		Heme exporter protein C
ALJPEIHI_00197	gene	ccmC		
ALJPEIHI_00198	CDS			hypothetical protein
ALJPEIHI_00198	gene			
ALJPEIHI_00199	CDS	natA		ABC transporter ATP-binding protein NatA
ALJPEIHI_00199	gene	natA		
ALJPEIHI_00200	CDS			hypothetical protein
ALJPEIHI_00200	gene			
ALJPEIHI_00201	CDS			hypothetical protein
ALJPEIHI_00201	gene			
ALJPEIHI_00202	CDS	rppH_1	3.6.1.-	RNA pyrophosphohydrolase
ALJPEIHI_00202	gene	rppH_1		
ALJPEIHI_00203	CDS		1.3.99.-	Putative acyl-CoA dehydrogenase FadE17
ALJPEIHI_00203	gene			
ALJPEIHI_00204	CDS	fecE		Fe(3+) dicitrate transport ATP-binding protein FecE
ALJPEIHI_00204	gene	fecE		
ALJPEIHI_00205	CDS	hmuU		Hemin transport system permease protein HmuU
ALJPEIHI_00205	gene	hmuU		
ALJPEIHI_00206	CDS	btuF		Vitamin B12-binding protein
ALJPEIHI_00206	gene	btuF		
ALJPEIHI_00207	CDS		3.5.1.77	N-carbamoyl-D-amino acid hydrolase
ALJPEIHI_00207	gene			
ALJPEIHI_00208	CDS	amaB	3.5.1.87	N-carbamoyl-L-amino acid hydrolase
ALJPEIHI_00208	gene	amaB		
ALJPEIHI_00209	CDS	pucD_1	1.17.1.4	putative xanthine dehydrogenase subunit D
ALJPEIHI_00209	gene	pucD_1		
ALJPEIHI_00210	CDS	ndhS	1.17.1.5	Nicotinate dehydrogenase small FeS subunit
ALJPEIHI_00210	gene	ndhS		
ALJPEIHI_00211	CDS	ndhF	1.17.1.5	Nicotinate dehydrogenase FAD-subunit
ALJPEIHI_00211	gene	ndhF		
ALJPEIHI_00212	CDS	gpt	2.4.2.22	Xanthine phosphoribosyltransferase
ALJPEIHI_00212	gene	gpt		
ALJPEIHI_00213	CDS		1.1.1.81	Hydroxypyruvate reductase
ALJPEIHI_00213	gene			
ALJPEIHI_00214	CDS			hypothetical protein
ALJPEIHI_00214	gene			
ALJPEIHI_00215	CDS	bshB1	3.5.1.-	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
ALJPEIHI_00215	gene	bshB1		
ALJPEIHI_00216	CDS	cofC	2.7.7.68	2-phospho-L-lactate guanylyltransferase
ALJPEIHI_00216	gene	cofC		
ALJPEIHI_00217	CDS	gpsA2	1.1.1.94	putative glycerol-3-phosphate dehydrogenase 2 [NAD(P)+]
ALJPEIHI_00217	gene	gpsA2		
ALJPEIHI_00218	CDS			hypothetical protein
ALJPEIHI_00218	gene			
ALJPEIHI_00219	CDS	rnhB	3.1.26.4	Ribonuclease HII
ALJPEIHI_00219	gene	rnhB		
ALJPEIHI_00220	CDS			hypothetical protein
ALJPEIHI_00220	gene			
ALJPEIHI_00221	CDS			hypothetical protein
ALJPEIHI_00221	gene			
ALJPEIHI_00222	CDS	ybgC_1	3.1.2.-	Acyl-CoA thioesterase YbgC
ALJPEIHI_00222	gene	ybgC_1		
ALJPEIHI_00223	CDS	fabG3	1.1.1.53	3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
ALJPEIHI_00223	gene	fabG3		
ALJPEIHI_00224	CDS	mca	3.5.1.115	Mycothiol S-conjugate amidase
ALJPEIHI_00224	gene	mca		
ALJPEIHI_00225	CDS			hypothetical protein
ALJPEIHI_00225	gene			
ALJPEIHI_00226	CDS			hypothetical protein
ALJPEIHI_00226	gene			
ALJPEIHI_00227	CDS	fadB2	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase
ALJPEIHI_00227	gene	fadB2		
ALJPEIHI_00228	CDS		1.-.-.-	Putative coenzyme F420-dependent oxidoreductase
ALJPEIHI_00228	gene			
ALJPEIHI_00229	CDS			hypothetical protein
ALJPEIHI_00229	gene			
ALJPEIHI_00230	CDS			hypothetical protein
ALJPEIHI_00230	gene			
ALJPEIHI_00231	CDS	menJ_1	1.3.-.-	Menaquinone reductase
ALJPEIHI_00231	gene	menJ_1		
ALJPEIHI_00232	CDS	vanW		Vancomycin B-type resistance protein VanW
ALJPEIHI_00232	gene	vanW		
ALJPEIHI_00233	CDS	nucS	3.1.-.-	Endonuclease NucS
ALJPEIHI_00233	gene	nucS		
ALJPEIHI_00234	CDS	cysQ_2	3.1.3.7	3'-phosphoadenosine 5'-phosphate phosphatase
ALJPEIHI_00234	gene	cysQ_2		
ALJPEIHI_00235	CDS			hypothetical protein
ALJPEIHI_00235	gene			
ALJPEIHI_00236	CDS	hemB	4.2.1.24	Delta-aminolevulinic acid dehydratase
ALJPEIHI_00236	gene	hemB		
ALJPEIHI_00237	CDS	hemL	5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase
ALJPEIHI_00237	gene	hemL		
ALJPEIHI_00238	CDS	pgi	5.3.1.9	Glucose-6-phosphate isomerase
ALJPEIHI_00238	gene	pgi		
ALJPEIHI_00239	CDS			hypothetical protein
ALJPEIHI_00239	gene			
ALJPEIHI_00240	CDS			hypothetical protein
ALJPEIHI_00240	gene			
ALJPEIHI_00241	CDS	ndhI_1	1.6.5.11	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
ALJPEIHI_00241	gene	ndhI_1		
ALJPEIHI_00242	CDS	qcrB		Menaquinol-cytochrome c reductase cytochrome b subunit
ALJPEIHI_00242	gene	qcrB		
ALJPEIHI_00243	CDS			hypothetical protein
ALJPEIHI_00243	gene			
ALJPEIHI_00244	CDS	petC1	1.10.9.1	Cytochrome b6-f complex iron-sulfur subunit 1
ALJPEIHI_00244	gene	petC1		
ALJPEIHI_00245	CDS			hypothetical protein
ALJPEIHI_00245	gene			
ALJPEIHI_00246	CDS			hypothetical protein
