locus_tag	ftype	gene	EC_number	product
OCGECAPE_00032	CDS	hbpA_1		Heme-binding protein A
OCGECAPE_00032	gene	hbpA_1		
OCGECAPE_00033	CDS			hypothetical protein
OCGECAPE_00033	gene			
OCGECAPE_00034	CDS	purQ	6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurQ
OCGECAPE_00034	gene	purQ		
OCGECAPE_00035	CDS	purS	6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurS
OCGECAPE_00035	gene	purS		
OCGECAPE_00036	CDS	ddn	1.-.-.-	Deazaflavin-dependent nitroreductase
OCGECAPE_00036	gene	ddn		
OCGECAPE_00037	CDS	crtA_1	1.14.15.9	Spheroidene monooxygenase
OCGECAPE_00037	gene	crtA_1		
OCGECAPE_00038	CDS	galE_1	5.1.3.2	UDP-glucose 4-epimerase
OCGECAPE_00038	gene	galE_1		
OCGECAPE_00039	CDS	pspA_1	3.1.3.3	Phosphoserine phosphatase 1
OCGECAPE_00039	gene	pspA_1		
OCGECAPE_00040	CDS			hypothetical protein
OCGECAPE_00040	gene			
OCGECAPE_00041	CDS			hypothetical protein
OCGECAPE_00041	gene			
OCGECAPE_00042	CDS	mshC_1	6.3.1.13	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
OCGECAPE_00042	gene	mshC_1		
OCGECAPE_00043	CDS			hypothetical protein
OCGECAPE_00043	gene			
OCGECAPE_00044	CDS			hypothetical protein
OCGECAPE_00044	gene			
OCGECAPE_00045	CDS	yjcD	3.6.4.12	Putative ATP-dependent DNA helicase YjcD
OCGECAPE_00045	gene	yjcD		
OCGECAPE_00046	CDS			hypothetical protein
OCGECAPE_00046	gene			
OCGECAPE_00047	CDS	korB	1.2.7.3	2-oxoglutarate oxidoreductase subunit KorB
OCGECAPE_00047	gene	korB		
OCGECAPE_00048	CDS			hypothetical protein
OCGECAPE_00048	gene			
OCGECAPE_00049	CDS			hypothetical protein
OCGECAPE_00049	gene			
OCGECAPE_00050	CDS	gadB	4.1.1.15	Glutamate decarboxylase
OCGECAPE_00050	gene	gadB		
OCGECAPE_00051	CDS			hypothetical protein
OCGECAPE_00051	gene			
OCGECAPE_00052	CDS			hypothetical protein
OCGECAPE_00052	gene			
OCGECAPE_00053	CDS			hypothetical protein
OCGECAPE_00053	gene			
OCGECAPE_00054	CDS			hypothetical protein
OCGECAPE_00054	gene			
OCGECAPE_00055	CDS			hypothetical protein
OCGECAPE_00055	gene			
OCGECAPE_00056	CDS			hypothetical protein
OCGECAPE_00056	gene			
OCGECAPE_00057	CDS	lptB_1	3.6.3.-	Lipopolysaccharide export system ATP-binding protein LptB
OCGECAPE_00057	gene	lptB_1		
OCGECAPE_00058	CDS	livF_1		High-affinity branched-chain amino acid transport ATP-binding protein LivF
OCGECAPE_00058	gene	livF_1		
OCGECAPE_00059	CDS	livH_1		High-affinity branched-chain amino acid transport system permease protein LivH
OCGECAPE_00059	gene	livH_1		
OCGECAPE_00060	CDS			hypothetical protein
OCGECAPE_00060	gene			
OCGECAPE_00061	CDS			hypothetical protein
OCGECAPE_00061	gene			
OCGECAPE_00062	CDS		3.1.-.-	Phosphatase
OCGECAPE_00062	gene			
OCGECAPE_00063	CDS	xylJ	4.2.-.-	2-hydroxypent-2,4-dienoate hydratase
OCGECAPE_00063	gene	xylJ		
OCGECAPE_00064	CDS			hypothetical protein
OCGECAPE_00064	gene			
OCGECAPE_00065	CDS	pobA	1.14.12.-	Phenoxybenzoate dioxygenase subunit alpha
OCGECAPE_00065	gene	pobA		
OCGECAPE_00066	CDS	cmdD		Chondramide synthase cmdD
OCGECAPE_00066	gene	cmdD		
OCGECAPE_00067	CDS			hypothetical protein
OCGECAPE_00067	gene			
OCGECAPE_00068	CDS	glpE_1	2.8.1.1	Thiosulfate sulfurtransferase GlpE
OCGECAPE_00068	gene	glpE_1		
OCGECAPE_00069	CDS	gpmI	5.4.2.12	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
OCGECAPE_00069	gene	gpmI		
OCGECAPE_00070	CDS			hypothetical protein
OCGECAPE_00070	gene			
OCGECAPE_00071	CDS			hypothetical protein
OCGECAPE_00071	gene			
OCGECAPE_00072	CDS			hypothetical protein
OCGECAPE_00072	gene			
OCGECAPE_00073	CDS	oppD_1		Oligopeptide transport ATP-binding protein OppD
OCGECAPE_00073	gene	oppD_1		
OCGECAPE_00074	CDS	ddpC		putative D,D-dipeptide transport system permease protein DdpC
OCGECAPE_00074	gene	ddpC		
OCGECAPE_00075	CDS	dppB_1		Dipeptide transport system permease protein DppB
OCGECAPE_00075	gene	dppB_1		
OCGECAPE_00076	CDS			hypothetical protein
OCGECAPE_00076	gene			
OCGECAPE_00077	CDS	Hgd_1	1.1.1.291	2-(hydroxymethyl)glutarate dehydrogenase
OCGECAPE_00077	gene	Hgd_1		
OCGECAPE_00078	CDS		3.7.1.19	2,6-dihydropseudooxynicotine hydrolase
OCGECAPE_00078	gene			
OCGECAPE_00079	CDS		3.4.-.-	putative peptidase
OCGECAPE_00079	gene			
OCGECAPE_00080	CDS	livF_2		High-affinity branched-chain amino acid transport ATP-binding protein LivF
OCGECAPE_00080	gene	livF_2		
OCGECAPE_00081	CDS	lptB_2	3.6.3.-	Lipopolysaccharide export system ATP-binding protein LptB
OCGECAPE_00081	gene	lptB_2		
OCGECAPE_00082	CDS	livH_2		High-affinity branched-chain amino acid transport system permease protein LivH
OCGECAPE_00082	gene	livH_2		
OCGECAPE_00083	CDS	braC		Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
OCGECAPE_00083	gene	braC		
OCGECAPE_00084	CDS			hypothetical protein
OCGECAPE_00084	gene			
OCGECAPE_00085	CDS	emrD		Multidrug resistance protein D
OCGECAPE_00085	gene	emrD		
OCGECAPE_00086	CDS	cytR_1		HTH-type transcriptional repressor CytR
OCGECAPE_00086	gene	cytR_1		
OCGECAPE_00087	CDS	gpr_1	1.1.1.-	L-glyceraldehyde 3-phosphate reductase
OCGECAPE_00087	gene	gpr_1		
OCGECAPE_00088	CDS			hypothetical protein
OCGECAPE_00088	gene			
OCGECAPE_00089	CDS	purH_1		Bifunctional purine biosynthesis protein PurH
OCGECAPE_00089	gene	purH_1		
OCGECAPE_00090	CDS	purN_1	2.1.2.2	Phosphoribosylglycinamide formyltransferase
OCGECAPE_00090	gene	purN_1		
OCGECAPE_00091	CDS			hypothetical protein
OCGECAPE_00091	gene			
OCGECAPE_00092	CDS			hypothetical protein
OCGECAPE_00092	gene			
OCGECAPE_00093	CDS			hypothetical protein
OCGECAPE_00093	gene			
OCGECAPE_00094	CDS			hypothetical protein
OCGECAPE_00094	gene			
OCGECAPE_00095	CDS	tuaD_1	1.1.1.22	UDP-glucose 6-dehydrogenase TuaD
OCGECAPE_00095	gene	tuaD_1		
OCGECAPE_00096	CDS			hypothetical protein
OCGECAPE_00096	gene			
OCGECAPE_00097	CDS	purE_1	5.4.99.18	N5-carboxyaminoimidazole ribonucleotide mutase
OCGECAPE_00097	gene	purE_1		
OCGECAPE_00098	CDS	purK_1	6.3.4.18	N5-carboxyaminoimidazole ribonucleotide synthase
OCGECAPE_00098	gene	purK_1		
OCGECAPE_00099	CDS	glpE_2	2.8.1.1	Thiosulfate sulfurtransferase GlpE
OCGECAPE_00099	gene	glpE_2		
OCGECAPE_00100	CDS			hypothetical protein
OCGECAPE_00100	gene			
OCGECAPE_00101	CDS			hypothetical protein
OCGECAPE_00101	gene			
OCGECAPE_00102	CDS			hypothetical protein
OCGECAPE_00102	gene			
OCGECAPE_00103	CDS			hypothetical protein
OCGECAPE_00103	gene			
OCGECAPE_00104	CDS	rimI_1	2.3.1.128	Ribosomal-protein-alanine acetyltransferase
OCGECAPE_00104	gene	rimI_1		
OCGECAPE_00105	CDS	cca	2.7.7.72	CCA-adding enzyme
OCGECAPE_00105	gene	cca		
OCGECAPE_00106	CDS			putative signaling protein
OCGECAPE_00106	gene			
OCGECAPE_00107	CDS	ubiE_1	2.1.1.163	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
OCGECAPE_00107	gene	ubiE_1		
OCGECAPE_00108	CDS			hypothetical protein
OCGECAPE_00108	gene			
OCGECAPE_00109	CDS			hypothetical protein
OCGECAPE_00109	gene			
OCGECAPE_00110	CDS			hypothetical protein
OCGECAPE_00110	gene			
OCGECAPE_00111	CDS		1.3.99.-	Acyl-CoA dehydrogenase FadE34
OCGECAPE_00111	gene			
OCGECAPE_00112	CDS	slyA		Transcriptional regulator SlyA
OCGECAPE_00112	gene	slyA		
OCGECAPE_00113	CDS	fadA5_1	2.3.1.16	Steroid 3-ketoacyl-CoA thiolase
OCGECAPE_00113	gene	fadA5_1		
OCGECAPE_00114	CDS			hypothetical protein
OCGECAPE_00114	gene			
OCGECAPE_00115	CDS	ftsK		DNA translocase FtsK
OCGECAPE_00115	gene	ftsK		
OCGECAPE_00116	CDS			hypothetical protein
OCGECAPE_00116	gene			
OCGECAPE_00117	CDS	rnjA	3.1.-.-	Ribonuclease J1
OCGECAPE_00117	gene	rnjA		
OCGECAPE_00118	CDS	dapA	4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase
OCGECAPE_00118	gene	dapA		
OCGECAPE_00119	CDS			hypothetical protein
OCGECAPE_00119	gene			
OCGECAPE_00120	CDS			hypothetical protein
OCGECAPE_00120	gene			
OCGECAPE_00121	CDS	gph_1	3.1.3.18	Phosphoglycolate phosphatase
OCGECAPE_00121	gene	gph_1		
OCGECAPE_00122	CDS			hypothetical protein
OCGECAPE_00122	gene			
OCGECAPE_00123	CDS			hypothetical protein
OCGECAPE_00123	gene			
OCGECAPE_00124	CDS			hypothetical protein
OCGECAPE_00124	gene			
OCGECAPE_00125	CDS			hypothetical protein
OCGECAPE_00125	gene			
OCGECAPE_00126	CDS	helY_1	3.6.4.-	putative helicase HelY
OCGECAPE_00126	gene	helY_1		
OCGECAPE_00127	CDS	nhoA	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
OCGECAPE_00127	gene	nhoA		
OCGECAPE_00128	CDS	fgd2_1	1.1.98.-	F420-dependent hydroxymycolic acid dehydrogenase
OCGECAPE_00128	gene	fgd2_1		
OCGECAPE_00129	CDS			hypothetical protein
OCGECAPE_00129	gene			
OCGECAPE_00130	CDS			hypothetical protein
OCGECAPE_00130	gene			
OCGECAPE_00131	CDS			hypothetical protein
OCGECAPE_00131	gene			
OCGECAPE_00132	CDS		1.2.1.2	Putative formate dehydrogenase
OCGECAPE_00132	gene			
OCGECAPE_00133	CDS	fdhF	1.1.99.33	Formate dehydrogenase H
OCGECAPE_00133	gene	fdhF		
OCGECAPE_00134	CDS	penE	1.14.13.170	Pentalenolactone D synthase
OCGECAPE_00134	gene	penE		
OCGECAPE_00135	CDS		4.2.1.77	Trans-3-hydroxy-L-proline dehydratase
OCGECAPE_00135	gene			
OCGECAPE_00136	CDS	vgb_1	4.2.99.-	Virginiamycin B lyase
OCGECAPE_00136	gene	vgb_1		
OCGECAPE_00137	CDS			hypothetical protein
OCGECAPE_00137	gene			
OCGECAPE_00138	CDS	xylE_1	1.13.11.2	Metapyrocatechase
OCGECAPE_00138	gene	xylE_1		
OCGECAPE_00139	CDS			hypothetical protein
OCGECAPE_00139	gene			
OCGECAPE_00140	CDS			hypothetical protein
OCGECAPE_00140	gene			
OCGECAPE_00141	CDS	xylE_2	1.13.11.2	Metapyrocatechase
OCGECAPE_00141	gene	xylE_2		
OCGECAPE_00142	CDS			hypothetical protein
OCGECAPE_00142	gene			
OCGECAPE_00143	CDS	ppsA	2.7.9.2	Phosphoenolpyruvate synthase
OCGECAPE_00143	gene	ppsA		
OCGECAPE_00144	CDS			hypothetical protein
OCGECAPE_00144	gene			
OCGECAPE_00145	CDS			hypothetical protein
OCGECAPE_00145	gene			
OCGECAPE_00146	CDS	aas_1		Bifunctional protein Aas
OCGECAPE_00146	gene	aas_1		
OCGECAPE_00147	CDS	mshC_2	6.3.1.13	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
OCGECAPE_00147	gene	mshC_2		
OCGECAPE_00148	CDS	inhA_1	1.3.1.9	Enoyl-[acyl-carrier-protein] reductase [NADH]
OCGECAPE_00148	gene	inhA_1		
OCGECAPE_00149	CDS			hypothetical protein
OCGECAPE_00149	gene			
OCGECAPE_00150	CDS	xerD_1		Tyrosine recombinase XerD
OCGECAPE_00150	gene	xerD_1		
OCGECAPE_00151	CDS	fbiB_1	6.3.2.31	Coenzyme F420:L-glutamate ligase
OCGECAPE_00151	gene	fbiB_1		
OCGECAPE_00152	CDS			hypothetical protein
OCGECAPE_00152	gene			
OCGECAPE_00153	CDS	dnaE1_1	2.7.7.7	DNA polymerase III subunit alpha
OCGECAPE_00153	gene	dnaE1_1		
OCGECAPE_00154	CDS	bpa		Bacterial proteasome activator
OCGECAPE_00154	gene	bpa		
OCGECAPE_00155	CDS			hypothetical protein
OCGECAPE_00155	gene			
OCGECAPE_00156	CDS	prfB_1		Peptide chain release factor 2
OCGECAPE_00156	gene	prfB_1		
OCGECAPE_00157	CDS	ftsE_1		Cell division ATP-binding protein FtsE
OCGECAPE_00157	gene	ftsE_1		
OCGECAPE_00158	CDS	ftsX_1		Cell division protein FtsX
OCGECAPE_00158	gene	ftsX_1		
OCGECAPE_00159	CDS			hypothetical protein
OCGECAPE_00159	gene			
OCGECAPE_00160	CDS			hypothetical protein
OCGECAPE_00160	gene			
OCGECAPE_00161	CDS			hypothetical protein
OCGECAPE_00161	gene			
OCGECAPE_00162	CDS			hypothetical protein
OCGECAPE_00162	gene			
OCGECAPE_00163	CDS			hypothetical protein
OCGECAPE_00163	gene			
OCGECAPE_00164	CDS			hypothetical protein
OCGECAPE_00164	gene			
OCGECAPE_00165	CDS			hypothetical protein
OCGECAPE_00165	gene			
OCGECAPE_00166	CDS			Putative conjugal transfer protein
OCGECAPE_00166	gene			
OCGECAPE_00167	CDS			hypothetical protein
OCGECAPE_00167	gene			
OCGECAPE_00168	CDS			hypothetical protein
OCGECAPE_00168	gene			
OCGECAPE_00169	CDS			hypothetical protein
OCGECAPE_00169	gene			
OCGECAPE_00170	CDS			hypothetical protein
OCGECAPE_00170	gene			
OCGECAPE_00171	CDS	argC	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
OCGECAPE_00171	gene	argC		
OCGECAPE_00172	CDS	argB	2.7.2.8	Acetylglutamate kinase
OCGECAPE_00172	gene	argB		
OCGECAPE_00173	CDS			hypothetical protein
OCGECAPE_00173	gene			
OCGECAPE_00174	CDS			hypothetical protein
OCGECAPE_00174	gene			
OCGECAPE_00175	CDS			hypothetical protein
OCGECAPE_00175	gene			
OCGECAPE_00176	CDS	ybaK_1	4.2.-.-	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
OCGECAPE_00176	gene	ybaK_1		
OCGECAPE_00177	CDS	dpaL	4.3.1.15	Diaminopropionate ammonia-lyase
OCGECAPE_00177	gene	dpaL		
OCGECAPE_00178	tRNA			tRNA-His(gtg)
OCGECAPE_00178	gene			
OCGECAPE_00179	CDS	orn_1	3.1.-.-	Oligoribonuclease
OCGECAPE_00179	gene	orn_1		
OCGECAPE_00180	CDS			hypothetical protein
OCGECAPE_00180	gene			
OCGECAPE_00181	CDS			hypothetical protein
OCGECAPE_00181	gene			
OCGECAPE_00182	CDS			hypothetical protein
OCGECAPE_00182	gene			
OCGECAPE_00183	CDS	lysA_1	4.1.1.20	Diaminopimelate decarboxylase
OCGECAPE_00183	gene	lysA_1		
OCGECAPE_00184	CDS	argS	6.1.1.19	Arginine--tRNA ligase
OCGECAPE_00184	gene	argS		
OCGECAPE_00185	tRNA			tRNA-Arg(ccg)
OCGECAPE_00185	gene			
OCGECAPE_00186	CDS	rbsR		Ribose operon repressor
OCGECAPE_00186	gene	rbsR		
OCGECAPE_00187	CDS			hypothetical protein
OCGECAPE_00187	gene			
OCGECAPE_00188	CDS	ycjO		Inner membrane ABC transporter permease protein YcjO
OCGECAPE_00188	gene	ycjO		
OCGECAPE_00189	CDS	araQ_1		L-arabinose transport system permease protein AraQ
OCGECAPE_00189	gene	araQ_1		
OCGECAPE_00190	CDS	dnaA_1		Chromosomal replication initiator protein DnaA
OCGECAPE_00190	gene	dnaA_1		
OCGECAPE_00191	CDS	rnpA	3.1.26.5	Ribonuclease P protein component
OCGECAPE_00191	gene	rnpA		
OCGECAPE_00192	CDS			Putative membrane protein insertion efficiency factor
OCGECAPE_00192	gene			
OCGECAPE_00193	CDS	yidC_1		Membrane protein insertase YidC
OCGECAPE_00193	gene	yidC_1		
OCGECAPE_00194	CDS	wcaJ	2.7.8.31	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
OCGECAPE_00194	gene	wcaJ		
OCGECAPE_00195	CDS			hypothetical protein
OCGECAPE_00195	gene			
OCGECAPE_00196	CDS			hypothetical protein
OCGECAPE_00196	gene			
OCGECAPE_00197	CDS	iap_1	3.4.-.-	putative endopeptidase p60
OCGECAPE_00197	gene	iap_1		
OCGECAPE_00198	CDS			hypothetical protein
OCGECAPE_00198	gene			
OCGECAPE_00199	CDS	cutM_1	1.2.5.3	Carbon monoxide dehydrogenase medium chain
OCGECAPE_00199	gene	cutM_1		
OCGECAPE_00200	CDS	cutL_1	1.2.5.3	Carbon monoxide dehydrogenase large chain
OCGECAPE_00200	gene	cutL_1		
OCGECAPE_00201	CDS	coxS	1.2.5.3	Carbon monoxide dehydrogenase small chain
OCGECAPE_00201	gene	coxS		
OCGECAPE_00202	CDS	cutL_2	1.2.5.3	Carbon monoxide dehydrogenase large chain
OCGECAPE_00202	gene	cutL_2		
OCGECAPE_00203	CDS	mdtG		Multidrug resistance protein MdtG
OCGECAPE_00203	gene	mdtG		
OCGECAPE_00204	CDS	dan_1	3.5.1.81	D-aminoacylase
OCGECAPE_00204	gene	dan_1		
OCGECAPE_00205	CDS	whiB3_1		putative transcriptional regulator WhiB3
OCGECAPE_00205	gene	whiB3_1		
OCGECAPE_00206	CDS			hypothetical protein
OCGECAPE_00206	gene			
OCGECAPE_00207	CDS			hypothetical protein
OCGECAPE_00207	gene			
OCGECAPE_00208	CDS	guaD	3.5.4.3	Guanine deaminase
OCGECAPE_00208	gene	guaD		
OCGECAPE_00209	CDS	carC_1	1.3.1.108	Caffeyl-CoA reductase-Etf complex subunit CarC
OCGECAPE_00209	gene	carC_1		
OCGECAPE_00210	CDS			hypothetical protein
OCGECAPE_00210	gene			
OCGECAPE_00211	CDS	gltX2	6.1.1.17	Glutamate--tRNA ligase 2
OCGECAPE_00211	gene	gltX2		
OCGECAPE_00212	CDS			hypothetical protein
OCGECAPE_00212	gene			
OCGECAPE_00213	tRNA			tRNA-Gln(ctg)
OCGECAPE_00213	gene			
OCGECAPE_00214	CDS	guaA_1	6.3.5.2	GMP synthase [glutamine-hydrolyzing]
OCGECAPE_00214	gene	guaA_1		
OCGECAPE_00215	CDS			hypothetical protein
OCGECAPE_00215	gene			
OCGECAPE_00216	CDS			hypothetical protein
OCGECAPE_00216	gene			
OCGECAPE_00217	CDS	ssuC		Putative aliphatic sulfonates transport permease protein SsuC
OCGECAPE_00217	gene	ssuC		
OCGECAPE_00218	CDS	tauB	3.6.3.36	Taurine import ATP-binding protein TauB
OCGECAPE_00218	gene	tauB		
OCGECAPE_00219	CDS	ribX_1		Riboflavin transport system permease protein RibX
OCGECAPE_00219	gene	ribX_1		
OCGECAPE_00220	CDS			Putative thiamine biosynthesis protein
OCGECAPE_00220	gene			
OCGECAPE_00221	CDS	deoD	2.4.2.1	Purine nucleoside phosphorylase DeoD-type
OCGECAPE_00221	gene	deoD		
OCGECAPE_00222	CDS			hypothetical protein
OCGECAPE_00222	gene			
OCGECAPE_00223	CDS			hypothetical protein
OCGECAPE_00223	gene			
OCGECAPE_00224	CDS			hypothetical protein
OCGECAPE_00224	gene			
OCGECAPE_00225	CDS			hypothetical protein
OCGECAPE_00225	gene			
OCGECAPE_00226	CDS			hypothetical protein
OCGECAPE_00226	gene			
OCGECAPE_00227	CDS			hypothetical protein
OCGECAPE_00227	gene			
OCGECAPE_00228	CDS			hypothetical protein
OCGECAPE_00228	gene			
OCGECAPE_00229	CDS	sad	1.2.1.16	Succinate-semialdehyde dehydrogenase
OCGECAPE_00229	gene	sad		
OCGECAPE_00230	CDS			hypothetical protein
OCGECAPE_00230	gene			
OCGECAPE_00231	CDS			hypothetical protein
OCGECAPE_00231	gene			
OCGECAPE_00232	CDS			hypothetical protein
OCGECAPE_00232	gene			
OCGECAPE_00233	CDS			hypothetical protein
OCGECAPE_00233	gene			
OCGECAPE_00234	CDS			hypothetical protein
OCGECAPE_00234	gene			
OCGECAPE_00235	CDS			hypothetical protein
OCGECAPE_00235	gene			
OCGECAPE_00236	CDS			hypothetical protein
OCGECAPE_00236	gene			
OCGECAPE_00237	CDS	putP		High-affinity proline transporter PutP
OCGECAPE_00237	gene	putP		
OCGECAPE_00238	CDS	cphB	3.4.15.6	Cyanophycinase
OCGECAPE_00238	gene	cphB		
OCGECAPE_00239	CDS			hypothetical protein
OCGECAPE_00239	gene			
OCGECAPE_00240	CDS			hypothetical protein
OCGECAPE_00240	gene			
OCGECAPE_00241	CDS			hypothetical protein
OCGECAPE_00241	gene			
OCGECAPE_00242	CDS	mdh	1.1.1.37	Malate dehydrogenase
OCGECAPE_00242	gene	mdh		
OCGECAPE_00243	CDS			hypothetical protein
OCGECAPE_00243	gene			
OCGECAPE_00244	CDS	folD_1		Bifunctional protein FolD protein
OCGECAPE_00244	gene	folD_1		
OCGECAPE_00245	CDS	budC	1.1.1.304	Diacetyl reductase [(S)-acetoin forming]
OCGECAPE_00245	gene	budC		
OCGECAPE_00246	CDS		1.1.2.-	L-gulono-1,4-lactone dehydrogenase
OCGECAPE_00246	gene			
OCGECAPE_00247	CDS			hypothetical protein
OCGECAPE_00247	gene			
OCGECAPE_00248	CDS			hypothetical protein
OCGECAPE_00248	gene			
OCGECAPE_00249	CDS			hypothetical protein
OCGECAPE_00249	gene			
OCGECAPE_00250	CDS			hypothetical protein
OCGECAPE_00250	gene			
OCGECAPE_00251	CDS	whiB_1		Transcriptional regulator WhiB
OCGECAPE_00251	gene	whiB_1		
OCGECAPE_00252	CDS			hypothetical protein
OCGECAPE_00252	gene			
OCGECAPE_00253	CDS			hypothetical protein
OCGECAPE_00253	gene			
OCGECAPE_00254	CDS			hypothetical protein
OCGECAPE_00254	gene			
OCGECAPE_00255	CDS			hypothetical protein
OCGECAPE_00255	gene			
OCGECAPE_00256	CDS			hypothetical protein
OCGECAPE_00256	gene			
OCGECAPE_00257	CDS	spsI		Bifunctional IPC transferase and DIPP synthase
OCGECAPE_00257	gene	spsI		
OCGECAPE_00258	CDS	yhaH		Inner membrane protein YhaH
OCGECAPE_00258	gene	yhaH		
OCGECAPE_00259	CDS		2.1.1.-	Putative TrmH family tRNA/rRNA methyltransferase
OCGECAPE_00259	gene			
OCGECAPE_00260	CDS	purU_1	3.5.1.10	Formyltetrahydrofolate deformylase
OCGECAPE_00260	gene	purU_1		
OCGECAPE_00261	CDS			hypothetical protein
OCGECAPE_00261	gene			
OCGECAPE_00262	CDS	drrA_1	3.6.3.-	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
OCGECAPE_00262	gene	drrA_1		
OCGECAPE_00263	CDS			hypothetical protein
OCGECAPE_00263	gene			
OCGECAPE_00264	CDS			hypothetical protein
OCGECAPE_00264	gene			
OCGECAPE_00265	CDS	oat2	2.3.1.35	Glutamate N-acetyltransferase 2
OCGECAPE_00265	gene	oat2		
OCGECAPE_00266	CDS		1.-.-.-	putative oxidoreductase
OCGECAPE_00266	gene			
OCGECAPE_00267	CDS	lytB_1		Amidase enhancer
OCGECAPE_00267	gene	lytB_1		
OCGECAPE_00268	CDS			hypothetical protein
OCGECAPE_00268	gene			
OCGECAPE_00269	CDS			hypothetical protein
OCGECAPE_00269	gene			
OCGECAPE_00270	CDS	ybaK_2	4.2.-.-	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
OCGECAPE_00270	gene	ybaK_2		
OCGECAPE_00271	CDS	lon_1	3.4.21.53	Lon protease
OCGECAPE_00271	gene	lon_1		
OCGECAPE_00272	CDS	hisD	1.1.1.23	Histidinol dehydrogenase
OCGECAPE_00272	gene	hisD		
OCGECAPE_00273	CDS	hisC_1	2.6.1.9	Histidinol-phosphate aminotransferase
OCGECAPE_00273	gene	hisC_1		
OCGECAPE_00274	CDS			hypothetical protein
OCGECAPE_00274	gene			
OCGECAPE_00275	CDS			hypothetical protein
