locus_tag	ftype	gene	EC_number	product
LGDJACJA_00064	CDS	ruvC	3.1.22.4	Crossover junction endodeoxyribonuclease RuvC
LGDJACJA_00064	gene	ruvC		
LGDJACJA_00065	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
LGDJACJA_00065	gene	ruvA		
LGDJACJA_00066	CDS	ruvB	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvB
LGDJACJA_00066	gene	ruvB		
LGDJACJA_00067	CDS			hypothetical protein
LGDJACJA_00067	gene			
LGDJACJA_00068	CDS	pimA_1	2.4.1.57	Phosphatidyl-myo-inositol mannosyltransferase
LGDJACJA_00068	gene	pimA_1		
LGDJACJA_00069	CDS			hypothetical protein
LGDJACJA_00069	gene			
LGDJACJA_00070	CDS	ask	2.7.2.4	Aspartokinase
LGDJACJA_00070	gene	ask		
LGDJACJA_00071	CDS	asd	1.2.1.11	Aspartate-semialdehyde dehydrogenase
LGDJACJA_00071	gene	asd		
LGDJACJA_00072	CDS			hypothetical protein
LGDJACJA_00072	gene			
LGDJACJA_00073	CDS			hypothetical protein
LGDJACJA_00073	gene			
LGDJACJA_00074	CDS			hypothetical protein
LGDJACJA_00074	gene			
LGDJACJA_00075	CDS	dacD	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacD
LGDJACJA_00075	gene	dacD		
LGDJACJA_00076	CDS	lacC	2.7.1.144	Tagatose-6-phosphate kinase
LGDJACJA_00076	gene	lacC		
LGDJACJA_00077	CDS		1.-.-.-	putative oxidoreductase/MSMEI_1564
LGDJACJA_00077	gene			
LGDJACJA_00078	CDS	cmk	2.7.4.25	Cytidylate kinase
LGDJACJA_00078	gene	cmk		
LGDJACJA_00079	CDS	plsC_1	2.3.1.-	1-acyl-sn-glycerol-3-phosphate acyltransferase
LGDJACJA_00079	gene	plsC_1		
LGDJACJA_00080	CDS	der		GTPase Der
LGDJACJA_00080	gene	der		
LGDJACJA_00081	CDS	gpsA	1.1.1.94	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
LGDJACJA_00081	gene	gpsA		
LGDJACJA_00082	CDS			hypothetical protein
LGDJACJA_00082	gene			
LGDJACJA_00083	tRNA			tRNA-Thr(cgt)
LGDJACJA_00083	gene			
LGDJACJA_00084	CDS			hypothetical protein
LGDJACJA_00084	gene			
LGDJACJA_00085	CDS			hypothetical protein
LGDJACJA_00085	gene			
LGDJACJA_00086	CDS			hypothetical protein
LGDJACJA_00086	gene			
LGDJACJA_00087	CDS	fdh	1.1.1.122	D-threo-aldose 1-dehydrogenase
LGDJACJA_00087	gene	fdh		
LGDJACJA_00088	CDS			hypothetical protein
LGDJACJA_00088	gene			
LGDJACJA_00089	CDS			hypothetical protein
LGDJACJA_00089	gene			
LGDJACJA_00090	CDS			hypothetical protein
LGDJACJA_00090	gene			
LGDJACJA_00091	CDS	glmM	5.4.2.10	Phosphoglucosamine mutase
LGDJACJA_00091	gene	glmM		
LGDJACJA_00092	CDS			hypothetical protein
LGDJACJA_00092	gene			
LGDJACJA_00093	CDS			Leu/Ile/Val-binding protein 
LGDJACJA_00093	gene			
LGDJACJA_00094	CDS	bioC_1	2.1.1.197	Malonyl-[acyl-carrier protein] O-methyltransferase
LGDJACJA_00094	gene	bioC_1		
LGDJACJA_00095	CDS			putative transporter
LGDJACJA_00095	gene			
LGDJACJA_00096	CDS		3.4.21.-	Extracellular serine proteinase
LGDJACJA_00096	gene			
LGDJACJA_00097	CDS			hypothetical protein
LGDJACJA_00097	gene			
LGDJACJA_00098	CDS			hypothetical protein
LGDJACJA_00098	gene			
LGDJACJA_00099	CDS	puuP		Putrescine importer PuuP
LGDJACJA_00099	gene	puuP		
LGDJACJA_00100	CDS			hypothetical protein
LGDJACJA_00100	gene			
LGDJACJA_00101	CDS			hypothetical protein
LGDJACJA_00101	gene			
LGDJACJA_00102	CDS	yddE	5.1.-.-	putative isomerase YddE
LGDJACJA_00102	gene	yddE		
LGDJACJA_00103	CDS			Putative ATPase
LGDJACJA_00103	gene			
LGDJACJA_00104	CDS	arsA	3.6.3.16	Arsenical pump-driving ATPase
LGDJACJA_00104	gene	arsA		
LGDJACJA_00105	CDS			hypothetical protein
LGDJACJA_00105	gene			
LGDJACJA_00106	CDS			hypothetical protein
LGDJACJA_00106	gene			
LGDJACJA_00107	CDS	pimA_2	2.4.1.57	Phosphatidyl-myo-inositol mannosyltransferase
LGDJACJA_00107	gene	pimA_2		
LGDJACJA_00108	CDS	cfa	2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase
LGDJACJA_00108	gene	cfa		
LGDJACJA_00109	CDS	ripB	3.4.-.-	Peptidoglycan endopeptidase RipB
LGDJACJA_00109	gene	ripB		
LGDJACJA_00110	CDS			hypothetical protein
LGDJACJA_00110	gene			
LGDJACJA_00111	CDS	entS		Enterobactin exporter EntS
LGDJACJA_00111	gene	entS		
LGDJACJA_00112	CDS	argE	3.5.1.16	Acetylornithine deacetylase
LGDJACJA_00112	gene	argE		
LGDJACJA_00113	CDS	efpA		putative MFS-type transporter EfpA
LGDJACJA_00113	gene	efpA		
LGDJACJA_00114	CDS	ycdT	2.7.7.65	putative diguanylate cyclase YcdT
LGDJACJA_00114	gene	ycdT		
LGDJACJA_00115	tRNA			tRNA-Ala(ggc)
LGDJACJA_00115	gene			
LGDJACJA_00116	CDS	rsfS		Ribosomal silencing factor RsfS
LGDJACJA_00116	gene	rsfS		
LGDJACJA_00117	CDS	nadD	2.7.7.18	putative nicotinate-nucleotide adenylyltransferase
LGDJACJA_00117	gene	nadD		
LGDJACJA_00118	CDS			hypothetical protein
LGDJACJA_00118	gene			
LGDJACJA_00119	tRNA			tRNA-Thr(ggt)
LGDJACJA_00119	gene			
LGDJACJA_00120	CDS	dbpA	3.6.4.13	ATP-dependent RNA helicase DbpA
LGDJACJA_00120	gene	dbpA		
LGDJACJA_00121	CDS		6.3.2.2	Putative glutamate--cysteine ligase 2
LGDJACJA_00121	gene			
LGDJACJA_00122	CDS			hypothetical protein
LGDJACJA_00122	gene			
LGDJACJA_00123	CDS			hypothetical protein
LGDJACJA_00123	gene			
LGDJACJA_00124	CDS			hypothetical protein
LGDJACJA_00124	gene			
LGDJACJA_00125	CDS			hypothetical protein
LGDJACJA_00125	gene			
LGDJACJA_00126	CDS	argF	2.1.3.3	Ornithine carbamoyltransferase
LGDJACJA_00126	gene	argF		
LGDJACJA_00127	tRNA			tRNA-Arg(cct)
LGDJACJA_00127	gene			
LGDJACJA_00128	CDS			hypothetical protein
LGDJACJA_00128	gene			
LGDJACJA_00129	CDS			hypothetical protein
LGDJACJA_00129	gene			
LGDJACJA_00130	CDS			hypothetical protein
LGDJACJA_00130	gene			
LGDJACJA_00131	CDS	pstB3	3.6.3.27	Phosphate import ATP-binding protein PstB 3
LGDJACJA_00131	gene	pstB3		
LGDJACJA_00132	CDS	rsbU	3.1.3.3	Phosphoserine phosphatase RsbU
LGDJACJA_00132	gene	rsbU		
LGDJACJA_00133	CDS	khtT		K(+)/H(+) antiporter subunit KhtT
LGDJACJA_00133	gene	khtT		
LGDJACJA_00134	CDS	yhaU		K(+)/H(+) antiporter YhaU
LGDJACJA_00134	gene	yhaU		
LGDJACJA_00135	CDS	pyrD	1.3.5.2	Dihydroorotate dehydrogenase (quinone)
LGDJACJA_00135	gene	pyrD		
LGDJACJA_00136	CDS			hypothetical protein
LGDJACJA_00136	gene			
LGDJACJA_00137	CDS	crt_2	4.2.1.150	Short-chain-enoyl-CoA hydratase
LGDJACJA_00137	gene	crt_2		
LGDJACJA_00138	CDS	scpA	5.4.99.2	Methylmalonyl-CoA mutase
LGDJACJA_00138	gene	scpA		
LGDJACJA_00139	CDS			hypothetical protein
LGDJACJA_00139	gene			
LGDJACJA_00140	CDS	glyS	6.1.1.14	Glycine--tRNA ligase beta subunit
LGDJACJA_00140	gene	glyS		
LGDJACJA_00141	CDS			hypothetical protein
LGDJACJA_00141	gene			
LGDJACJA_00142	CDS	yvdD		LOG family protein YvdD
LGDJACJA_00142	gene	yvdD		
LGDJACJA_00143	CDS	phrB	4.1.99.13	(6-4) photolyase
LGDJACJA_00143	gene	phrB		
LGDJACJA_00144	CDS			hypothetical protein
LGDJACJA_00144	gene			
LGDJACJA_00145	CDS			hypothetical protein
LGDJACJA_00145	gene			
LGDJACJA_00146	CDS			putative membrane protein
LGDJACJA_00146	gene			
LGDJACJA_00147	CDS	cca		Multifunctional CCA protein
LGDJACJA_00147	gene	cca		
LGDJACJA_00148	CDS			hypothetical protein
LGDJACJA_00148	gene			
LGDJACJA_00149	CDS	yabJ	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
LGDJACJA_00149	gene	yabJ		
LGDJACJA_00150	CDS	hisF	4.1.3.-	Imidazole glycerol phosphate synthase subunit HisF
LGDJACJA_00150	gene	hisF		
LGDJACJA_00151	CDS	hisA_1	5.3.1.16	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
LGDJACJA_00151	gene	hisA_1		
LGDJACJA_00152	CDS	comEC		ComE operon protein 3
LGDJACJA_00152	gene	comEC		
LGDJACJA_00153	CDS			hypothetical protein
LGDJACJA_00153	gene			
LGDJACJA_00154	CDS	rpsT		30S ribosomal protein S20
LGDJACJA_00154	gene	rpsT		
LGDJACJA_00155	CDS	fabH_1	2.3.1.180	3-oxoacyl-[acyl-carrier-protein] synthase 3
LGDJACJA_00155	gene	fabH_1		
LGDJACJA_00156	CDS	fabD	2.3.1.39	Malonyl CoA-acyl carrier protein transacylase
LGDJACJA_00156	gene	fabD		
LGDJACJA_00157	CDS	fabG_1	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
LGDJACJA_00157	gene	fabG_1		
LGDJACJA_00158	CDS	mepM	3.4.24.-	Murein DD-endopeptidase MepM
LGDJACJA_00158	gene	mepM		
LGDJACJA_00159	CDS			hypothetical protein
LGDJACJA_00159	gene			
LGDJACJA_00160	CDS			hypothetical protein
LGDJACJA_00160	gene			
LGDJACJA_00161	CDS			hypothetical protein
LGDJACJA_00161	gene			
LGDJACJA_00162	CDS	sepF		Cell division protein SepF
LGDJACJA_00162	gene	sepF		
LGDJACJA_00163	CDS			hypothetical protein
LGDJACJA_00163	gene			
LGDJACJA_00164	CDS	bfrB	1.16.3.1	Ferritin BfrB
LGDJACJA_00164	gene	bfrB		
LGDJACJA_00165	CDS	rimP		Ribosome maturation factor RimP
LGDJACJA_00165	gene	rimP		
LGDJACJA_00166	CDS	nusA		Transcription termination/antitermination protein NusA
LGDJACJA_00166	gene	nusA		
LGDJACJA_00167	CDS			hypothetical protein
LGDJACJA_00167	gene			
LGDJACJA_00168	CDS			hypothetical protein
LGDJACJA_00168	gene			
LGDJACJA_00169	CDS	pipB2_1		Secreted effector protein PipB2
LGDJACJA_00169	gene	pipB2_1		
LGDJACJA_00170	CDS			hypothetical protein
LGDJACJA_00170	gene			
LGDJACJA_00171	CDS			hypothetical protein
LGDJACJA_00171	gene			
LGDJACJA_00172	CDS			hypothetical protein
LGDJACJA_00172	gene			
LGDJACJA_00173	CDS	dapB	1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase
LGDJACJA_00173	gene	dapB		
LGDJACJA_00174	CDS		3.4.24.-	putative zinc protease
LGDJACJA_00174	gene			
LGDJACJA_00175	CDS	pnp	2.7.7.8	Polyribonucleotide nucleotidyltransferase
LGDJACJA_00175	gene	pnp		
LGDJACJA_00176	CDS	rpsO		30S ribosomal protein S15
LGDJACJA_00176	gene	rpsO		
LGDJACJA_00177	CDS	ribF		Riboflavin biosynthesis protein RibF
LGDJACJA_00177	gene	ribF		
LGDJACJA_00178	CDS			hypothetical protein
LGDJACJA_00178	gene			
LGDJACJA_00179	CDS	dxs	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase
LGDJACJA_00179	gene	dxs		
LGDJACJA_00180	CDS	tlyA	2.1.1.226	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
LGDJACJA_00180	gene	tlyA		
LGDJACJA_00181	CDS	cspA		putative cold shock protein A
LGDJACJA_00181	gene	cspA		
LGDJACJA_00182	CDS			hypothetical protein
LGDJACJA_00182	gene			
LGDJACJA_00183	CDS	leuS	6.1.1.4	Leucine--tRNA ligase
LGDJACJA_00183	gene	leuS		
LGDJACJA_00184	CDS	comEA		ComE operon protein 1
LGDJACJA_00184	gene	comEA		
LGDJACJA_00185	CDS	rpiA	5.3.1.6	Ribose-5-phosphate isomerase A
LGDJACJA_00185	gene	rpiA		
LGDJACJA_00186	CDS	murF_1	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
LGDJACJA_00186	gene	murF_1		
LGDJACJA_00187	CDS			hypothetical protein
LGDJACJA_00187	gene			
LGDJACJA_00188	CDS			hypothetical protein
LGDJACJA_00188	gene			
LGDJACJA_00189	CDS			hypothetical protein
LGDJACJA_00189	gene			
LGDJACJA_00190	CDS	fieF		Ferrous-iron efflux pump FieF
LGDJACJA_00190	gene	fieF		
LGDJACJA_00191	CDS			hypothetical protein
LGDJACJA_00191	gene			
LGDJACJA_00192	CDS	infC		Translation initiation factor IF-3
LGDJACJA_00192	gene	infC		
LGDJACJA_00193	CDS	rpmI		50S ribosomal protein L35
LGDJACJA_00193	gene	rpmI		
LGDJACJA_00194	CDS	rplT		50S ribosomal protein L20
LGDJACJA_00194	gene	rplT		
LGDJACJA_00195	CDS			hypothetical protein
LGDJACJA_00195	gene			
LGDJACJA_00196	CDS			hypothetical protein
LGDJACJA_00196	gene			
LGDJACJA_00197	CDS			hypothetical protein
LGDJACJA_00197	gene			
LGDJACJA_00198	CDS	pgdA	3.5.1.104	Peptidoglycan-N-acetylglucosamine deacetylase
LGDJACJA_00198	gene	pgdA		
LGDJACJA_00199	CDS			hypothetical protein
LGDJACJA_00199	gene			
LGDJACJA_00200	CDS			hypothetical protein
LGDJACJA_00200	gene			
LGDJACJA_00201	CDS			hypothetical protein
LGDJACJA_00201	gene			
LGDJACJA_00202	tRNA			tRNA-Ile(gat)
LGDJACJA_00202	gene			
LGDJACJA_00203	CDS	spo0C		Chromosome-partitioning protein Spo0J
LGDJACJA_00203	gene	spo0C		
LGDJACJA_00204	CDS	soj	3.6.-.-	Sporulation initiation inhibitor protein Soj
LGDJACJA_00204	gene	soj		
LGDJACJA_00205	CDS	rsmG	2.1.1.-	Ribosomal RNA small subunit methyltransferase G
LGDJACJA_00205	gene	rsmG		
LGDJACJA_00206	CDS			hypothetical protein
LGDJACJA_00206	gene			
LGDJACJA_00207	CDS			hypothetical protein
LGDJACJA_00207	gene			
LGDJACJA_00208	CDS	rseP	3.4.24.-	Regulator of sigma-E protease RseP
LGDJACJA_00208	gene	rseP		
LGDJACJA_00209	CDS	ispG	1.17.7.3	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
LGDJACJA_00209	gene	ispG		
LGDJACJA_00210	CDS			hypothetical protein
LGDJACJA_00210	gene			
LGDJACJA_00211	CDS			hypothetical protein
LGDJACJA_00211	gene			
LGDJACJA_00212	CDS			hypothetical protein
LGDJACJA_00212	gene			
LGDJACJA_00213	CDS			hypothetical protein
LGDJACJA_00213	gene			
LGDJACJA_00214	CDS			Leu/Ile/Val-binding protein 
LGDJACJA_00214	gene			
LGDJACJA_00215	CDS			hypothetical protein
LGDJACJA_00215	gene			
LGDJACJA_00216	CDS	arsC	1.20.4.1	Glutaredoxin arsenate reductase
LGDJACJA_00216	gene	arsC		
LGDJACJA_00217	CDS			hypothetical protein
LGDJACJA_00217	gene			
LGDJACJA_00218	CDS	cysNC		Bifunctional enzyme CysN/CysC
LGDJACJA_00218	gene	cysNC		
LGDJACJA_00219	CDS			hypothetical protein
LGDJACJA_00219	gene			
LGDJACJA_00220	CDS	truA	5.4.99.12	tRNA pseudouridine synthase A
LGDJACJA_00220	gene	truA		
LGDJACJA_00221	CDS	surE	3.1.3.5	5'/3'-nucleotidase SurE
LGDJACJA_00221	gene	surE		
LGDJACJA_00222	CDS	ppaX	3.6.1.1	Pyrophosphatase PpaX
LGDJACJA_00222	gene	ppaX		
LGDJACJA_00223	CDS			hypothetical protein
LGDJACJA_00223	gene			
LGDJACJA_00224	CDS			hypothetical protein
LGDJACJA_00224	gene			
LGDJACJA_00225	CDS	carA	6.3.5.5	Carbamoyl-phosphate synthase small chain
LGDJACJA_00225	gene	carA		
LGDJACJA_00226	CDS	rpsE		30S ribosomal protein S5
LGDJACJA_00226	gene	rpsE		
LGDJACJA_00227	CDS	rpmD		50S ribosomal protein L30
LGDJACJA_00227	gene	rpmD		
LGDJACJA_00228	CDS	rplO		50S ribosomal protein L15
LGDJACJA_00228	gene	rplO		
LGDJACJA_00229	CDS	secY		Protein translocase subunit SecY
LGDJACJA_00229	gene	secY		
LGDJACJA_00230	CDS	adk	2.7.4.3	Adenylate kinase
LGDJACJA_00230	gene	adk		
LGDJACJA_00231	CDS	map	3.4.11.18	Methionine aminopeptidase 1
LGDJACJA_00231	gene	map		
LGDJACJA_00232	CDS	rpmJ		50S ribosomal protein L36
LGDJACJA_00232	gene	rpmJ		
LGDJACJA_00233	CDS	rpsM		30S ribosomal protein S13
LGDJACJA_00233	gene	rpsM		
LGDJACJA_00234	CDS	rpsK		30S ribosomal protein S11
LGDJACJA_00234	gene	rpsK		
LGDJACJA_00235	CDS	rpsD		30S ribosomal protein S4
LGDJACJA_00235	gene	rpsD		
LGDJACJA_00236	CDS	rpoA	2.7.7.6	DNA-directed RNA polymerase subunit alpha
LGDJACJA_00236	gene	rpoA		
LGDJACJA_00237	CDS	rplQ		50S ribosomal protein L17
LGDJACJA_00237	gene	rplQ		
LGDJACJA_00238	CDS			hypothetical protein
LGDJACJA_00238	gene			
LGDJACJA_00239	CDS			hypothetical protein
LGDJACJA_00239	gene			
LGDJACJA_00240	CDS	sipU	3.4.21.89	Signal peptidase I U
LGDJACJA_00240	gene	sipU		
LGDJACJA_00241	CDS	nrdR		Transcriptional repressor NrdR
LGDJACJA_00241	gene	nrdR		
LGDJACJA_00242	CDS			hypothetical protein
LGDJACJA_00242	gene			
LGDJACJA_00243	CDS			hypothetical protein
LGDJACJA_00243	gene			
LGDJACJA_00244	CDS			hypothetical protein
LGDJACJA_00244	gene			
LGDJACJA_00245	CDS			hypothetical protein
LGDJACJA_00245	gene			
LGDJACJA_00246	CDS			hypothetical protein
LGDJACJA_00246	gene			
LGDJACJA_00247	CDS			hypothetical protein
LGDJACJA_00247	gene			
LGDJACJA_00248	CDS			hypothetical protein
LGDJACJA_00248	gene			
LGDJACJA_00249	CDS	lipA	2.8.1.8	Lipoyl synthase
LGDJACJA_00249	gene	lipA		
LGDJACJA_00250	CDS	dcd	3.5.4.13	dCTP deaminase
LGDJACJA_00250	gene	dcd		
LGDJACJA_00251	CDS			hypothetical protein
LGDJACJA_00251	gene			
LGDJACJA_00252	CDS	tatAy		Sec-independent protein translocase protein TatAy
LGDJACJA_00252	gene	tatAy		
LGDJACJA_00253	CDS		3.5.4.32	8-oxoguanine deaminase
LGDJACJA_00253	gene			
LGDJACJA_00254	CDS	bepA_1	3.4.-.-	Beta-barrel assembly-enhancing protease
LGDJACJA_00254	gene	bepA_1		
LGDJACJA_00255	tRNA			tRNA-Lys(ctt)
LGDJACJA_00255	gene			
LGDJACJA_00256	CDS			hypothetical protein
LGDJACJA_00256	gene			
LGDJACJA_00257	CDS			hypothetical protein
LGDJACJA_00257	gene			
LGDJACJA_00258	CDS	alx		Inner membrane protein alx
LGDJACJA_00258	gene	alx		
LGDJACJA_00259	CDS			hypothetical protein
LGDJACJA_00259	gene			
LGDJACJA_00260	CDS			hypothetical protein
LGDJACJA_00260	gene			
LGDJACJA_00261	CDS	crtB	2.5.1.99	All-trans-phytoene synthase
LGDJACJA_00261	gene	crtB		
LGDJACJA_00262	CDS	crtI	1.3.99.31	Phytoene desaturase (lycopene-forming)
LGDJACJA_00262	gene	crtI		
LGDJACJA_00263	CDS	rpsS		30S ribosomal protein S19
LGDJACJA_00263	gene	rpsS		
LGDJACJA_00264	CDS	rplB		50S ribosomal protein L2
LGDJACJA_00264	gene	rplB		
LGDJACJA_00265	CDS	rplW		50S ribosomal protein L23
LGDJACJA_00265	gene	rplW		
LGDJACJA_00266	CDS	rplD		50S ribosomal protein L4
LGDJACJA_00266	gene	rplD		
LGDJACJA_00267	CDS	rplC		50S ribosomal protein L3
LGDJACJA_00267	gene	rplC		
LGDJACJA_00268	CDS	rpsJ		30S ribosomal protein S10
LGDJACJA_00268	gene	rpsJ		
LGDJACJA_00269	CDS	tuf		Elongation factor Tu
LGDJACJA_00269	gene	tuf		
LGDJACJA_00270	CDS			hypothetical protein
LGDJACJA_00270	gene			
LGDJACJA_00271	CDS	rnhB	3.1.26.4	Ribonuclease HII
LGDJACJA_00271	gene	rnhB		
LGDJACJA_00272	CDS			hypothetical protein
LGDJACJA_00272	gene			
LGDJACJA_00273	CDS	rplS		50S ribosomal protein L19
LGDJACJA_00273	gene	rplS		
LGDJACJA_00274	CDS	trmD	2.1.1.228	tRNA (guanine-N(1)-)-methyltransferase
LGDJACJA_00274	gene	trmD		
LGDJACJA_00275	CDS			hypothetical protein
LGDJACJA_00275	gene			
LGDJACJA_00276	CDS	rnc	3.1.26.3	Ribonuclease 3
LGDJACJA_00276	gene	rnc		
LGDJACJA_00277	CDS	acpP		Acyl carrier protein
LGDJACJA_00277	gene	acpP		
