locus_tag	ftype	gene	EC_number	product
IFHEOGJL_00027	CDS	folD		Bifunctional protein FolD protein
IFHEOGJL_00027	gene	folD		
IFHEOGJL_00028	CDS	zitB		Zinc transporter ZitB
IFHEOGJL_00028	gene	zitB		
IFHEOGJL_00029	CDS	iolW	1.1.1.371	scyllo-inositol 2-dehydrogenase (NADP(+))
IFHEOGJL_00029	gene	iolW		
IFHEOGJL_00030	CDS	mraZ		Transcriptional regulator MraZ
IFHEOGJL_00030	gene	mraZ		
IFHEOGJL_00031	CDS			hypothetical protein
IFHEOGJL_00031	gene			
IFHEOGJL_00032	CDS			hypothetical protein
IFHEOGJL_00032	gene			
IFHEOGJL_00033	CDS			hypothetical protein
IFHEOGJL_00033	gene			
IFHEOGJL_00034	CDS	drrA_1	3.6.3.-	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
IFHEOGJL_00034	gene	drrA_1		
IFHEOGJL_00035	CDS			hypothetical protein
IFHEOGJL_00035	gene			
IFHEOGJL_00036	CDS	bepA_1	3.4.-.-	Beta-barrel assembly-enhancing protease
IFHEOGJL_00036	gene	bepA_1		
IFHEOGJL_00037	CDS			hypothetical protein
IFHEOGJL_00037	gene			
IFHEOGJL_00038	CDS	zraR_1		Transcriptional regulatory protein ZraR
IFHEOGJL_00038	gene	zraR_1		
IFHEOGJL_00039	CDS			hypothetical protein
IFHEOGJL_00039	gene			
IFHEOGJL_00040	CDS			hypothetical protein
IFHEOGJL_00040	gene			
IFHEOGJL_00041	CDS			hypothetical protein
IFHEOGJL_00041	gene			
IFHEOGJL_00042	CDS			hypothetical protein
IFHEOGJL_00042	gene			
IFHEOGJL_00043	CDS	nfo	3.1.21.2	Endonuclease 4
IFHEOGJL_00043	gene	nfo		
IFHEOGJL_00044	CDS	mntB_1		Manganese transport system membrane protein MntB
IFHEOGJL_00044	gene	mntB_1		
IFHEOGJL_00045	CDS	mntB_2		Manganese transport system membrane protein MntB
IFHEOGJL_00045	gene	mntB_2		
IFHEOGJL_00046	CDS	znuC	3.6.3.-	High-affinity zinc uptake system ATP-binding protein ZnuC
IFHEOGJL_00046	gene	znuC		
IFHEOGJL_00047	CDS	troA		Periplasmic zinc-binding protein TroA
IFHEOGJL_00047	gene	troA		
IFHEOGJL_00048	CDS	mshD_1	2.3.1.189	Mycothiol acetyltransferase
IFHEOGJL_00048	gene	mshD_1		
IFHEOGJL_00049	CDS		3.4.24.-	putative zinc protease
IFHEOGJL_00049	gene			
IFHEOGJL_00050	CDS		3.4.24.-	putative zinc protease
IFHEOGJL_00050	gene			
IFHEOGJL_00051	CDS			hypothetical protein
IFHEOGJL_00051	gene			
IFHEOGJL_00052	CDS			hypothetical protein
IFHEOGJL_00052	gene			
IFHEOGJL_00053	CDS	iolX_1	1.1.1.370	scyllo-inositol 2-dehydrogenase (NAD(+))
IFHEOGJL_00053	gene	iolX_1		
IFHEOGJL_00054	CDS	lpxA_1	2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
IFHEOGJL_00054	gene	lpxA_1		
IFHEOGJL_00055	CDS	lpxC	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
IFHEOGJL_00055	gene	lpxC		
IFHEOGJL_00056	CDS			hypothetical protein
IFHEOGJL_00056	gene			
IFHEOGJL_00057	CDS	ywaD	3.4.11.6	Aminopeptidase YwaD
IFHEOGJL_00057	gene	ywaD		
IFHEOGJL_00058	CDS	zraS_1	2.7.13.3	Sensor protein ZraS
IFHEOGJL_00058	gene	zraS_1		
IFHEOGJL_00059	CDS			hypothetical protein
IFHEOGJL_00059	gene			
IFHEOGJL_00060	CDS	rluD_1	5.4.99.23	Ribosomal large subunit pseudouridine synthase D
IFHEOGJL_00060	gene	rluD_1		
IFHEOGJL_00061	CDS			hypothetical protein
IFHEOGJL_00061	gene			
IFHEOGJL_00062	CDS	pcrA_1	3.6.4.12	ATP-dependent DNA helicase PcrA
IFHEOGJL_00062	gene	pcrA_1		
IFHEOGJL_00063	CDS			hypothetical protein
IFHEOGJL_00063	gene			
IFHEOGJL_00064	CDS	mnmE_1	3.6.-.-	tRNA modification GTPase MnmE
IFHEOGJL_00064	gene	mnmE_1		
IFHEOGJL_00065	CDS	yidC		Membrane protein insertase YidC
IFHEOGJL_00065	gene	yidC		
IFHEOGJL_00066	CDS	apaH	3.6.1.41	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
IFHEOGJL_00066	gene	apaH		
IFHEOGJL_00067	CDS	tsaB		tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
IFHEOGJL_00067	gene	tsaB		
IFHEOGJL_00068	CDS	cfiB	6.4.1.7	2-oxoglutarate carboxylase small subunit
IFHEOGJL_00068	gene	cfiB		
IFHEOGJL_00069	CDS			hypothetical protein
IFHEOGJL_00069	gene			
IFHEOGJL_00070	CDS	lipA	2.8.1.8	Lipoyl synthase
IFHEOGJL_00070	gene	lipA		
IFHEOGJL_00071	CDS	lipB	2.3.1.181	Octanoyltransferase
IFHEOGJL_00071	gene	lipB		
IFHEOGJL_00072	CDS	ctpB	3.4.21.102	Carboxy-terminal processing protease CtpB
IFHEOGJL_00072	gene	ctpB		
IFHEOGJL_00073	CDS	glgC_1	2.7.7.27	Glucose-1-phosphate adenylyltransferase
IFHEOGJL_00073	gene	glgC_1		
IFHEOGJL_00074	CDS			hypothetical protein
IFHEOGJL_00074	gene			
IFHEOGJL_00075	CDS	algC	5.4.2.2	Phosphomannomutase/phosphoglucomutase
IFHEOGJL_00075	gene	algC		
IFHEOGJL_00076	rRNA			23S ribosomal RNA (partial)
IFHEOGJL_00076	gene			
IFHEOGJL_00077	rRNA			5S ribosomal RNA (partial)
IFHEOGJL_00077	gene			
IFHEOGJL_00078	CDS			hypothetical protein
IFHEOGJL_00078	gene			
IFHEOGJL_00079	CDS	tvaII	3.2.1.135	Neopullulanase 2
IFHEOGJL_00079	gene	tvaII		
IFHEOGJL_00080	CDS	malF		Maltose transport system permease protein MalF
IFHEOGJL_00080	gene	malF		
IFHEOGJL_00081	CDS	ycjP		Inner membrane ABC transporter permease protein YcjP
IFHEOGJL_00081	gene	ycjP		
IFHEOGJL_00082	CDS	ugpC	3.6.3.20	sn-glycerol-3-phosphate import ATP-binding protein UgpC
IFHEOGJL_00082	gene	ugpC		
IFHEOGJL_00083	CDS	yhdE		Maf-like protein YhdE
IFHEOGJL_00083	gene	yhdE		
IFHEOGJL_00084	CDS	rluA_1	5.4.99.28	Ribosomal large subunit pseudouridine synthase A
IFHEOGJL_00084	gene	rluA_1		
IFHEOGJL_00085	CDS	prkC_1	2.7.11.1	Serine/threonine-protein kinase PrkC
IFHEOGJL_00085	gene	prkC_1		
IFHEOGJL_00086	tRNA			tRNA-Phe(gaa)
IFHEOGJL_00086	gene			
IFHEOGJL_00087	CDS			hypothetical protein
IFHEOGJL_00087	gene			
IFHEOGJL_00088	CDS	paaD		Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
IFHEOGJL_00088	gene	paaD		
IFHEOGJL_00089	CDS	comM		Competence protein ComM
IFHEOGJL_00089	gene	comM		
IFHEOGJL_00090	CDS			hypothetical protein
IFHEOGJL_00090	gene			
IFHEOGJL_00091	CDS	phoP_1		Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
IFHEOGJL_00091	gene	phoP_1		
IFHEOGJL_00092	CDS	dnaG	2.7.7.-	DNA primase
IFHEOGJL_00092	gene	dnaG		
IFHEOGJL_00093	CDS	sigA_1		RNA polymerase sigma factor SigA
IFHEOGJL_00093	gene	sigA_1		
IFHEOGJL_00094	CDS	smc_1		Chromosome partition protein Smc
IFHEOGJL_00094	gene	smc_1		
IFHEOGJL_00095	CDS	greA		Transcription elongation factor GreA
IFHEOGJL_00095	gene	greA		
IFHEOGJL_00096	CDS			hypothetical protein
IFHEOGJL_00096	gene			
IFHEOGJL_00097	CDS			hypothetical protein
IFHEOGJL_00097	gene			
IFHEOGJL_00098	CDS			hypothetical protein
IFHEOGJL_00098	gene			
IFHEOGJL_00099	CDS		1.11.1.-	Putative heme-dependent peroxidase
IFHEOGJL_00099	gene			
IFHEOGJL_00100	CDS			hypothetical protein
IFHEOGJL_00100	gene			
IFHEOGJL_00101	CDS			hypothetical protein
IFHEOGJL_00101	gene			
IFHEOGJL_00102	CDS			hypothetical protein
IFHEOGJL_00102	gene			
IFHEOGJL_00103	CDS	ftsK		DNA translocase FtsK
IFHEOGJL_00103	gene	ftsK		
IFHEOGJL_00104	CDS	bamB_1		Outer membrane protein assembly factor BamB
IFHEOGJL_00104	gene	bamB_1		
IFHEOGJL_00105	CDS	htrA_1		Putative serine protease HtrA
IFHEOGJL_00105	gene	htrA_1		
IFHEOGJL_00106	CDS	cinA		Putative competence-damage inducible protein
IFHEOGJL_00106	gene	cinA		
IFHEOGJL_00107	CDS			hypothetical protein
IFHEOGJL_00107	gene			
IFHEOGJL_00108	CDS	htrA_2		Putative serine protease HtrA
IFHEOGJL_00108	gene	htrA_2		
IFHEOGJL_00109	CDS	thiL	2.7.4.16	Thiamine-monophosphate kinase
IFHEOGJL_00109	gene	thiL		
IFHEOGJL_00110	CDS	tsaE		tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
IFHEOGJL_00110	gene	tsaE		
IFHEOGJL_00111	CDS			hypothetical protein
IFHEOGJL_00111	gene			
IFHEOGJL_00112	CDS	ftsQ		Cell division protein FtsQ
IFHEOGJL_00112	gene	ftsQ		
IFHEOGJL_00113	CDS	murB	1.3.1.98	UDP-N-acetylenolpyruvoylglucosamine reductase
IFHEOGJL_00113	gene	murB		
IFHEOGJL_00114	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
IFHEOGJL_00114	gene	murE		
IFHEOGJL_00115	CDS			hypothetical protein
IFHEOGJL_00115	gene			
IFHEOGJL_00116	CDS			hypothetical protein
IFHEOGJL_00116	gene			
IFHEOGJL_00117	CDS	mshD_2	2.3.1.189	Mycothiol acetyltransferase
IFHEOGJL_00117	gene	mshD_2		
IFHEOGJL_00118	CDS	nagAb		Naphthalene 1,2-dioxygenase/salicylate 5-hydroxylase systems, ferredoxin component
IFHEOGJL_00118	gene	nagAb		
IFHEOGJL_00119	CDS	lpxP	2.3.1.242	Lipid A biosynthesis palmitoleoyltransferase
IFHEOGJL_00119	gene	lpxP		
IFHEOGJL_00120	CDS			hypothetical protein
IFHEOGJL_00120	gene			
IFHEOGJL_00121	CDS	pgsA	2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
IFHEOGJL_00121	gene	pgsA		
IFHEOGJL_00122	CDS	rimO_1	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
IFHEOGJL_00122	gene	rimO_1		
IFHEOGJL_00123	CDS	ispG	1.17.7.3	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
IFHEOGJL_00123	gene	ispG		
IFHEOGJL_00124	CDS	trmL	2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase
IFHEOGJL_00124	gene	trmL		
IFHEOGJL_00125	CDS			hypothetical protein
IFHEOGJL_00125	gene			
IFHEOGJL_00126	tRNA			tRNA-Met(cat)
IFHEOGJL_00126	gene			
IFHEOGJL_00127	CDS			hypothetical protein
IFHEOGJL_00127	gene			
IFHEOGJL_00128	CDS			hypothetical protein
IFHEOGJL_00128	gene			
IFHEOGJL_00129	CDS			hypothetical protein
IFHEOGJL_00129	gene			
IFHEOGJL_00130	CDS	glgE1	2.4.99.16	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1
IFHEOGJL_00130	gene	glgE1		
IFHEOGJL_00131	CDS	mak	2.7.1.175	Maltokinase
IFHEOGJL_00131	gene	mak		
IFHEOGJL_00132	CDS			hypothetical protein
IFHEOGJL_00132	gene			
IFHEOGJL_00133	CDS	mggB	3.1.3.-	Mannosylglucosyl-3-phosphoglycerate phosphatase
IFHEOGJL_00133	gene	mggB		
IFHEOGJL_00134	CDS	acn	4.2.1.3	Aconitate hydratase A
IFHEOGJL_00134	gene	acn		
IFHEOGJL_00135	CDS		2.3.1.-	Putative pyridoxal phosphate-dependent acyltransferase
IFHEOGJL_00135	gene			
IFHEOGJL_00136	CDS			hypothetical protein
IFHEOGJL_00136	gene			
IFHEOGJL_00137	CDS	wfgD	2.4.1.305	UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
IFHEOGJL_00137	gene	wfgD		
IFHEOGJL_00138	CDS			hypothetical protein
IFHEOGJL_00138	gene			
IFHEOGJL_00139	CDS	betC_1	3.1.6.6	Choline-sulfatase
IFHEOGJL_00139	gene	betC_1		
IFHEOGJL_00140	CDS			hypothetical protein
IFHEOGJL_00140	gene			
IFHEOGJL_00141	CDS			hypothetical protein
IFHEOGJL_00141	gene			
IFHEOGJL_00142	CDS			hypothetical protein
IFHEOGJL_00142	gene			
IFHEOGJL_00143	CDS			hypothetical protein
IFHEOGJL_00143	gene			
IFHEOGJL_00144	CDS			hypothetical protein
IFHEOGJL_00144	gene			
IFHEOGJL_00145	CDS	mscS		Small-conductance mechanosensitive channel
IFHEOGJL_00145	gene	mscS		
IFHEOGJL_00146	CDS	cheA_1	2.7.13.3	Chemotaxis protein CheA
IFHEOGJL_00146	gene	cheA_1		
IFHEOGJL_00147	CDS	cheW_1		Chemotaxis protein CheW
IFHEOGJL_00147	gene	cheW_1		
IFHEOGJL_00148	CDS	mcpS		Methyl-accepting chemotaxis protein McpS
IFHEOGJL_00148	gene	mcpS		
IFHEOGJL_00149	CDS	cheB_1	3.1.1.61	Chemotaxis response regulator protein-glutamate methylesterase
IFHEOGJL_00149	gene	cheB_1		
IFHEOGJL_00150	CDS	cheR2	2.1.1.80	Chemotaxis protein methyltransferase Cher2
IFHEOGJL_00150	gene	cheR2		
IFHEOGJL_00151	CDS	pimC	2.4.1.57	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
IFHEOGJL_00151	gene	pimC		
IFHEOGJL_00152	CDS			hypothetical protein
IFHEOGJL_00152	gene			
IFHEOGJL_00153	CDS			hypothetical protein
IFHEOGJL_00153	gene			
IFHEOGJL_00154	CDS			hypothetical protein
IFHEOGJL_00154	gene			
IFHEOGJL_00155	CDS			hypothetical protein
IFHEOGJL_00155	gene			
IFHEOGJL_00156	CDS	mshA_1	2.4.1.250	D-inositol 3-phosphate glycosyltransferase
IFHEOGJL_00156	gene	mshA_1		
IFHEOGJL_00157	CDS	clcA_1		H(+)/Cl(-) exchange transporter ClcA
IFHEOGJL_00157	gene	clcA_1		
IFHEOGJL_00158	CDS			hypothetical protein
IFHEOGJL_00158	gene			
IFHEOGJL_00159	CDS			hypothetical protein
IFHEOGJL_00159	gene			
IFHEOGJL_00160	CDS			hypothetical protein
IFHEOGJL_00160	gene			
IFHEOGJL_00161	CDS	rluA_2	5.4.99.28	Ribosomal large subunit pseudouridine synthase A
IFHEOGJL_00161	gene	rluA_2		
IFHEOGJL_00162	CDS			hypothetical protein
IFHEOGJL_00162	gene			
IFHEOGJL_00163	CDS	tdk	2.7.1.21	Thymidine kinase
IFHEOGJL_00163	gene	tdk		
IFHEOGJL_00164	CDS			hypothetical protein
IFHEOGJL_00164	gene			
IFHEOGJL_00165	CDS			hypothetical protein
IFHEOGJL_00165	gene			
IFHEOGJL_00166	CDS			hypothetical protein
IFHEOGJL_00166	gene			
IFHEOGJL_00167	CDS			hypothetical protein
IFHEOGJL_00167	gene			
IFHEOGJL_00168	CDS	aaeA		p-hydroxybenzoic acid efflux pump subunit AaeA
IFHEOGJL_00168	gene	aaeA		
IFHEOGJL_00169	CDS	yydH		Putative peptide zinc metalloprotease protein YydH
IFHEOGJL_00169	gene	yydH		
IFHEOGJL_00170	CDS			hypothetical protein
IFHEOGJL_00170	gene			
IFHEOGJL_00171	CDS	xylR_1		Xylose operon regulatory protein
IFHEOGJL_00171	gene	xylR_1		
IFHEOGJL_00172	CDS	exo I	3.2.1.52	Beta-hexosaminidase
IFHEOGJL_00172	gene	exo I		
IFHEOGJL_00173	CDS	axe2	3.1.1.72	Acetylxylan esterase
IFHEOGJL_00173	gene	axe2		
IFHEOGJL_00174	CDS			hypothetical protein
IFHEOGJL_00174	gene			
IFHEOGJL_00175	CDS			hypothetical protein
IFHEOGJL_00175	gene			
IFHEOGJL_00176	CDS	xcpT_1		Type II secretion system protein G
IFHEOGJL_00176	gene	xcpT_1		
IFHEOGJL_00177	CDS			hypothetical protein
IFHEOGJL_00177	gene			
IFHEOGJL_00178	CDS			hypothetical protein
IFHEOGJL_00178	gene			
IFHEOGJL_00179	CDS			hypothetical protein
IFHEOGJL_00179	gene			
IFHEOGJL_00180	CDS			hypothetical protein
IFHEOGJL_00180	gene			
IFHEOGJL_00181	CDS	purQ	6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurQ
IFHEOGJL_00181	gene	purQ		
IFHEOGJL_00182	CDS	purL	6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL
IFHEOGJL_00182	gene	purL		
IFHEOGJL_00183	CDS	tyrA	1.3.1.12	Prephenate dehydrogenase
IFHEOGJL_00183	gene	tyrA		
IFHEOGJL_00184	CDS			hypothetical protein
IFHEOGJL_00184	gene			
IFHEOGJL_00185	CDS			hypothetical protein
IFHEOGJL_00185	gene			
IFHEOGJL_00186	CDS			putative transporter
IFHEOGJL_00186	gene			
IFHEOGJL_00187	CDS	ubiG_1	2.1.1.222	Ubiquinone biosynthesis O-methyltransferase
IFHEOGJL_00187	gene	ubiG_1		
IFHEOGJL_00188	CDS			hypothetical protein
IFHEOGJL_00188	gene			
IFHEOGJL_00189	CDS			hypothetical protein
IFHEOGJL_00189	gene			
IFHEOGJL_00190	CDS			hypothetical protein
IFHEOGJL_00190	gene			
IFHEOGJL_00191	CDS	ftsY		Signal recognition particle receptor FtsY
IFHEOGJL_00191	gene	ftsY		
IFHEOGJL_00192	CDS	nusB		N utilization substance protein B 
IFHEOGJL_00192	gene	nusB		
IFHEOGJL_00193	CDS	ribH	2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase
IFHEOGJL_00193	gene	ribH		
IFHEOGJL_00194	CDS			hypothetical protein
IFHEOGJL_00194	gene			
IFHEOGJL_00195	CDS			hypothetical protein
IFHEOGJL_00195	gene			
IFHEOGJL_00196	CDS			hypothetical protein
IFHEOGJL_00196	gene			
IFHEOGJL_00197	CDS	resA_1		Thiol-disulfide oxidoreductase ResA
IFHEOGJL_00197	gene	resA_1		
IFHEOGJL_00198	tRNA			tRNA-Ile(gat)
IFHEOGJL_00198	gene			
IFHEOGJL_00199	tRNA			tRNA-Ala(tgc)
IFHEOGJL_00199	gene			
IFHEOGJL_00200	CDS	typA		GTP-binding protein TypA/BipA
IFHEOGJL_00200	gene	typA		
IFHEOGJL_00201	CDS			hypothetical protein
IFHEOGJL_00201	gene			
IFHEOGJL_00202	CDS	bepA_2	3.4.-.-	Beta-barrel assembly-enhancing protease
IFHEOGJL_00202	gene	bepA_2		
IFHEOGJL_00203	CDS			hypothetical protein
IFHEOGJL_00203	gene			
IFHEOGJL_00204	CDS	rpsU		30S ribosomal protein S21
IFHEOGJL_00204	gene	rpsU		
IFHEOGJL_00205	CDS	nadC	2.4.2.19	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
IFHEOGJL_00205	gene	nadC		
IFHEOGJL_00206	CDS	comEA		ComE operon protein 1
IFHEOGJL_00206	gene	comEA		
IFHEOGJL_00207	CDS	uvrB		UvrABC system protein B
IFHEOGJL_00207	gene	uvrB		
IFHEOGJL_00208	CDS	degS	2.7.13.3	Signal transduction histidine-protein kinase/phosphatase DegS
IFHEOGJL_00208	gene	degS		
IFHEOGJL_00209	CDS			hypothetical protein
IFHEOGJL_00209	gene			
IFHEOGJL_00210	CDS	rsbP_1	3.1.3.3	Phosphoserine phosphatase RsbP
IFHEOGJL_00210	gene	rsbP_1		
IFHEOGJL_00211	tRNA			tRNA-Gln(ctg)
IFHEOGJL_00211	gene			
IFHEOGJL_00212	CDS	atsA_1	3.1.6.1	Arylsulfatase
IFHEOGJL_00212	gene	atsA_1		
IFHEOGJL_00213	CDS			hypothetical protein
IFHEOGJL_00213	gene			
IFHEOGJL_00214	CDS			hypothetical protein
IFHEOGJL_00214	gene			
IFHEOGJL_00215	CDS	vraS_1	2.7.13.3	Sensor protein VraS
IFHEOGJL_00215	gene	vraS_1		
IFHEOGJL_00216	CDS			Monocarboxylate 2-oxoacid-binding periplasmic protein
IFHEOGJL_00216	gene			
IFHEOGJL_00217	CDS			hypothetical protein
IFHEOGJL_00217	gene			
IFHEOGJL_00218	CDS	dctM		C4-dicarboxylate TRAP transporter large permease protein DctM
IFHEOGJL_00218	gene	dctM		
IFHEOGJL_00219	CDS			hypothetical protein
IFHEOGJL_00219	gene			
IFHEOGJL_00220	CDS	phrB_1	4.1.99.13	(6-4) photolyase
IFHEOGJL_00220	gene	phrB_1		
IFHEOGJL_00221	CDS			hypothetical protein
IFHEOGJL_00221	gene			
IFHEOGJL_00222	CDS	pknB_1	2.7.11.1	Serine/threonine-protein kinase PknB
IFHEOGJL_00222	gene	pknB_1		
IFHEOGJL_00223	CDS	ldhA	1.1.1.28	D-lactate dehydrogenase
IFHEOGJL_00223	gene	ldhA		
IFHEOGJL_00224	CDS			hypothetical protein
IFHEOGJL_00224	gene			
IFHEOGJL_00225	CDS	atsA_2	3.1.6.1	Arylsulfatase
IFHEOGJL_00225	gene	atsA_2		
IFHEOGJL_00226	CDS			hypothetical protein
IFHEOGJL_00226	gene			
IFHEOGJL_00227	CDS			hypothetical protein
IFHEOGJL_00227	gene			
IFHEOGJL_00228	CDS			hypothetical protein
IFHEOGJL_00228	gene			
IFHEOGJL_00229	CDS	hrdA		RNA polymerase principal sigma factor HrdA
IFHEOGJL_00229	gene	hrdA		
IFHEOGJL_00230	CDS	fabG_1	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
IFHEOGJL_00230	gene	fabG_1		
IFHEOGJL_00231	CDS	lpxD	2.3.1.-	UDP-3-O-acylglucosamine N-acyltransferase
IFHEOGJL_00231	gene	lpxD		
IFHEOGJL_00232	CDS			hypothetical protein
IFHEOGJL_00232	gene			
IFHEOGJL_00233	CDS	dnrC	2.1.1.288	Aklanonic acid methyltransferase DnrC
IFHEOGJL_00233	gene	dnrC		
IFHEOGJL_00234	CDS	zraR_2		Transcriptional regulatory protein ZraR
IFHEOGJL_00234	gene	zraR_2		
IFHEOGJL_00235	CDS			hypothetical protein
IFHEOGJL_00235	gene			
IFHEOGJL_00236	CDS			hypothetical protein
IFHEOGJL_00236	gene			
IFHEOGJL_00237	CDS	ftsH4	3.4.24.-	ATP-dependent zinc metalloprotease FtsH 4
IFHEOGJL_00237	gene	ftsH4		
IFHEOGJL_00238	CDS	dxr	1.1.1.267	1-deoxy-D-xylulose 5-phosphate reductoisomerase
IFHEOGJL_00238	gene	dxr		
IFHEOGJL_00239	CDS		3.4.24.-	Putative zinc metalloprotease
IFHEOGJL_00239	gene			
IFHEOGJL_00240	CDS	gph_1	3.1.3.18	Phosphoglycolate phosphatase
IFHEOGJL_00240	gene	gph_1		
IFHEOGJL_00241	CDS	lepA	3.6.5.-	Elongation factor 4
IFHEOGJL_00241	gene	lepA		
IFHEOGJL_00242	CDS	glcK_1	2.7.1.2	Glucokinase
IFHEOGJL_00242	gene	glcK_1		
IFHEOGJL_00243	CDS	ccp_1	1.11.1.5	Cytochrome c551 peroxidase
IFHEOGJL_00243	gene	ccp_1		
IFHEOGJL_00244	CDS	sixA	3.1.3.-	Phosphohistidine phosphatase SixA
IFHEOGJL_00244	gene	sixA		
IFHEOGJL_00245	CDS			hypothetical protein
IFHEOGJL_00245	gene			
IFHEOGJL_00246	CDS	trmH	2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase
IFHEOGJL_00246	gene	trmH		
IFHEOGJL_00247	CDS	resA_2		Thiol-disulfide oxidoreductase ResA
IFHEOGJL_00247	gene	resA_2		
IFHEOGJL_00248	CDS			hypothetical protein
IFHEOGJL_00248	gene			
IFHEOGJL_00249	CDS	lepB	3.4.21.89	Signal peptidase I
IFHEOGJL_00249	gene	lepB		
IFHEOGJL_00250	CDS	lptB	3.6.3.-	Lipopolysaccharide export system ATP-binding protein LptB
IFHEOGJL_00250	gene	lptB		
IFHEOGJL_00251	CDS			hypothetical protein
IFHEOGJL_00251	gene			
IFHEOGJL_00252	CDS			hypothetical protein
IFHEOGJL_00252	gene			
IFHEOGJL_00253	CDS			hypothetical protein
IFHEOGJL_00253	gene			
IFHEOGJL_00254	CDS			hypothetical protein
IFHEOGJL_00254	gene			
IFHEOGJL_00255	CDS	arfB	3.1.1.29	Peptidyl-tRNA hydrolase ArfB
IFHEOGJL_00255	gene	arfB		
IFHEOGJL_00256	CDS			hypothetical protein
IFHEOGJL_00256	gene			
IFHEOGJL_00257	CDS			hypothetical protein
