locus_tag	ftype	gene	EC_number	product
PACEHLGO_00063	CDS			hypothetical protein
PACEHLGO_00063	gene			
PACEHLGO_00064	CDS			hypothetical protein
PACEHLGO_00064	gene			
PACEHLGO_00065	CDS			hypothetical protein
PACEHLGO_00065	gene			
PACEHLGO_00066	CDS	cobS	2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase
PACEHLGO_00066	gene	cobS		
PACEHLGO_00067	CDS	malF		Maltose transport system permease protein MalF
PACEHLGO_00067	gene	malF		
PACEHLGO_00068	CDS			hypothetical protein
PACEHLGO_00068	gene			
PACEHLGO_00069	CDS			hypothetical protein
PACEHLGO_00069	gene			
PACEHLGO_00070	CDS			hypothetical protein
PACEHLGO_00070	gene			
PACEHLGO_00071	CDS			hypothetical protein
PACEHLGO_00071	gene			
PACEHLGO_00072	CDS			hypothetical protein
PACEHLGO_00072	gene			
PACEHLGO_00073	CDS	resE	2.7.13.3	Sensor histidine kinase ResE
PACEHLGO_00073	gene	resE		
PACEHLGO_00074	CDS			hypothetical protein
PACEHLGO_00074	gene			
PACEHLGO_00075	CDS	pkn1	2.7.11.1	Serine/threonine-protein kinase pkn1
PACEHLGO_00075	gene	pkn1		
PACEHLGO_00076	CDS	atsA_1	3.1.6.1	Arylsulfatase
PACEHLGO_00076	gene	atsA_1		
PACEHLGO_00077	CDS	gloC_1	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
PACEHLGO_00077	gene	gloC_1		
PACEHLGO_00078	CDS			hypothetical protein
PACEHLGO_00078	gene			
PACEHLGO_00079	CDS			hypothetical protein
PACEHLGO_00079	gene			
PACEHLGO_00080	CDS			hypothetical protein
PACEHLGO_00080	gene			
PACEHLGO_00081	CDS			hypothetical protein
PACEHLGO_00081	gene			
PACEHLGO_00082	CDS			hypothetical protein
PACEHLGO_00082	gene			
PACEHLGO_00083	CDS			hypothetical protein
PACEHLGO_00083	gene			
PACEHLGO_00084	CDS	potA	3.6.3.31	Spermidine/putrescine import ATP-binding protein PotA
PACEHLGO_00084	gene	potA		
PACEHLGO_00085	CDS	phnU		Putative 2-aminoethylphosphonate transport system permease protein PhnU
PACEHLGO_00085	gene	phnU		
PACEHLGO_00086	CDS	fbpA		Fe(3+)-binding periplasmic protein
PACEHLGO_00086	gene	fbpA		
PACEHLGO_00087	CDS	sir	1.8.7.1	Sulfite reductase [ferredoxin]
PACEHLGO_00087	gene	sir		
PACEHLGO_00088	CDS	murJ		putative lipid II flippase MurJ
PACEHLGO_00088	gene	murJ		
PACEHLGO_00089	CDS			hypothetical protein
PACEHLGO_00089	gene			
PACEHLGO_00090	CDS	mviN		putative peptidoglycan biosynthesis protein MviN
PACEHLGO_00090	gene	mviN		
PACEHLGO_00091	CDS	sigM		ECF RNA polymerase sigma factor SigM
PACEHLGO_00091	gene	sigM		
PACEHLGO_00092	CDS			hypothetical protein
PACEHLGO_00092	gene			
PACEHLGO_00093	CDS			hypothetical protein
PACEHLGO_00093	gene			
PACEHLGO_00094	CDS			hypothetical protein
PACEHLGO_00094	gene			
PACEHLGO_00095	CDS			hypothetical protein
PACEHLGO_00095	gene			
PACEHLGO_00096	CDS	yiaA		Inner membrane protein YiaA
PACEHLGO_00096	gene	yiaA		
PACEHLGO_00097	CDS			hypothetical protein
PACEHLGO_00097	gene			
PACEHLGO_00098	CDS		3.2.2.-	Putative 3-methyladenine DNA glycosylase
PACEHLGO_00098	gene			
PACEHLGO_00099	CDS			hypothetical protein
PACEHLGO_00099	gene			
PACEHLGO_00100	CDS			hypothetical protein
PACEHLGO_00100	gene			
PACEHLGO_00101	CDS	glbO		Group 2 truncated hemoglobin GlbO
PACEHLGO_00101	gene	glbO		
PACEHLGO_00102	CDS	ettA_1		Energy-dependent translational throttle protein EttA
PACEHLGO_00102	gene	ettA_1		
PACEHLGO_00103	CDS	ecfT		Energy-coupling factor transporter transmembrane protein EcfT
PACEHLGO_00103	gene	ecfT		
PACEHLGO_00104	CDS			hypothetical protein
PACEHLGO_00104	gene			
PACEHLGO_00105	CDS			hypothetical protein
PACEHLGO_00105	gene			
PACEHLGO_00106	CDS	ahcY_1	3.3.1.1	Adenosylhomocysteinase
PACEHLGO_00106	gene	ahcY_1		
PACEHLGO_00107	CDS			hypothetical protein
PACEHLGO_00107	gene			
PACEHLGO_00108	CDS	yhfK	4.-.-.-	putative sugar epimerase YhfK
PACEHLGO_00108	gene	yhfK		
PACEHLGO_00109	CDS			hypothetical protein
PACEHLGO_00109	gene			
PACEHLGO_00110	CDS			hypothetical protein
PACEHLGO_00110	gene			
PACEHLGO_00111	CDS			hypothetical protein
PACEHLGO_00111	gene			
PACEHLGO_00112	CDS			hypothetical protein
PACEHLGO_00112	gene			
PACEHLGO_00113	CDS			hypothetical protein
PACEHLGO_00113	gene			
PACEHLGO_00114	CDS			hypothetical protein
PACEHLGO_00114	gene			
PACEHLGO_00115	CDS			hypothetical protein
PACEHLGO_00115	gene			
PACEHLGO_00116	CDS			hypothetical protein
PACEHLGO_00116	gene			
PACEHLGO_00117	CDS			hypothetical protein
PACEHLGO_00117	gene			
PACEHLGO_00118	CDS			hypothetical protein
PACEHLGO_00118	gene			
PACEHLGO_00119	CDS			hypothetical protein
PACEHLGO_00119	gene			
PACEHLGO_00120	CDS	drrA_1	3.6.3.-	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
PACEHLGO_00120	gene	drrA_1		
PACEHLGO_00121	CDS	drrB_1		Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
PACEHLGO_00121	gene	drrB_1		
PACEHLGO_00122	CDS			hypothetical protein
PACEHLGO_00122	gene			
PACEHLGO_00123	CDS	ctaA	1.3.-.-	Heme A synthase
PACEHLGO_00123	gene	ctaA		
PACEHLGO_00124	CDS		3.6.3.8	Calcium-transporting ATPase 1
PACEHLGO_00124	gene			
PACEHLGO_00125	CDS		1.6.99.-	NADH dehydrogenase-like protein
PACEHLGO_00125	gene			
PACEHLGO_00126	CDS			hypothetical protein
PACEHLGO_00126	gene			
PACEHLGO_00127	CDS	ctaB	2.5.1.-	Protoheme IX farnesyltransferase
PACEHLGO_00127	gene	ctaB		
PACEHLGO_00128	CDS	tkt	2.2.1.1	Transketolase
PACEHLGO_00128	gene	tkt		
PACEHLGO_00129	CDS	tal	2.2.1.2	Transaldolase
PACEHLGO_00129	gene	tal		
PACEHLGO_00130	CDS	zwf2	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase 2
PACEHLGO_00130	gene	zwf2		
PACEHLGO_00131	CDS			hypothetical protein
PACEHLGO_00131	gene			
PACEHLGO_00132	CDS	pgl	3.1.1.31	6-phosphogluconolactonase
PACEHLGO_00132	gene	pgl		
PACEHLGO_00133	CDS	rbpA_1		RNA polymerase-binding protein RbpA
PACEHLGO_00133	gene	rbpA_1		
PACEHLGO_00134	CDS	secG		putative protein-export membrane protein SecG
PACEHLGO_00134	gene	secG		
PACEHLGO_00135	CDS	tpiA	5.3.1.1	Triosephosphate isomerase
PACEHLGO_00135	gene	tpiA		
PACEHLGO_00136	CDS	pgk	2.7.2.3	Phosphoglycerate kinase
PACEHLGO_00136	gene	pgk		
PACEHLGO_00137	CDS	gap2	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase 2
PACEHLGO_00137	gene	gap2		
PACEHLGO_00138	CDS	ribD2	1.1.1.302	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
PACEHLGO_00138	gene	ribD2		
PACEHLGO_00139	CDS	ligC	6.5.1.1	DNA ligase C
PACEHLGO_00139	gene	ligC		
PACEHLGO_00140	CDS	mshD_2	2.3.1.189	Mycothiol acetyltransferase
PACEHLGO_00140	gene	mshD_2		
PACEHLGO_00141	CDS			hypothetical protein
PACEHLGO_00141	gene			
PACEHLGO_00142	CDS			hypothetical protein
PACEHLGO_00142	gene			
PACEHLGO_00143	CDS			hypothetical protein
PACEHLGO_00143	gene			
PACEHLGO_00144	CDS			hypothetical protein
PACEHLGO_00144	gene			
PACEHLGO_00145	CDS	trpA	4.2.1.20	Tryptophan synthase alpha chain
PACEHLGO_00145	gene	trpA		
PACEHLGO_00146	CDS	trpB	4.2.1.20	Tryptophan synthase beta chain
PACEHLGO_00146	gene	trpB		
PACEHLGO_00147	CDS	trpC	4.1.1.48	Indole-3-glycerol phosphate synthase
PACEHLGO_00147	gene	trpC		
PACEHLGO_00148	CDS	mtrB_1	2.7.13.3	Sensor histidine kinase MtrB
PACEHLGO_00148	gene	mtrB_1		
PACEHLGO_00149	CDS	ppm1_1	2.4.1.-	Polyprenol monophosphomannose synthase
PACEHLGO_00149	gene	ppm1_1		
PACEHLGO_00150	CDS			hypothetical protein
PACEHLGO_00150	gene			
PACEHLGO_00151	CDS			hypothetical protein
PACEHLGO_00151	gene			
PACEHLGO_00152	CDS	lnt	2.3.1.-	Apolipoprotein N-acyltransferase
PACEHLGO_00152	gene	lnt		
PACEHLGO_00153	CDS			hypothetical protein
PACEHLGO_00153	gene			
PACEHLGO_00154	CDS			hypothetical protein
PACEHLGO_00154	gene			
PACEHLGO_00155	CDS			hypothetical protein
PACEHLGO_00155	gene			
PACEHLGO_00156	CDS			Putative conjugal transfer protein
PACEHLGO_00156	gene			
PACEHLGO_00157	CDS			hypothetical protein
PACEHLGO_00157	gene			
PACEHLGO_00158	CDS			hypothetical protein
PACEHLGO_00158	gene			
PACEHLGO_00159	CDS			hypothetical protein
PACEHLGO_00159	gene			
PACEHLGO_00160	CDS			hypothetical protein
PACEHLGO_00160	gene			
PACEHLGO_00161	CDS			hypothetical protein
PACEHLGO_00161	gene			
PACEHLGO_00162	CDS	acsA_1	6.2.1.1	Acetyl-coenzyme A synthetase
PACEHLGO_00162	gene	acsA_1		
PACEHLGO_00163	CDS			hypothetical protein
PACEHLGO_00163	gene			
PACEHLGO_00164	CDS			hypothetical protein
PACEHLGO_00164	gene			
PACEHLGO_00165	CDS			hypothetical protein
PACEHLGO_00165	gene			
PACEHLGO_00166	CDS			hypothetical protein
PACEHLGO_00166	gene			
PACEHLGO_00167	CDS	nreC		Oxygen regulatory protein NreC
PACEHLGO_00167	gene	nreC		
PACEHLGO_00168	CDS			hypothetical protein
PACEHLGO_00168	gene			
PACEHLGO_00169	CDS			hypothetical protein
PACEHLGO_00169	gene			
PACEHLGO_00170	CDS			hypothetical protein
PACEHLGO_00170	gene			
PACEHLGO_00171	tRNA			tRNA-Val(cac)
PACEHLGO_00171	gene			
PACEHLGO_00172	CDS	ssgB		Sporulation-specific cell division protein SsgB
PACEHLGO_00172	gene	ssgB		
PACEHLGO_00173	CDS	ilvE	2.6.1.42	Branched-chain-amino-acid aminotransferase
PACEHLGO_00173	gene	ilvE		
PACEHLGO_00174	CDS	pabB	2.6.1.85	Aminodeoxychorismate synthase component 1
PACEHLGO_00174	gene	pabB		
PACEHLGO_00175	CDS			hypothetical protein
PACEHLGO_00175	gene			
PACEHLGO_00176	CDS	dtxR		Diphtheria toxin repressor
PACEHLGO_00176	gene	dtxR		
PACEHLGO_00177	CDS	csoR		Copper-sensing transcriptional repressor CsoR
PACEHLGO_00177	gene	csoR		
PACEHLGO_00178	CDS			hypothetical protein
PACEHLGO_00178	gene			
PACEHLGO_00179	CDS			hypothetical protein
PACEHLGO_00179	gene			
PACEHLGO_00180	CDS	cspC		Cold shock protein CspC
PACEHLGO_00180	gene	cspC		
PACEHLGO_00181	CDS			hypothetical protein
PACEHLGO_00181	gene			
PACEHLGO_00182	CDS	gpmA_1	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
PACEHLGO_00182	gene	gpmA_1		
PACEHLGO_00183	CDS			hypothetical protein
PACEHLGO_00183	gene			
PACEHLGO_00184	CDS	mshA_1	2.4.1.250	D-inositol 3-phosphate glycosyltransferase
PACEHLGO_00184	gene	mshA_1		
PACEHLGO_00185	CDS	phoU2		Phosphate-specific transport system accessory protein PhoU 
PACEHLGO_00185	gene	phoU2		
PACEHLGO_00186	CDS	senX3	2.7.13.3	Signal-transduction histidine kinase senX3
PACEHLGO_00186	gene	senX3		
PACEHLGO_00187	CDS	regX3		Sensory transduction protein regX3
PACEHLGO_00187	gene	regX3		
PACEHLGO_00188	CDS			hypothetical protein
PACEHLGO_00188	gene			
PACEHLGO_00189	CDS	carD		RNA polymerase-binding transcription factor CarD
PACEHLGO_00189	gene	carD		
PACEHLGO_00190	CDS	yacL	3.1.-.-	putative PIN and TRAM-domain containing protein YacL
PACEHLGO_00190	gene	yacL		
PACEHLGO_00191	CDS	ispD	2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
PACEHLGO_00191	gene	ispD		
PACEHLGO_00192	CDS			hypothetical protein
PACEHLGO_00192	gene			
PACEHLGO_00193	CDS			hypothetical protein
PACEHLGO_00193	gene			
PACEHLGO_00194	CDS	ubiG	2.1.1.222	Ubiquinone biosynthesis O-methyltransferase
PACEHLGO_00194	gene	ubiG		
PACEHLGO_00195	CDS	vioA	2.6.1.33	dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
PACEHLGO_00195	gene	vioA		
PACEHLGO_00196	CDS			hypothetical protein
PACEHLGO_00196	gene			
PACEHLGO_00197	CDS			hypothetical protein
PACEHLGO_00197	gene			
PACEHLGO_00198	CDS	tuaC	2.4.-.-	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
PACEHLGO_00198	gene	tuaC		
PACEHLGO_00199	CDS			hypothetical protein
PACEHLGO_00199	gene			
PACEHLGO_00200	CDS			hypothetical protein
PACEHLGO_00200	gene			
PACEHLGO_00201	CDS			hypothetical protein
PACEHLGO_00201	gene			
PACEHLGO_00202	CDS			putative HTH-type transcriptional regulator
PACEHLGO_00202	gene			
PACEHLGO_00203	tRNA			tRNA-Gly(ccc)
PACEHLGO_00203	gene			
PACEHLGO_00204	CDS			hypothetical protein
PACEHLGO_00204	gene			
PACEHLGO_00205	CDS			hypothetical protein
PACEHLGO_00205	gene			
PACEHLGO_00206	CDS			hypothetical protein
PACEHLGO_00206	gene			
PACEHLGO_00207	CDS			hypothetical protein
PACEHLGO_00207	gene			
PACEHLGO_00208	CDS	ubiE	2.1.1.163	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PACEHLGO_00208	gene	ubiE		
PACEHLGO_00209	CDS	nhaP		K(+)/H(+) antiporter NhaP
PACEHLGO_00209	gene	nhaP		
PACEHLGO_00210	CDS	dus	1.3.1.-	putative tRNA-dihydrouridine synthase
PACEHLGO_00210	gene	dus		
PACEHLGO_00211	CDS			hypothetical protein
PACEHLGO_00211	gene			
PACEHLGO_00212	CDS			hypothetical protein
PACEHLGO_00212	gene			
PACEHLGO_00213	CDS	malP	2.4.1.1	Maltodextrin phosphorylase
PACEHLGO_00213	gene	malP		
PACEHLGO_00214	CDS			hypothetical protein
PACEHLGO_00214	gene			
PACEHLGO_00215	CDS			hypothetical protein
PACEHLGO_00215	gene			
PACEHLGO_00216	CDS			hypothetical protein
PACEHLGO_00216	gene			
PACEHLGO_00217	CDS			hypothetical protein
PACEHLGO_00217	gene			
PACEHLGO_00218	CDS	nshR	2.1.1.230	23S rRNA (adenosine(1067)-2'-O)-methyltransferase
PACEHLGO_00218	gene	nshR		
PACEHLGO_00219	CDS	adiC		Arginine/agmatine antiporter
PACEHLGO_00219	gene	adiC		
PACEHLGO_00220	CDS			hypothetical protein
PACEHLGO_00220	gene			
PACEHLGO_00221	CDS	pta	2.3.1.8	Phosphate acetyltransferase
PACEHLGO_00221	gene	pta		
PACEHLGO_00222	CDS	ackA	2.7.2.1	Acetate kinase
PACEHLGO_00222	gene	ackA		
PACEHLGO_00223	CDS	miaB	2.8.4.3	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
PACEHLGO_00223	gene	miaB		
PACEHLGO_00224	CDS			hypothetical protein
PACEHLGO_00224	gene			
PACEHLGO_00225	CDS	miaA	2.5.1.75	tRNA dimethylallyltransferase
PACEHLGO_00225	gene	miaA		
PACEHLGO_00226	CDS	mca	3.5.1.115	Mycothiol S-conjugate amidase
PACEHLGO_00226	gene	mca		
PACEHLGO_00227	CDS			hypothetical protein
PACEHLGO_00227	gene			
PACEHLGO_00228	CDS			hypothetical protein
PACEHLGO_00228	gene			
PACEHLGO_00229	CDS			hypothetical protein
PACEHLGO_00229	gene			
PACEHLGO_00230	CDS			hypothetical protein
PACEHLGO_00230	gene			
PACEHLGO_00231	CDS			hypothetical protein
PACEHLGO_00231	gene			
PACEHLGO_00232	CDS	trpS	6.1.1.2	Tryptophan--tRNA ligase
PACEHLGO_00232	gene	trpS		
PACEHLGO_00233	CDS			hypothetical protein
PACEHLGO_00233	gene			
PACEHLGO_00234	CDS	kdkA	2.7.1.166	3-deoxy-D-manno-octulosonic acid kinase
PACEHLGO_00234	gene	kdkA		
PACEHLGO_00235	CDS			hypothetical protein
PACEHLGO_00235	gene			
PACEHLGO_00236	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
PACEHLGO_00236	gene	moeZ		
PACEHLGO_00237	CDS	lip3	3.1.1.3	Lipase 3
PACEHLGO_00237	gene	lip3		
PACEHLGO_00238	CDS	arpA		A-factor receptor protein
PACEHLGO_00238	gene	arpA		
PACEHLGO_00239	CDS	hisB	4.2.1.19	Imidazoleglycerol-phosphate dehydratase
PACEHLGO_00239	gene	hisB		
PACEHLGO_00240	CDS	hisH	2.4.2.-	Imidazole glycerol phosphate synthase subunit HisH
PACEHLGO_00240	gene	hisH		
PACEHLGO_00241	CDS			hypothetical protein
PACEHLGO_00241	gene			
PACEHLGO_00242	CDS	priA_1	5.3.1.16	Phosphoribosyl isomerase A
PACEHLGO_00242	gene	priA_1		
PACEHLGO_00243	CDS			hypothetical protein
PACEHLGO_00243	gene			
PACEHLGO_00244	CDS			hypothetical protein
PACEHLGO_00244	gene			
PACEHLGO_00245	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
PACEHLGO_00245	gene	dut		
PACEHLGO_00246	CDS			hypothetical protein
PACEHLGO_00246	gene			
PACEHLGO_00247	CDS			hypothetical protein
PACEHLGO_00247	gene			
PACEHLGO_00248	CDS			hypothetical protein
PACEHLGO_00248	gene			
PACEHLGO_00249	CDS			hypothetical protein
PACEHLGO_00249	gene			
PACEHLGO_00250	CDS	trkA_1		Trk system potassium uptake protein TrkA
PACEHLGO_00250	gene	trkA_1		
PACEHLGO_00251	CDS	trkA_2		Trk system potassium uptake protein TrkA
PACEHLGO_00251	gene	trkA_2		
PACEHLGO_00252	CDS	emrB		Multidrug export protein EmrB
PACEHLGO_00252	gene	emrB		
PACEHLGO_00253	CDS			hypothetical protein
PACEHLGO_00253	gene			
PACEHLGO_00254	CDS			hypothetical protein
PACEHLGO_00254	gene			
PACEHLGO_00255	CDS			hypothetical protein
PACEHLGO_00255	gene			
PACEHLGO_00256	CDS	nrdJ	1.17.4.1	Vitamin B12-dependent ribonucleotide reductase
PACEHLGO_00256	gene	nrdJ		
PACEHLGO_00257	CDS			hypothetical protein
PACEHLGO_00257	gene			
PACEHLGO_00258	CDS	nrdR		Transcriptional repressor NrdR
PACEHLGO_00258	gene	nrdR		
PACEHLGO_00259	CDS			hypothetical protein
PACEHLGO_00259	gene			
PACEHLGO_00260	CDS	lexA	3.4.21.88	LexA repressor
PACEHLGO_00260	gene	lexA		
PACEHLGO_00261	CDS	dinG	3.6.4.12	putative ATP-dependent helicase DinG 
PACEHLGO_00261	gene	dinG		
PACEHLGO_00262	CDS	hflX		GTPase HflX
PACEHLGO_00262	gene	hflX		
PACEHLGO_00263	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
PACEHLGO_00263	gene	dapF		
PACEHLGO_00264	CDS			hypothetical protein
PACEHLGO_00264	gene			
PACEHLGO_00265	CDS	degU		Transcriptional regulatory protein DegU
PACEHLGO_00265	gene	degU		
PACEHLGO_00266	CDS	rnd	3.1.13.5	Ribonuclease D
PACEHLGO_00266	gene	rnd		
PACEHLGO_00267	CDS	paaJ	2.3.1.174	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
PACEHLGO_00267	gene	paaJ		
PACEHLGO_00268	CDS			hypothetical protein
PACEHLGO_00268	gene			
PACEHLGO_00269	CDS	tatB_1		Sec-independent protein translocase protein TatB
PACEHLGO_00269	gene	tatB_1		
PACEHLGO_00270	CDS			hypothetical protein
PACEHLGO_00270	gene			
PACEHLGO_00271	CDS			hypothetical protein
PACEHLGO_00271	gene			
PACEHLGO_00272	CDS			hypothetical protein
PACEHLGO_00272	gene			
PACEHLGO_00273	CDS			hypothetical protein
PACEHLGO_00273	gene			
PACEHLGO_00274	CDS	map	3.4.11.18	Methionine aminopeptidase 2
PACEHLGO_00274	gene	map		
PACEHLGO_00275	CDS			hypothetical protein
PACEHLGO_00275	gene			
PACEHLGO_00276	CDS	smtA	2.8.3.22	Succinyl-CoA--L-malate CoA-transferase alpha subunit
PACEHLGO_00276	gene	smtA		
PACEHLGO_00277	CDS			hypothetical protein
PACEHLGO_00277	gene			
PACEHLGO_00278	CDS	panB	2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase
PACEHLGO_00278	gene	panB		
PACEHLGO_00279	CDS	qacA_1		Antiseptic resistance protein
PACEHLGO_00279	gene	qacA_1		
PACEHLGO_00280	CDS	nadE	6.3.5.1	Glutamine-dependent NAD(+) synthetase
PACEHLGO_00280	gene	nadE		
PACEHLGO_00281	CDS	thrS	6.1.1.3	Threonine--tRNA ligase
PACEHLGO_00281	gene	thrS		
PACEHLGO_00282	CDS		2.7.7.53	AP-4-A phosphorylase
PACEHLGO_00282	gene			
PACEHLGO_00283	CDS	arlR		Response regulator ArlR
PACEHLGO_00283	gene	arlR		
