locus_tag	ftype	gene	EC_number	product
JJHLDMLH_00049	CDS			hypothetical protein
JJHLDMLH_00049	gene			
JJHLDMLH_00050	CDS			hypothetical protein
JJHLDMLH_00050	gene			
JJHLDMLH_00051	CDS			hypothetical protein
JJHLDMLH_00051	gene			
JJHLDMLH_00052	CDS			hypothetical protein
JJHLDMLH_00052	gene			
JJHLDMLH_00053	CDS			hypothetical protein
JJHLDMLH_00053	gene			
JJHLDMLH_00054	CDS			hypothetical protein
JJHLDMLH_00054	gene			
JJHLDMLH_00055	tRNA			tRNA-Leu(gag)
JJHLDMLH_00055	gene			
JJHLDMLH_00056	CDS	lpxB	2.4.1.182	Lipid-A-disaccharide synthase
JJHLDMLH_00056	gene	lpxB		
JJHLDMLH_00057	CDS	msrB_1	1.8.4.12	Peptide methionine sulfoxide reductase MsrB
JJHLDMLH_00057	gene	msrB_1		
JJHLDMLH_00058	CDS			hypothetical protein
JJHLDMLH_00058	gene			
JJHLDMLH_00059	CDS	smc		Chromosome partition protein Smc
JJHLDMLH_00059	gene	smc		
JJHLDMLH_00060	CDS			hypothetical protein
JJHLDMLH_00060	gene			
JJHLDMLH_00061	CDS	aviRb	2.1.1.208	23S rRNA (uridine(2479)-2'-O)-methyltransferase
JJHLDMLH_00061	gene	aviRb		
JJHLDMLH_00062	CDS			hypothetical protein
JJHLDMLH_00062	gene			
JJHLDMLH_00063	tRNA			tRNA-Leu(cag)
JJHLDMLH_00063	gene			
JJHLDMLH_00064	CDS			hypothetical protein
JJHLDMLH_00064	gene			
JJHLDMLH_00065	CDS			hypothetical protein
JJHLDMLH_00065	gene			
JJHLDMLH_00066	CDS			hypothetical protein
JJHLDMLH_00066	gene			
JJHLDMLH_00067	CDS	rhpA	3.6.4.13	DEAD-box ATP-dependent RNA helicase RhpA
JJHLDMLH_00067	gene	rhpA		
JJHLDMLH_00068	CDS	ligB	6.5.1.1	DNA ligase B
JJHLDMLH_00068	gene	ligB		
JJHLDMLH_00069	CDS			hypothetical protein
JJHLDMLH_00069	gene			
JJHLDMLH_00070	CDS	rpiA	5.3.1.6	Ribose-5-phosphate isomerase A
JJHLDMLH_00070	gene	rpiA		
JJHLDMLH_00071	CDS	hhoA		Putative serine protease HhoA
JJHLDMLH_00071	gene	hhoA		
JJHLDMLH_00072	CDS			hypothetical protein
JJHLDMLH_00072	gene			
JJHLDMLH_00073	CDS	rimP		Ribosome maturation factor RimP
JJHLDMLH_00073	gene	rimP		
JJHLDMLH_00074	CDS			hypothetical protein
JJHLDMLH_00074	gene			
JJHLDMLH_00075	CDS			hypothetical protein
JJHLDMLH_00075	gene			
JJHLDMLH_00076	CDS			hypothetical protein
JJHLDMLH_00076	gene			
JJHLDMLH_00077	CDS	liaR		Transcriptional regulatory protein LiaR
JJHLDMLH_00077	gene	liaR		
JJHLDMLH_00078	CDS	phhB	4.2.1.96	Putative pterin-4-alpha-carbinolamine dehydratase
JJHLDMLH_00078	gene	phhB		
JJHLDMLH_00079	CDS			hypothetical protein
JJHLDMLH_00079	gene			
JJHLDMLH_00080	CDS	ftrC	1.8.7.2	Ferredoxin-thioredoxin reductase, catalytic chain
JJHLDMLH_00080	gene	ftrC		
JJHLDMLH_00081	CDS	sufB		FeS cluster assembly protein SufB
JJHLDMLH_00081	gene	sufB		
JJHLDMLH_00082	CDS	sufC		Vegetative protein 296
JJHLDMLH_00082	gene	sufC		
JJHLDMLH_00083	CDS			hypothetical protein
JJHLDMLH_00083	gene			
JJHLDMLH_00084	CDS	cutA		Divalent-cation tolerance protein CutA
JJHLDMLH_00084	gene	cutA		
JJHLDMLH_00085	CDS	ydjH	2.7.1.-	putative sugar kinase YdjH
JJHLDMLH_00085	gene	ydjH		
JJHLDMLH_00086	CDS	purA	6.3.4.4	Adenylosuccinate synthetase
JJHLDMLH_00086	gene	purA		
JJHLDMLH_00087	CDS	sir	1.8.7.1	Sulfite reductase [ferredoxin]
JJHLDMLH_00087	gene	sir		
JJHLDMLH_00088	CDS	ddpX	3.4.13.22	D-alanyl-D-alanine dipeptidase
JJHLDMLH_00088	gene	ddpX		
JJHLDMLH_00089	CDS	recG	3.6.4.12	ATP-dependent DNA helicase RecG
JJHLDMLH_00089	gene	recG		
JJHLDMLH_00090	CDS	ggpS	2.4.1.213	Glucosylglycerol-phosphate synthase
JJHLDMLH_00090	gene	ggpS		
JJHLDMLH_00091	CDS			putative ABC transporter-binding protein
JJHLDMLH_00091	gene			
JJHLDMLH_00092	CDS	sugA		Trehalose transport system permease protein SugA
JJHLDMLH_00092	gene	sugA		
JJHLDMLH_00093	CDS	sugB		Trehalose transport system permease protein SugB
JJHLDMLH_00093	gene	sugB		
JJHLDMLH_00094	CDS	malK	3.6.3.19	Maltose/maltodextrin import ATP-binding protein MalK
JJHLDMLH_00094	gene	malK		
JJHLDMLH_00095	CDS			hypothetical protein
JJHLDMLH_00095	gene			
JJHLDMLH_00096	CDS			hypothetical protein
JJHLDMLH_00096	gene			
JJHLDMLH_00097	CDS			hypothetical protein
JJHLDMLH_00097	gene			
JJHLDMLH_00098	CDS			hypothetical protein
JJHLDMLH_00098	gene			
JJHLDMLH_00099	CDS			hypothetical protein
JJHLDMLH_00099	gene			
JJHLDMLH_00100	CDS			hypothetical protein
JJHLDMLH_00100	gene			
JJHLDMLH_00101	CDS			hypothetical protein
JJHLDMLH_00101	gene			
JJHLDMLH_00102	CDS		3.9.1.-	Purine nucleoside phosphoramidase
JJHLDMLH_00102	gene			
JJHLDMLH_00103	CDS	bacA		Vitamin B12 transport ATP-binding protein BacA
JJHLDMLH_00103	gene	bacA		
JJHLDMLH_00104	CDS			hypothetical protein
JJHLDMLH_00104	gene			
JJHLDMLH_00105	CDS			hypothetical protein
JJHLDMLH_00105	gene			
JJHLDMLH_00106	CDS			hypothetical protein
JJHLDMLH_00106	gene			
JJHLDMLH_00107	CDS			hypothetical protein
JJHLDMLH_00107	gene			
JJHLDMLH_00108	CDS			hypothetical protein
JJHLDMLH_00108	gene			
JJHLDMLH_00109	CDS	cbbS2	4.1.1.39	Ribulose bisphosphate carboxylase small chain 2
JJHLDMLH_00109	gene	cbbS2		
JJHLDMLH_00110	CDS	cbbL2	4.1.1.39	Ribulose bisphosphate carboxylase large chain 2
JJHLDMLH_00110	gene	cbbL2		
JJHLDMLH_00111	CDS	ccmK_1		Carbon dioxide-concentrating mechanism protein CcmK
JJHLDMLH_00111	gene	ccmK_1		
JJHLDMLH_00112	CDS			hypothetical protein
JJHLDMLH_00112	gene			
JJHLDMLH_00113	CDS			hypothetical protein
JJHLDMLH_00113	gene			
JJHLDMLH_00114	CDS		3.6.1.9	Non-canonical purine NTP pyrophosphatase
JJHLDMLH_00114	gene			
JJHLDMLH_00115	CDS			hypothetical protein
JJHLDMLH_00115	gene			
JJHLDMLH_00116	CDS			hypothetical protein
JJHLDMLH_00116	gene			
JJHLDMLH_00117	CDS			hypothetical protein
JJHLDMLH_00117	gene			
JJHLDMLH_00118	CDS			hypothetical protein
JJHLDMLH_00118	gene			
JJHLDMLH_00119	CDS			hypothetical protein
JJHLDMLH_00119	gene			
JJHLDMLH_00120	CDS			hypothetical protein
JJHLDMLH_00120	gene			
JJHLDMLH_00121	CDS			hypothetical protein
JJHLDMLH_00121	gene			
JJHLDMLH_00122	CDS			hypothetical protein
JJHLDMLH_00122	gene			
JJHLDMLH_00123	CDS	fdxA		Ferredoxin 7Fe
JJHLDMLH_00123	gene	fdxA		
JJHLDMLH_00124	CDS	hisZ		ATP phosphoribosyltransferase regulatory subunit
JJHLDMLH_00124	gene	hisZ		
JJHLDMLH_00125	CDS	suhB	3.1.3.25	Inositol-1-monophosphatase
JJHLDMLH_00125	gene	suhB		
JJHLDMLH_00126	CDS			Ferredoxin-1
JJHLDMLH_00126	gene			
JJHLDMLH_00127	tRNA			tRNA-Ser(gga)
JJHLDMLH_00127	gene			
JJHLDMLH_00128	CDS			hypothetical protein
JJHLDMLH_00128	gene			
JJHLDMLH_00129	CDS	ndhN	1.6.5.-	NAD(P)H-quinone oxidoreductase subunit N
JJHLDMLH_00129	gene	ndhN		
JJHLDMLH_00130	CDS	rplC		50S ribosomal protein L3
JJHLDMLH_00130	gene	rplC		
JJHLDMLH_00131	CDS	rplD		50S ribosomal protein L4
JJHLDMLH_00131	gene	rplD		
JJHLDMLH_00132	CDS	rplW		50S ribosomal protein L23
JJHLDMLH_00132	gene	rplW		
JJHLDMLH_00133	CDS	rplB		50S ribosomal protein L2
JJHLDMLH_00133	gene	rplB		
JJHLDMLH_00134	CDS	rpsS		30S ribosomal protein S19
JJHLDMLH_00134	gene	rpsS		
JJHLDMLH_00135	CDS	rplV		50S ribosomal protein L22
JJHLDMLH_00135	gene	rplV		
JJHLDMLH_00136	CDS	rpsC		30S ribosomal protein S3
JJHLDMLH_00136	gene	rpsC		
JJHLDMLH_00137	CDS	rplP		50S ribosomal protein L16
JJHLDMLH_00137	gene	rplP		
JJHLDMLH_00138	CDS	rpmC		50S ribosomal protein L29
JJHLDMLH_00138	gene	rpmC		
JJHLDMLH_00139	CDS	rpsQ		30S ribosomal protein S17
JJHLDMLH_00139	gene	rpsQ		
JJHLDMLH_00140	CDS	rplN		50S ribosomal protein L14
JJHLDMLH_00140	gene	rplN		
JJHLDMLH_00141	CDS	rplX		50S ribosomal protein L24
JJHLDMLH_00141	gene	rplX		
JJHLDMLH_00142	CDS	rplE		50S ribosomal protein L5
JJHLDMLH_00142	gene	rplE		
JJHLDMLH_00143	CDS	rpsH		30S ribosomal protein S8
JJHLDMLH_00143	gene	rpsH		
JJHLDMLH_00144	CDS	rplF		50S ribosomal protein L6
JJHLDMLH_00144	gene	rplF		
JJHLDMLH_00145	CDS	rplR		50S ribosomal protein L18
JJHLDMLH_00145	gene	rplR		
JJHLDMLH_00146	CDS	rpsE		30S ribosomal protein S5
JJHLDMLH_00146	gene	rpsE		
JJHLDMLH_00147	CDS	rplO		50S ribosomal protein L15
JJHLDMLH_00147	gene	rplO		
JJHLDMLH_00148	CDS	secY		Protein translocase subunit SecY
JJHLDMLH_00148	gene	secY		
JJHLDMLH_00149	CDS	adk	2.7.4.3	Adenylate kinase
JJHLDMLH_00149	gene	adk		
JJHLDMLH_00150	CDS	rpmJ		50S ribosomal protein L36
JJHLDMLH_00150	gene	rpmJ		
JJHLDMLH_00151	CDS	rpsM		30S ribosomal protein S13
JJHLDMLH_00151	gene	rpsM		
JJHLDMLH_00152	CDS	rpsK		30S ribosomal protein S11
JJHLDMLH_00152	gene	rpsK		
JJHLDMLH_00153	CDS			hypothetical protein
JJHLDMLH_00153	gene			
JJHLDMLH_00154	CDS			hypothetical protein
JJHLDMLH_00154	gene			
JJHLDMLH_00155	CDS	atpG		ATP synthase gamma chain
JJHLDMLH_00155	gene	atpG		
JJHLDMLH_00156	CDS	atpA	3.6.3.14	ATP synthase subunit alpha
JJHLDMLH_00156	gene	atpA		
JJHLDMLH_00157	CDS	atpH		ATP synthase subunit delta
JJHLDMLH_00157	gene	atpH		
JJHLDMLH_00158	CDS	atpF		ATP synthase subunit b
JJHLDMLH_00158	gene	atpF		
JJHLDMLH_00159	CDS	groL1		60 kDa chaperonin 1
JJHLDMLH_00159	gene	groL1		
JJHLDMLH_00160	CDS			hypothetical protein
JJHLDMLH_00160	gene			
JJHLDMLH_00161	CDS	gpmI	5.4.2.12	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JJHLDMLH_00161	gene	gpmI		
JJHLDMLH_00162	CDS			hypothetical protein
JJHLDMLH_00162	gene			
JJHLDMLH_00163	CDS	thiE	2.5.1.3	Thiamine-phosphate synthase
JJHLDMLH_00163	gene	thiE		
JJHLDMLH_00164	CDS			hypothetical protein
JJHLDMLH_00164	gene			
JJHLDMLH_00165	CDS			hypothetical protein
JJHLDMLH_00165	gene			
JJHLDMLH_00166	CDS			hypothetical protein
JJHLDMLH_00166	gene			
JJHLDMLH_00167	CDS	purE	5.4.99.18	N5-carboxyaminoimidazole ribonucleotide mutase
JJHLDMLH_00167	gene	purE		
JJHLDMLH_00168	CDS			hypothetical protein
JJHLDMLH_00168	gene			
JJHLDMLH_00169	CDS	ndhH	1.6.5.-	NAD(P)H-quinone oxidoreductase subunit H
JJHLDMLH_00169	gene	ndhH		
JJHLDMLH_00170	CDS	rsmH	2.1.1.199	Ribosomal RNA small subunit methyltransferase H
JJHLDMLH_00170	gene	rsmH		
JJHLDMLH_00171	CDS	iscS_1	2.8.1.7	Cysteine desulfurase IscS
JJHLDMLH_00171	gene	iscS_1		
JJHLDMLH_00172	CDS	ruvA	3.6.4.12	Holliday junction ATP-dependent DNA helicase RuvA
JJHLDMLH_00172	gene	ruvA		
JJHLDMLH_00173	CDS	rpsO		30S ribosomal protein S15
JJHLDMLH_00173	gene	rpsO		
JJHLDMLH_00174	CDS			hypothetical protein
JJHLDMLH_00174	gene			
JJHLDMLH_00175	CDS	dnaE	2.7.7.7	DNA polymerase III subunit alpha
JJHLDMLH_00175	gene	dnaE		
JJHLDMLH_00176	CDS	gatA	6.3.5.7	Glutamyl-tRNA(Gln) amidotransferase subunit A
JJHLDMLH_00176	gene	gatA		
JJHLDMLH_00177	CDS			hypothetical protein
JJHLDMLH_00177	gene			
JJHLDMLH_00178	CDS	ccmL		Carbon dioxide concentrating mechanism protein CcmL
JJHLDMLH_00178	gene	ccmL		
JJHLDMLH_00179	CDS	eutN		Ethanolamine utilization protein EutN
JJHLDMLH_00179	gene	eutN		
JJHLDMLH_00180	CDS	ccmK_2		Carbon dioxide-concentrating mechanism protein CcmK
JJHLDMLH_00180	gene	ccmK_2		
JJHLDMLH_00181	CDS	bfr	1.16.3.1	Bacterioferritin
JJHLDMLH_00181	gene	bfr		
JJHLDMLH_00182	CDS	pstS		Phosphate-binding protein PstS
JJHLDMLH_00182	gene	pstS		
JJHLDMLH_00183	CDS	dnaK2		Chaperone protein dnaK2
JJHLDMLH_00183	gene	dnaK2		
JJHLDMLH_00184	CDS	cbpA		Curved DNA-binding protein
JJHLDMLH_00184	gene	cbpA		
JJHLDMLH_00185	CDS			hypothetical protein
JJHLDMLH_00185	gene			
JJHLDMLH_00186	CDS			hypothetical protein
JJHLDMLH_00186	gene			
JJHLDMLH_00187	CDS	slt	4.2.2.-	Soluble lytic murein transglycosylase
JJHLDMLH_00187	gene	slt		
JJHLDMLH_00188	CDS			hypothetical protein
JJHLDMLH_00188	gene			
JJHLDMLH_00189	CDS	glmM	5.4.2.10	Phosphoglucosamine mutase
JJHLDMLH_00189	gene	glmM		
JJHLDMLH_00190	CDS	murK	2.7.1.-	N-acetylmuramic acid/N-acetylglucosamine kinase
JJHLDMLH_00190	gene	murK		
JJHLDMLH_00191	CDS	serA	1.1.1.95	D-3-phosphoglycerate dehydrogenase
JJHLDMLH_00191	gene	serA		
JJHLDMLH_00192	CDS			hypothetical protein
JJHLDMLH_00192	gene			
JJHLDMLH_00193	CDS			hypothetical protein
JJHLDMLH_00193	gene			
JJHLDMLH_00194	CDS			hypothetical protein
JJHLDMLH_00194	gene			
JJHLDMLH_00195	CDS			hypothetical protein
JJHLDMLH_00195	gene			
JJHLDMLH_00196	CDS			hypothetical protein
JJHLDMLH_00196	gene			
JJHLDMLH_00197	CDS			hypothetical protein
JJHLDMLH_00197	gene			
JJHLDMLH_00198	CDS			hypothetical protein
JJHLDMLH_00198	gene			
JJHLDMLH_00199	CDS	ddc	4.1.1.86	L-2,4-diaminobutyrate decarboxylase
JJHLDMLH_00199	gene	ddc		
JJHLDMLH_00200	CDS	tadA	3.5.4.33	tRNA-specific adenosine deaminase
JJHLDMLH_00200	gene	tadA		
JJHLDMLH_00201	CDS	pucG	2.-.-.-	Purine catabolism protein PucG
JJHLDMLH_00201	gene	pucG		
JJHLDMLH_00202	CDS			hypothetical protein
JJHLDMLH_00202	gene			
JJHLDMLH_00203	CDS			hypothetical protein
JJHLDMLH_00203	gene			
JJHLDMLH_00204	CDS			hypothetical protein
JJHLDMLH_00204	gene			
JJHLDMLH_00205	CDS			Sugar transporter SemiSWEET
JJHLDMLH_00205	gene			
JJHLDMLH_00206	CDS	mfppA	3.1.3.79	Mannosylfructose-phosphate phosphatase
JJHLDMLH_00206	gene	mfppA		
JJHLDMLH_00207	CDS	putP		High-affinity proline transporter PutP
JJHLDMLH_00207	gene	putP		
JJHLDMLH_00208	CDS			hypothetical protein
JJHLDMLH_00208	gene			
JJHLDMLH_00209	CDS	pyrB	2.1.3.2	Aspartate carbamoyltransferase catalytic subunit
JJHLDMLH_00209	gene	pyrB		
JJHLDMLH_00210	CDS			hypothetical protein
JJHLDMLH_00210	gene			
JJHLDMLH_00211	CDS			hypothetical protein
JJHLDMLH_00211	gene			
JJHLDMLH_00212	CDS			hypothetical protein
JJHLDMLH_00212	gene			
JJHLDMLH_00213	CDS	tpiA	5.3.1.1	Triosephosphate isomerase
JJHLDMLH_00213	gene	tpiA		
JJHLDMLH_00214	CDS			hypothetical protein
JJHLDMLH_00214	gene			
JJHLDMLH_00215	CDS	psaK		Photosystem I reaction center subunit PsaK
JJHLDMLH_00215	gene	psaK		
JJHLDMLH_00216	CDS			hypothetical protein
JJHLDMLH_00216	gene			
JJHLDMLH_00217	CDS	dxs	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase
JJHLDMLH_00217	gene	dxs		
JJHLDMLH_00218	CDS	ilvA	4.3.1.19	L-threonine dehydratase biosynthetic IlvA
JJHLDMLH_00218	gene	ilvA		
JJHLDMLH_00219	CDS	scpB		Segregation and condensation protein B
JJHLDMLH_00219	gene	scpB		
JJHLDMLH_00220	CDS			hypothetical protein
JJHLDMLH_00220	gene			
JJHLDMLH_00221	CDS			hypothetical protein
JJHLDMLH_00221	gene			
JJHLDMLH_00222	CDS	rsbU	3.1.3.3	Phosphoserine phosphatase RsbU
JJHLDMLH_00222	gene	rsbU		
JJHLDMLH_00223	CDS	ftsY		Signal recognition particle receptor FtsY
JJHLDMLH_00223	gene	ftsY		
JJHLDMLH_00224	CDS	nusB		N utilization substance protein B 
JJHLDMLH_00224	gene	nusB		
JJHLDMLH_00225	CDS			Pentapeptide repeat protein Rfr32
JJHLDMLH_00225	gene			
JJHLDMLH_00226	CDS	upp	2.4.2.9	Uracil phosphoribosyltransferase
JJHLDMLH_00226	gene	upp		
JJHLDMLH_00227	CDS			hypothetical protein
JJHLDMLH_00227	gene			
JJHLDMLH_00228	CDS	ilvD	4.2.1.9	Dihydroxy-acid dehydratase
JJHLDMLH_00228	gene	ilvD		
JJHLDMLH_00229	CDS			hypothetical protein
JJHLDMLH_00229	gene			
JJHLDMLH_00230	CDS			hypothetical protein
JJHLDMLH_00230	gene			
JJHLDMLH_00231	CDS	pgl	3.1.1.31	6-phosphogluconolactonase
JJHLDMLH_00231	gene	pgl		
JJHLDMLH_00232	CDS	gndA	1.1.1.44	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
JJHLDMLH_00232	gene	gndA		
JJHLDMLH_00233	CDS			hypothetical protein
JJHLDMLH_00233	gene			
JJHLDMLH_00234	CDS			hypothetical protein
JJHLDMLH_00234	gene			
JJHLDMLH_00235	CDS			hypothetical protein
JJHLDMLH_00235	gene			
JJHLDMLH_00236	CDS	pcxA		Proton extrusion protein PcxA
JJHLDMLH_00236	gene	pcxA		
JJHLDMLH_00237	CDS	cobU	2.7.1.156	Bifunctional adenosylcobalamin biosynthesis protein CobU
JJHLDMLH_00237	gene	cobU		
JJHLDMLH_00238	CDS	trmL	2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase
JJHLDMLH_00238	gene	trmL		
JJHLDMLH_00239	CDS			hypothetical protein
JJHLDMLH_00239	gene			
JJHLDMLH_00240	CDS			hypothetical protein
JJHLDMLH_00240	gene			
JJHLDMLH_00241	CDS			hypothetical protein
JJHLDMLH_00241	gene			
JJHLDMLH_00242	CDS			hypothetical protein
JJHLDMLH_00242	gene			
JJHLDMLH_00243	CDS			hypothetical protein
JJHLDMLH_00243	gene			
JJHLDMLH_00244	CDS			hypothetical protein
JJHLDMLH_00244	gene			
JJHLDMLH_00245	CDS			hypothetical protein
JJHLDMLH_00245	gene			
JJHLDMLH_00246	CDS	phrB	4.1.99.13	(6-4) photolyase
JJHLDMLH_00246	gene	phrB		
JJHLDMLH_00247	CDS	garB	1.8.1.16	Glutathione amide reductase
JJHLDMLH_00247	gene	garB		
JJHLDMLH_00248	CDS	degU		Transcriptional regulatory protein DegU
JJHLDMLH_00248	gene	degU		
JJHLDMLH_00249	CDS	accA	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
JJHLDMLH_00249	gene	accA		
JJHLDMLH_00250	CDS	xecD	1.1.1.268	2-(R)-hydroxypropyl-CoM dehydrogenase
JJHLDMLH_00250	gene	xecD		
JJHLDMLH_00251	CDS	acnB	4.2.1.3	Aconitate hydratase B
JJHLDMLH_00251	gene	acnB		
JJHLDMLH_00252	CDS			hypothetical protein
JJHLDMLH_00252	gene			
JJHLDMLH_00253	CDS			hypothetical protein
JJHLDMLH_00253	gene			
JJHLDMLH_00254	CDS			hypothetical protein
JJHLDMLH_00254	gene			
JJHLDMLH_00255	CDS			hypothetical protein
JJHLDMLH_00255	gene			
JJHLDMLH_00256	CDS			hypothetical protein
JJHLDMLH_00256	gene			
JJHLDMLH_00257	CDS			hypothetical protein
JJHLDMLH_00257	gene			
JJHLDMLH_00258	CDS			hypothetical protein
JJHLDMLH_00258	gene			
JJHLDMLH_00259	CDS			hypothetical protein
JJHLDMLH_00259	gene			
JJHLDMLH_00260	CDS	apt	2.4.2.7	Adenine phosphoribosyltransferase
JJHLDMLH_00260	gene	apt		
JJHLDMLH_00261	CDS			hypothetical protein
JJHLDMLH_00261	gene			
JJHLDMLH_00262	CDS	ubiF	1.14.13.-	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
JJHLDMLH_00262	gene	ubiF		
JJHLDMLH_00263	CDS			hypothetical protein
JJHLDMLH_00263	gene			
JJHLDMLH_00264	CDS			hypothetical protein
JJHLDMLH_00264	gene			
JJHLDMLH_00265	CDS			hypothetical protein
JJHLDMLH_00265	gene			
JJHLDMLH_00266	CDS	ubiX	2.5.1.129	Flavin prenyltransferase UbiX
JJHLDMLH_00266	gene	ubiX		
JJHLDMLH_00267	CDS			hypothetical protein
JJHLDMLH_00267	gene			
JJHLDMLH_00268	CDS			hypothetical protein
JJHLDMLH_00268	gene			
JJHLDMLH_00269	CDS			hypothetical protein
JJHLDMLH_00269	gene			
JJHLDMLH_00270	CDS			hypothetical protein
JJHLDMLH_00270	gene			
JJHLDMLH_00271	CDS	ureC	3.5.1.5	Urease subunit alpha
JJHLDMLH_00271	gene	ureC		
JJHLDMLH_00272	CDS			hypothetical protein
JJHLDMLH_00272	gene			
JJHLDMLH_00273	CDS			hypothetical protein
JJHLDMLH_00273	gene			
JJHLDMLH_00274	CDS			hypothetical protein
JJHLDMLH_00274	gene			
JJHLDMLH_00275	CDS			hypothetical protein
JJHLDMLH_00275	gene			
JJHLDMLH_00276	CDS			hypothetical protein
JJHLDMLH_00276	gene			
JJHLDMLH_00277	CDS			hypothetical protein
JJHLDMLH_00277	gene			
