locus_tag	ftype	gene	EC_number	product
CILDJAKM_00043	CDS			hypothetical protein
CILDJAKM_00043	gene			
CILDJAKM_00044	CDS			hypothetical protein
CILDJAKM_00044	gene			
CILDJAKM_00045	CDS			hypothetical protein
CILDJAKM_00045	gene			
CILDJAKM_00046	CDS	luxQ_1	2.7.13.3	Autoinducer 2 sensor kinase/phosphatase LuxQ
CILDJAKM_00046	gene	luxQ_1		
CILDJAKM_00047	CDS		3.4.21.-	putative CtpA-like serine protease
CILDJAKM_00047	gene			
CILDJAKM_00048	CDS	tsaD	2.3.1.234	tRNA N6-adenosine threonylcarbamoyltransferase
CILDJAKM_00048	gene	tsaD		
CILDJAKM_00049	CDS			hypothetical protein
CILDJAKM_00049	gene			
CILDJAKM_00050	CDS			hypothetical protein
CILDJAKM_00050	gene			
CILDJAKM_00051	CDS			hypothetical protein
CILDJAKM_00051	gene			
CILDJAKM_00052	CDS			hypothetical protein
CILDJAKM_00052	gene			
CILDJAKM_00053	CDS	pipB2_1		Secreted effector protein PipB2
CILDJAKM_00053	gene	pipB2_1		
CILDJAKM_00054	CDS			hypothetical protein
CILDJAKM_00054	gene			
CILDJAKM_00055	CDS	mlaA		putative phospholipid-binding lipoprotein MlaA
CILDJAKM_00055	gene	mlaA		
CILDJAKM_00056	CDS	yrrB_1		TPR repeat-containing protein YrrB
CILDJAKM_00056	gene	yrrB_1		
CILDJAKM_00057	CDS	speE_1	2.5.1.-	Polyamine aminopropyltransferase
CILDJAKM_00057	gene	speE_1		
CILDJAKM_00058	CDS	ribE	2.5.1.9	Riboflavin synthase
CILDJAKM_00058	gene	ribE		
CILDJAKM_00059	CDS	ribBA		Riboflavin biosynthesis protein RibBA
CILDJAKM_00059	gene	ribBA		
CILDJAKM_00060	CDS	ribH	2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase
CILDJAKM_00060	gene	ribH		
CILDJAKM_00061	CDS	nusB		N utilization substance protein B 
CILDJAKM_00061	gene	nusB		
CILDJAKM_00062	CDS			hypothetical protein
CILDJAKM_00062	gene			
CILDJAKM_00063	CDS			hypothetical protein
CILDJAKM_00063	gene			
CILDJAKM_00064	CDS	aroF_1	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase
CILDJAKM_00064	gene	aroF_1		
CILDJAKM_00065	CDS	ibpA		Adenosine monophosphate-protein transferase and cysteine protease IbpA
CILDJAKM_00065	gene	ibpA		
CILDJAKM_00066	CDS			hypothetical protein
CILDJAKM_00066	gene			
CILDJAKM_00067	CDS	gltD_1	1.4.1.13	Glutamate synthase [NADPH] small chain
CILDJAKM_00067	gene	gltD_1		
CILDJAKM_00068	CDS	pleD_1		Response regulator PleD
CILDJAKM_00068	gene	pleD_1		
CILDJAKM_00069	CDS	luxQ_2	2.7.13.3	Autoinducer 2 sensor kinase/phosphatase LuxQ
CILDJAKM_00069	gene	luxQ_2		
CILDJAKM_00070	CDS	barA_2	2.7.13.3	Signal transduction histidine-protein kinase BarA
CILDJAKM_00070	gene	barA_2		
CILDJAKM_00071	CDS	cheY_2		Chemotaxis protein CheY
CILDJAKM_00071	gene	cheY_2		
CILDJAKM_00072	CDS	rsmG	2.1.1.-	Ribosomal RNA small subunit methyltransferase G
CILDJAKM_00072	gene	rsmG		
CILDJAKM_00073	CDS	carE	1.3.1.108	Caffeyl-CoA reductase-Etf complex subunit CarE
CILDJAKM_00073	gene	carE		
CILDJAKM_00074	CDS			hypothetical protein
CILDJAKM_00074	gene			
CILDJAKM_00075	CDS	etfB		Electron transfer flavoprotein subunit beta
CILDJAKM_00075	gene	etfB		
CILDJAKM_00076	CDS			hypothetical protein
CILDJAKM_00076	gene			
CILDJAKM_00077	CDS			hypothetical protein
CILDJAKM_00077	gene			
CILDJAKM_00078	CDS	pht4	1.-.-.-	Putative 4,5-dihydroxyphthalate dehydrogenase
CILDJAKM_00078	gene	pht4		
CILDJAKM_00079	CDS			hypothetical protein
CILDJAKM_00079	gene			
CILDJAKM_00080	CDS	yxlF	3.6.3.-	putative ABC transporter ATP-binding protein YxlF
CILDJAKM_00080	gene	yxlF		
CILDJAKM_00081	CDS			hypothetical protein
CILDJAKM_00081	gene			
CILDJAKM_00082	CDS			hypothetical protein
CILDJAKM_00082	gene			
CILDJAKM_00083	CDS			hypothetical protein
CILDJAKM_00083	gene			
CILDJAKM_00084	CDS	dut	3.6.1.23	Deoxyuridine 5'-triphosphate nucleotidohydrolase
CILDJAKM_00084	gene	dut		
CILDJAKM_00085	CDS			hypothetical protein
CILDJAKM_00085	gene			
CILDJAKM_00086	CDS	queC	6.3.4.20	7-cyano-7-deazaguanine synthase
CILDJAKM_00086	gene	queC		
CILDJAKM_00087	CDS	ffh		Signal recognition particle protein
CILDJAKM_00087	gene	ffh		
CILDJAKM_00088	CDS	rpsP		30S ribosomal protein S16
CILDJAKM_00088	gene	rpsP		
CILDJAKM_00089	CDS	rimM		Ribosome maturation factor RimM
CILDJAKM_00089	gene	rimM		
CILDJAKM_00090	CDS	trmD	2.1.1.228	tRNA (guanine-N(1)-)-methyltransferase
CILDJAKM_00090	gene	trmD		
CILDJAKM_00091	CDS			hypothetical protein
CILDJAKM_00091	gene			
CILDJAKM_00092	CDS	rplS		50S ribosomal protein L19
CILDJAKM_00092	gene	rplS		
CILDJAKM_00093	CDS			hypothetical protein
CILDJAKM_00093	gene			
CILDJAKM_00094	CDS	rnhB	3.1.26.4	Ribonuclease HII
CILDJAKM_00094	gene	rnhB		
CILDJAKM_00095	CDS	recJ	3.1.-.-	Single-stranded-DNA-specific exonuclease RecJ
CILDJAKM_00095	gene	recJ		
CILDJAKM_00096	CDS	coaX	2.7.1.33	Type III pantothenate kinase
CILDJAKM_00096	gene	coaX		
CILDJAKM_00097	CDS			hypothetical protein
CILDJAKM_00097	gene			
CILDJAKM_00098	CDS			hypothetical protein
CILDJAKM_00098	gene			
CILDJAKM_00099	CDS			hypothetical protein
CILDJAKM_00099	gene			
CILDJAKM_00100	CDS	hcpC	3.5.2.6	Putative beta-lactamase HcpC
CILDJAKM_00100	gene	hcpC		
CILDJAKM_00101	CDS	aroL	2.7.1.71	Shikimate kinase 2
CILDJAKM_00101	gene	aroL		
CILDJAKM_00102	CDS			hypothetical protein
CILDJAKM_00102	gene			
CILDJAKM_00103	CDS	alkA	3.2.2.21	DNA-3-methyladenine glycosylase
CILDJAKM_00103	gene	alkA		
CILDJAKM_00104	CDS		2.1.1.-	Putative O-methyltransferase
CILDJAKM_00104	gene			
CILDJAKM_00105	CDS			hypothetical protein
CILDJAKM_00105	gene			
CILDJAKM_00106	CDS			hypothetical protein
CILDJAKM_00106	gene			
CILDJAKM_00107	CDS	gppA	3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
CILDJAKM_00107	gene	gppA		
CILDJAKM_00108	CDS	lptF_1		Lipopolysaccharide export system permease protein LptF
CILDJAKM_00108	gene	lptF_1		
CILDJAKM_00109	CDS			hypothetical protein
CILDJAKM_00109	gene			
CILDJAKM_00110	CDS	fdx4_1		Ferredoxin, 2Fe-2S
CILDJAKM_00110	gene	fdx4_1		
CILDJAKM_00111	CDS	engB		putative GTP-binding protein EngB
CILDJAKM_00111	gene	engB		
CILDJAKM_00112	CDS			hypothetical protein
CILDJAKM_00112	gene			
CILDJAKM_00113	CDS			hypothetical protein
CILDJAKM_00113	gene			
CILDJAKM_00114	CDS			hypothetical protein
CILDJAKM_00114	gene			
CILDJAKM_00115	CDS			hypothetical protein
CILDJAKM_00115	gene			
CILDJAKM_00116	CDS			hypothetical protein
CILDJAKM_00116	gene			
CILDJAKM_00117	CDS			hypothetical protein
CILDJAKM_00117	gene			
CILDJAKM_00118	CDS	yedY	1.8.-.-	Sulfoxide reductase catalytic subunit YedY
CILDJAKM_00118	gene	yedY		
CILDJAKM_00119	CDS	merA	1.16.1.1	Mercuric reductase
CILDJAKM_00119	gene	merA		
CILDJAKM_00120	CDS			hypothetical protein
CILDJAKM_00120	gene			
CILDJAKM_00121	CDS	rhlE	3.6.4.13	ATP-dependent RNA helicase RhlE
CILDJAKM_00121	gene	rhlE		
CILDJAKM_00122	CDS			hypothetical protein
CILDJAKM_00122	gene			
CILDJAKM_00123	CDS	rluC	5.4.99.24	Ribosomal large subunit pseudouridine synthase C
CILDJAKM_00123	gene	rluC		
CILDJAKM_00124	CDS	ppm1_1	2.4.1.-	Polyprenol monophosphomannose synthase
CILDJAKM_00124	gene	ppm1_1		
CILDJAKM_00125	CDS			hypothetical protein
CILDJAKM_00125	gene			
CILDJAKM_00126	CDS			hypothetical protein
CILDJAKM_00126	gene			
CILDJAKM_00127	CDS	glgM_1	2.4.1.342	Alpha-maltose-1-phosphate synthase
CILDJAKM_00127	gene	glgM_1		
CILDJAKM_00128	CDS	tpx	1.11.1.-	putative thiol peroxidase
CILDJAKM_00128	gene	tpx		
CILDJAKM_00129	CDS			hypothetical protein
CILDJAKM_00129	gene			
CILDJAKM_00130	CDS			hypothetical protein
CILDJAKM_00130	gene			
CILDJAKM_00131	CDS			hypothetical protein
CILDJAKM_00131	gene			
CILDJAKM_00132	CDS	lysX	6.3.2.43	Alpha-aminoadipate--LysW ligase LysX
CILDJAKM_00132	gene	lysX		
CILDJAKM_00133	CDS			hypothetical protein
CILDJAKM_00133	gene			
CILDJAKM_00134	CDS	dsbA		Thiol:disulfide interchange protein DsbA
CILDJAKM_00134	gene	dsbA		
CILDJAKM_00135	CDS	cycA1		Cytochrome c-554
CILDJAKM_00135	gene	cycA1		
CILDJAKM_00136	CDS	yciV	3.1.13.-	5'-3' exoribonuclease
CILDJAKM_00136	gene	yciV		
CILDJAKM_00137	CDS	ycf3_1		Photosystem I assembly protein Ycf3
CILDJAKM_00137	gene	ycf3_1		
CILDJAKM_00138	CDS			hypothetical protein
CILDJAKM_00138	gene			
CILDJAKM_00139	CDS	hcaC		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
CILDJAKM_00139	gene	hcaC		
CILDJAKM_00140	CDS			hypothetical protein
CILDJAKM_00140	gene			
CILDJAKM_00141	CDS			hypothetical protein
CILDJAKM_00141	gene			
CILDJAKM_00142	CDS	cpgS	6.5.-.-	Cyclic 2,3-diphosphoglycerate synthetase
CILDJAKM_00142	gene	cpgS		
CILDJAKM_00143	CDS	arcC1	2.7.2.2	Carbamate kinase 1
CILDJAKM_00143	gene	arcC1		
CILDJAKM_00144	CDS	asrA		Anaerobic sulfite reductase subunit A
CILDJAKM_00144	gene	asrA		
CILDJAKM_00145	CDS			hypothetical protein
CILDJAKM_00145	gene			
CILDJAKM_00146	CDS	asrB		Anaerobic sulfite reductase subunit B
CILDJAKM_00146	gene	asrB		
CILDJAKM_00147	CDS	hoxY	1.12.1.2	NAD-reducing hydrogenase HoxS subunit delta
CILDJAKM_00147	gene	hoxY		
CILDJAKM_00148	CDS	hoxH	1.12.1.2	NAD-reducing hydrogenase HoxS subunit beta
CILDJAKM_00148	gene	hoxH		
CILDJAKM_00149	CDS	hybD	3.4.23.-	Hydrogenase 2 maturation protease
CILDJAKM_00149	gene	hybD		
CILDJAKM_00150	CDS	hypA		hydrogenase nickel incorporation protein HypA
CILDJAKM_00150	gene	hypA		
CILDJAKM_00151	CDS	hypF	2.1.3.-	Carbamoyltransferase HypF
CILDJAKM_00151	gene	hypF		
CILDJAKM_00152	CDS	hybG		Hydrogenase-2 operon protein HybG
CILDJAKM_00152	gene	hybG		
CILDJAKM_00153	CDS	hypD		Hydrogenase isoenzymes formation protein HypD
CILDJAKM_00153	gene	hypD		
CILDJAKM_00154	CDS	murG_1	2.4.1.227	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CILDJAKM_00154	gene	murG_1		
CILDJAKM_00155	CDS			hypothetical protein
CILDJAKM_00155	gene			
CILDJAKM_00156	CDS			hypothetical protein
CILDJAKM_00156	gene			
CILDJAKM_00157	CDS			hypothetical protein
CILDJAKM_00157	gene			
CILDJAKM_00158	CDS	exbD_1		Biopolymer transport protein ExbD
CILDJAKM_00158	gene	exbD_1		
CILDJAKM_00159	CDS			hypothetical protein
CILDJAKM_00159	gene			
CILDJAKM_00160	CDS	exbB_1		Biopolymer transport protein ExbB
CILDJAKM_00160	gene	exbB_1		
CILDJAKM_00161	CDS			hypothetical protein
CILDJAKM_00161	gene			
CILDJAKM_00162	CDS			hypothetical protein
CILDJAKM_00162	gene			
CILDJAKM_00163	CDS			hypothetical protein
CILDJAKM_00163	gene			
CILDJAKM_00164	CDS			hypothetical protein
CILDJAKM_00164	gene			
CILDJAKM_00165	CDS	bicA_1		Bicarbonate transporter BicA
CILDJAKM_00165	gene	bicA_1		
CILDJAKM_00166	CDS			hypothetical protein
CILDJAKM_00166	gene			
CILDJAKM_00167	CDS			hypothetical protein
CILDJAKM_00167	gene			
CILDJAKM_00168	CDS	kefC		Glutathione-regulated potassium-efflux system protein KefC
CILDJAKM_00168	gene	kefC		
CILDJAKM_00169	CDS	tuaC	2.4.-.-	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
CILDJAKM_00169	gene	tuaC		
CILDJAKM_00170	CDS		3.6.3.-	Putative multidrug export ATP-binding/permease protein
CILDJAKM_00170	gene			
CILDJAKM_00171	CDS	yhdN_1	1.1.1.-	General stress protein 69
CILDJAKM_00171	gene	yhdN_1		
CILDJAKM_00172	CDS			hypothetical protein
CILDJAKM_00172	gene			
CILDJAKM_00173	CDS			hypothetical protein
CILDJAKM_00173	gene			
CILDJAKM_00174	CDS	proB	2.7.2.11	Glutamate 5-kinase
CILDJAKM_00174	gene	proB		
CILDJAKM_00175	CDS	rtxA	3.4.22.-	Multifunctional-autoprocessing repeats-in-toxin
CILDJAKM_00175	gene	rtxA		
CILDJAKM_00176	CDS			hypothetical protein
CILDJAKM_00176	gene			
CILDJAKM_00177	CDS	kdsA	2.5.1.55	2-dehydro-3-deoxyphosphooctonate aldolase
CILDJAKM_00177	gene	kdsA		
CILDJAKM_00178	CDS			hypothetical protein
CILDJAKM_00178	gene			
CILDJAKM_00179	CDS	glmM	5.4.2.10	Phosphoglucosamine mutase
CILDJAKM_00179	gene	glmM		
CILDJAKM_00180	CDS			hypothetical protein
CILDJAKM_00180	gene			
CILDJAKM_00181	CDS	rsbU_1	3.1.3.3	Phosphoserine phosphatase RsbU
CILDJAKM_00181	gene	rsbU_1		
CILDJAKM_00182	CDS	comEC		ComE operon protein 3
CILDJAKM_00182	gene	comEC		
CILDJAKM_00183	CDS	nhaD		Na(+)/H(+) antiporter NhaD
CILDJAKM_00183	gene	nhaD		
CILDJAKM_00184	CDS	bicA_2		Bicarbonate transporter BicA
CILDJAKM_00184	gene	bicA_2		
CILDJAKM_00185	CDS	icd_1	1.1.1.42	Isocitrate dehydrogenase [NADP]
CILDJAKM_00185	gene	icd_1		
CILDJAKM_00186	CDS			hypothetical protein
CILDJAKM_00186	gene			
CILDJAKM_00187	CDS	nhaR_1		Transcriptional activator protein NhaR
CILDJAKM_00187	gene	nhaR_1		
CILDJAKM_00188	CDS		2.5.1.10	Farnesyl diphosphate synthase
CILDJAKM_00188	gene			
CILDJAKM_00189	CDS	dxs_1	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase
CILDJAKM_00189	gene	dxs_1		
CILDJAKM_00190	CDS	hisB	4.2.1.19	Imidazoleglycerol-phosphate dehydratase
CILDJAKM_00190	gene	hisB		
CILDJAKM_00191	CDS	hisH_1	2.4.2.-	Imidazole glycerol phosphate synthase subunit HisH
CILDJAKM_00191	gene	hisH_1		
CILDJAKM_00192	CDS	yhbE		putative inner membrane transporter YhbE
CILDJAKM_00192	gene	yhbE		
CILDJAKM_00193	CDS	lpxC	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
CILDJAKM_00193	gene	lpxC		
CILDJAKM_00194	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
CILDJAKM_00194	gene	trmB		
CILDJAKM_00195	CDS	greA		Transcription elongation factor GreA
CILDJAKM_00195	gene	greA		
CILDJAKM_00196	tRNA			tRNA-Phe(gaa)
CILDJAKM_00196	gene			
CILDJAKM_00197	CDS	xerD		Tyrosine recombinase XerD
CILDJAKM_00197	gene	xerD		
CILDJAKM_00198	CDS			hypothetical protein
CILDJAKM_00198	gene			
CILDJAKM_00199	CDS			hypothetical protein
CILDJAKM_00199	gene			
CILDJAKM_00200	CDS			hypothetical protein
CILDJAKM_00200	gene			
CILDJAKM_00201	CDS	dpnA	2.1.1.72	Modification methylase DpnIIB
CILDJAKM_00201	gene	dpnA		
CILDJAKM_00202	CDS			hypothetical protein
CILDJAKM_00202	gene			
CILDJAKM_00203	CDS			hypothetical protein
CILDJAKM_00203	gene			
CILDJAKM_00204	CDS			hypothetical protein
CILDJAKM_00204	gene			
CILDJAKM_00205	CDS	rlmB_1	2.1.1.185	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CILDJAKM_00205	gene	rlmB_1		
CILDJAKM_00206	CDS	dus	1.3.1.-	putative tRNA-dihydrouridine synthase
CILDJAKM_00206	gene	dus		
CILDJAKM_00207	CDS	rluD_1	5.4.99.23	Ribosomal large subunit pseudouridine synthase D
CILDJAKM_00207	gene	rluD_1		
CILDJAKM_00208	CDS			hypothetical protein
CILDJAKM_00208	gene			
CILDJAKM_00209	CDS			hypothetical protein
CILDJAKM_00209	gene			
CILDJAKM_00210	CDS	hisI	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase
CILDJAKM_00210	gene	hisI		
CILDJAKM_00211	CDS	hisG	2.4.2.17	ATP phosphoribosyltransferase
CILDJAKM_00211	gene	hisG		
CILDJAKM_00212	CDS			hypothetical protein
CILDJAKM_00212	gene			
CILDJAKM_00213	CDS			hypothetical protein
CILDJAKM_00213	gene			
CILDJAKM_00214	CDS			hypothetical protein
CILDJAKM_00214	gene			
CILDJAKM_00215	CDS	rgtE_1	2.4.1.-	Dodecaprenyl-phosphate galacturonate synthase
CILDJAKM_00215	gene	rgtE_1		
CILDJAKM_00216	CDS			hypothetical protein
CILDJAKM_00216	gene			
CILDJAKM_00217	CDS	hpcE		Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
CILDJAKM_00217	gene	hpcE		
CILDJAKM_00218	CDS	yhdN_2	1.1.1.-	General stress protein 69
CILDJAKM_00218	gene	yhdN_2		
CILDJAKM_00219	CDS			hypothetical protein
CILDJAKM_00219	gene			
CILDJAKM_00220	CDS			hypothetical protein
CILDJAKM_00220	gene			
CILDJAKM_00221	CDS	rbn_1	3.1.26.11	Ribonuclease BN
CILDJAKM_00221	gene	rbn_1		
CILDJAKM_00222	CDS	apc3	6.4.1.8	Acetophenone carboxylase gamma subunit
CILDJAKM_00222	gene	apc3		
CILDJAKM_00223	CDS	menH	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
CILDJAKM_00223	gene	menH		
CILDJAKM_00224	CDS			hypothetical protein
CILDJAKM_00224	gene			
CILDJAKM_00225	CDS	aas		Bifunctional protein Aas
CILDJAKM_00225	gene	aas		
CILDJAKM_00226	CDS	nuoB	1.6.5.11	NADH-quinone oxidoreductase subunit B
CILDJAKM_00226	gene	nuoB		
CILDJAKM_00227	CDS			hypothetical protein
CILDJAKM_00227	gene			
CILDJAKM_00228	CDS	lysS	6.1.1.6	Lysine--tRNA ligase
CILDJAKM_00228	gene	lysS		
CILDJAKM_00229	CDS	rny	3.1.-.-	Ribonuclease Y
CILDJAKM_00229	gene	rny		
CILDJAKM_00230	CDS			hypothetical protein
CILDJAKM_00230	gene			
CILDJAKM_00231	CDS	pyk	2.7.1.40	Pyruvate kinase
CILDJAKM_00231	gene	pyk		
CILDJAKM_00232	CDS			hypothetical protein
CILDJAKM_00232	gene			
CILDJAKM_00233	CDS			hypothetical protein
CILDJAKM_00233	gene			
CILDJAKM_00234	CDS			hypothetical protein
CILDJAKM_00234	gene			
CILDJAKM_00235	tRNA			tRNA-Met(cat)
CILDJAKM_00235	gene			
CILDJAKM_00236	CDS	rpoD		RNA polymerase sigma factor RpoD
CILDJAKM_00236	gene	rpoD		
CILDJAKM_00237	CDS	dnaG	2.7.7.-	DNA primase
CILDJAKM_00237	gene	dnaG		
CILDJAKM_00238	CDS			hypothetical protein
CILDJAKM_00238	gene			
CILDJAKM_00239	CDS			hypothetical protein
CILDJAKM_00239	gene			
CILDJAKM_00240	CDS			hypothetical protein
CILDJAKM_00240	gene			
CILDJAKM_00241	CDS	pkn1_1	2.7.11.1	Serine/threonine-protein kinase pkn1
CILDJAKM_00241	gene	pkn1_1		
CILDJAKM_00242	CDS	glpE_2	2.8.1.1	Thiosulfate sulfurtransferase GlpE
CILDJAKM_00242	gene	glpE_2		
CILDJAKM_00243	CDS			hypothetical protein
CILDJAKM_00243	gene			
CILDJAKM_00244	CDS			hypothetical protein
CILDJAKM_00244	gene			
CILDJAKM_00245	CDS	lpdA	1.8.1.4	Dihydrolipoyl dehydrogenase
CILDJAKM_00245	gene	lpdA		
CILDJAKM_00246	CDS	skfB	1.21.98.-	Sporulation killing factor maturation protein SkfB
CILDJAKM_00246	gene	skfB		
CILDJAKM_00247	CDS	arnB_1	2.6.1.87	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
CILDJAKM_00247	gene	arnB_1		
CILDJAKM_00248	CDS			hypothetical protein
CILDJAKM_00248	gene			
CILDJAKM_00249	CDS	rfbB	4.2.1.46	dTDP-glucose 4,6-dehydratase
CILDJAKM_00249	gene	rfbB		
CILDJAKM_00250	CDS			hypothetical protein
CILDJAKM_00250	gene			
CILDJAKM_00251	CDS	speE_2	2.5.1.104	Polyamine aminopropyltransferase
CILDJAKM_00251	gene	speE_2		
CILDJAKM_00252	CDS			hypothetical protein
CILDJAKM_00252	gene			
CILDJAKM_00253	CDS	luxQ_3	2.7.13.3	Autoinducer 2 sensor kinase/phosphatase LuxQ
CILDJAKM_00253	gene	luxQ_3		
CILDJAKM_00254	CDS	cph1_1	2.7.13.3	Phytochrome-like protein cph1
CILDJAKM_00254	gene	cph1_1		
CILDJAKM_00255	CDS			hypothetical protein
CILDJAKM_00255	gene			
CILDJAKM_00256	CDS			hypothetical protein
CILDJAKM_00256	gene			
CILDJAKM_00257	CDS	strE	4.2.1.46	dTDP-glucose 4,6-dehydratase
CILDJAKM_00257	gene	strE		
CILDJAKM_00258	CDS	wbjC	1.1.1.367	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
CILDJAKM_00258	gene	wbjC		
CILDJAKM_00259	CDS			hypothetical protein
CILDJAKM_00259	gene			
CILDJAKM_00260	CDS	glgM_2	2.4.1.342	Alpha-maltose-1-phosphate synthase
CILDJAKM_00260	gene	glgM_2		
CILDJAKM_00261	CDS	wbbL_1	2.4.1.289	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
CILDJAKM_00261	gene	wbbL_1		
CILDJAKM_00262	CDS	ubiE_1	2.1.1.163	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
CILDJAKM_00262	gene	ubiE_1		
CILDJAKM_00263	CDS			hypothetical protein
CILDJAKM_00263	gene			
CILDJAKM_00264	CDS	acpP_1		Acyl carrier protein
CILDJAKM_00264	gene	acpP_1		
CILDJAKM_00265	CDS			hypothetical protein
CILDJAKM_00265	gene			
CILDJAKM_00266	CDS	colD	2.6.1.54	GDP-4-keto-6-deoxy-D-mannose-3-dehydratase / pyridoxamine-phosphate transaminase
CILDJAKM_00266	gene	colD		
