locus_tag	ftype	gene	EC_number	product
KBBMOBKP_00030	gene	ctaB_1		
KBBMOBKP_00031	CDS	ctaA	1.3.-.-	Heme A synthase
KBBMOBKP_00031	gene	ctaA		
KBBMOBKP_00032	CDS			hypothetical protein
KBBMOBKP_00032	gene			
KBBMOBKP_00033	CDS			hypothetical protein
KBBMOBKP_00033	gene			
KBBMOBKP_00034	CDS			hypothetical protein
KBBMOBKP_00034	gene			
KBBMOBKP_00035	CDS	ctaE_1	1.9.3.1	Cytochrome c oxidase subunit 3
KBBMOBKP_00035	gene	ctaE_1		
KBBMOBKP_00036	CDS	ctaG		Cytochrome c oxidase assembly protein CtaG
KBBMOBKP_00036	gene	ctaG		
KBBMOBKP_00037	CDS	ctaD	1.9.3.1	Cytochrome c oxidase subunit 1
KBBMOBKP_00037	gene	ctaD		
KBBMOBKP_00038	CDS	ctaC_1	1.9.3.1	Cytochrome c oxidase subunit 2
KBBMOBKP_00038	gene	ctaC_1		
KBBMOBKP_00039	CDS			hypothetical protein
KBBMOBKP_00039	gene			
KBBMOBKP_00040	CDS	bioD1	6.3.3.3	ATP-dependent dethiobiotin synthetase BioD 1
KBBMOBKP_00040	gene	bioD1		
KBBMOBKP_00041	CDS	bioC	2.1.1.197	Malonyl-[acyl-carrier protein] O-methyltransferase
KBBMOBKP_00041	gene	bioC		
KBBMOBKP_00042	CDS	bioH	3.1.1.85	Pimeloyl-[acyl-carrier protein] methyl ester esterase
KBBMOBKP_00042	gene	bioH		
KBBMOBKP_00043	CDS	bioF	2.3.1.47	8-amino-7-oxononanoate synthase
KBBMOBKP_00043	gene	bioF		
KBBMOBKP_00044	CDS	bioB	2.8.1.6	Biotin synthase
KBBMOBKP_00044	gene	bioB		
KBBMOBKP_00045	CDS			hypothetical protein
KBBMOBKP_00045	gene			
KBBMOBKP_00046	CDS	pyrE_1	2.4.2.10	Orotate phosphoribosyltransferase
KBBMOBKP_00046	gene	pyrE_1		
KBBMOBKP_00047	CDS	dksA_1		RNA polymerase-binding transcription factor DksA
KBBMOBKP_00047	gene	dksA_1		
KBBMOBKP_00048	CDS	caeB	3.1.1.-	Carboxylesterase B
KBBMOBKP_00048	gene	caeB		
KBBMOBKP_00049	CDS	ubiC	4.1.3.40	Chorismate pyruvate-lyase
KBBMOBKP_00049	gene	ubiC		
KBBMOBKP_00050	CDS	recG	3.6.4.12	ATP-dependent DNA helicase RecG
KBBMOBKP_00050	gene	recG		
KBBMOBKP_00051	CDS			hypothetical protein
KBBMOBKP_00051	gene			
KBBMOBKP_00052	CDS			hypothetical protein
KBBMOBKP_00052	gene			
KBBMOBKP_00053	CDS	tdcF	3.5.4.-	Putative reactive intermediate deaminase TdcF
KBBMOBKP_00053	gene	tdcF		
KBBMOBKP_00054	CDS	lnt	2.3.1.-	Apolipoprotein N-acyltransferase
KBBMOBKP_00054	gene	lnt		
KBBMOBKP_00055	CDS	corC		Magnesium and cobalt efflux protein CorC
KBBMOBKP_00055	gene	corC		
KBBMOBKP_00056	CDS	ybeY	3.1.-.-	Endoribonuclease YbeY
KBBMOBKP_00056	gene	ybeY		
KBBMOBKP_00057	CDS			PhoH-like protein
KBBMOBKP_00057	gene			
KBBMOBKP_00058	CDS	miaB	2.8.4.3	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KBBMOBKP_00058	gene	miaB		
KBBMOBKP_00059	CDS			hypothetical protein
KBBMOBKP_00059	gene			
KBBMOBKP_00060	CDS			hypothetical protein
KBBMOBKP_00060	gene			
KBBMOBKP_00061	CDS			hypothetical protein
KBBMOBKP_00061	gene			
KBBMOBKP_00062	CDS			DNA base-flipping protein
KBBMOBKP_00062	gene			
KBBMOBKP_00063	CDS	rsmA	2.1.1.182	Ribosomal RNA small subunit methyltransferase A
KBBMOBKP_00063	gene	rsmA		
KBBMOBKP_00064	CDS			hypothetical protein
KBBMOBKP_00064	gene			
KBBMOBKP_00065	CDS	pdeB_1	3.1.4.52	Cyclic di-GMP phosphodiesterase PdeB
KBBMOBKP_00065	gene	pdeB_1		
KBBMOBKP_00066	CDS	hupR1_1		Hydrogenase transcriptional regulatory protein hupR1
KBBMOBKP_00066	gene	hupR1_1		
KBBMOBKP_00067	CDS	zraR_1		Transcriptional regulatory protein ZraR
KBBMOBKP_00067	gene	zraR_1		
KBBMOBKP_00068	CDS	zraS_1	2.7.13.3	Sensor protein ZraS
KBBMOBKP_00068	gene	zraS_1		
KBBMOBKP_00069	CDS			hypothetical protein
KBBMOBKP_00069	gene			
KBBMOBKP_00070	CDS	tmoT		Response regulator protein TmoT
KBBMOBKP_00070	gene	tmoT		
KBBMOBKP_00071	CDS			hypothetical protein
KBBMOBKP_00071	gene			
KBBMOBKP_00072	CDS	recJ	3.1.-.-	Single-stranded-DNA-specific exonuclease RecJ
KBBMOBKP_00072	gene	recJ		
KBBMOBKP_00073	CDS			hypothetical protein
KBBMOBKP_00073	gene			
KBBMOBKP_00074	CDS	sdhC		Succinate dehydrogenase cytochrome b556 subunit
KBBMOBKP_00074	gene	sdhC		
KBBMOBKP_00075	CDS	sdhD		Succinate dehydrogenase hydrophobic membrane anchor subunit
KBBMOBKP_00075	gene	sdhD		
KBBMOBKP_00076	CDS	sdhA	1.3.5.1	Succinate dehydrogenase flavoprotein subunit
KBBMOBKP_00076	gene	sdhA		
KBBMOBKP_00077	CDS	sdhB	1.3.5.1	Succinate dehydrogenase iron-sulfur subunit
KBBMOBKP_00077	gene	sdhB		
KBBMOBKP_00078	CDS	sdhE		FAD assembly factor SdhE
KBBMOBKP_00078	gene	sdhE		
KBBMOBKP_00079	CDS	dctM_1		C4-dicarboxylate TRAP transporter large permease protein DctM
KBBMOBKP_00079	gene	dctM_1		
KBBMOBKP_00080	CDS			hypothetical protein
KBBMOBKP_00080	gene			
KBBMOBKP_00081	CDS			Monocarboxylate 2-oxoacid-binding periplasmic protein
KBBMOBKP_00081	gene			
KBBMOBKP_00082	CDS			hypothetical protein
KBBMOBKP_00082	gene			
KBBMOBKP_00083	CDS			hypothetical protein
KBBMOBKP_00083	gene			
KBBMOBKP_00084	CDS	csd	2.8.1.7	putative cysteine desulfurase
KBBMOBKP_00084	gene	csd		
KBBMOBKP_00085	CDS	barA_1	2.7.13.3	Signal transduction histidine-protein kinase BarA
KBBMOBKP_00085	gene	barA_1		
KBBMOBKP_00086	CDS	slyD_1	5.2.1.8	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
KBBMOBKP_00086	gene	slyD_1		
KBBMOBKP_00087	CDS			hypothetical protein
KBBMOBKP_00087	gene			
KBBMOBKP_00088	CDS	hndA	1.12.1.3	NADP-reducing hydrogenase subunit HndA
KBBMOBKP_00088	gene	hndA		
KBBMOBKP_00089	CDS	hndC_1	1.12.1.3	NADP-reducing hydrogenase subunit HndC
KBBMOBKP_00089	gene	hndC_1		
KBBMOBKP_00090	CDS		1.2.1.2	Putative formate dehydrogenase
KBBMOBKP_00090	gene			
KBBMOBKP_00091	CDS	fdhD_1		Sulfurtransferase FdhD
KBBMOBKP_00091	gene	fdhD_1		
KBBMOBKP_00092	CDS			hypothetical protein
KBBMOBKP_00092	gene			
KBBMOBKP_00093	CDS	bm3R1_1		HTH-type transcriptional repressor Bm3R1
KBBMOBKP_00093	gene	bm3R1_1		
KBBMOBKP_00094	CDS			hypothetical protein
KBBMOBKP_00094	gene			
KBBMOBKP_00095	CDS			hypothetical protein
KBBMOBKP_00095	gene			
KBBMOBKP_00096	CDS			hypothetical protein
KBBMOBKP_00096	gene			
KBBMOBKP_00097	CDS	nirS_1	1.7.2.1	Nitrite reductase
KBBMOBKP_00097	gene	nirS_1		
KBBMOBKP_00098	CDS			Bacteriohemerythrin
KBBMOBKP_00098	gene			
KBBMOBKP_00099	CDS	sumT	2.1.1.107	Uroporphyrinogen-III C-methyltransferase
KBBMOBKP_00099	gene	sumT		
KBBMOBKP_00100	CDS			hypothetical protein
KBBMOBKP_00100	gene			
KBBMOBKP_00101	CDS			hypothetical protein
KBBMOBKP_00101	gene			
KBBMOBKP_00102	CDS			hypothetical protein
KBBMOBKP_00102	gene			
KBBMOBKP_00103	CDS			hypothetical protein
KBBMOBKP_00103	gene			
KBBMOBKP_00104	CDS			hypothetical protein
KBBMOBKP_00104	gene			
KBBMOBKP_00105	CDS	skfB	1.21.98.-	Sporulation killing factor maturation protein SkfB
KBBMOBKP_00105	gene	skfB		
KBBMOBKP_00106	CDS	nirS_2	1.7.2.1	Nitrite reductase
KBBMOBKP_00106	gene	nirS_2		
KBBMOBKP_00107	CDS	pflA_1	1.97.1.4	Pyruvate formate-lyase 1-activating enzyme
KBBMOBKP_00107	gene	pflA_1		
KBBMOBKP_00108	CDS			hypothetical protein
KBBMOBKP_00108	gene			
KBBMOBKP_00109	CDS	nrdD	1.17.4.2	Anaerobic ribonucleoside-triphosphate reductase
KBBMOBKP_00109	gene	nrdD		
KBBMOBKP_00110	CDS			hypothetical protein
KBBMOBKP_00110	gene			
KBBMOBKP_00111	CDS	yhbU	3.4.-.-	putative protease YhbU
KBBMOBKP_00111	gene	yhbU		
KBBMOBKP_00112	CDS			hypothetical protein
KBBMOBKP_00112	gene			
KBBMOBKP_00113	CDS	cc4_1		Cytochrome c4
KBBMOBKP_00113	gene	cc4_1		
KBBMOBKP_00114	CDS			hypothetical protein
KBBMOBKP_00114	gene			
KBBMOBKP_00115	CDS	panS		Pantothenate precursors transporter PanS
KBBMOBKP_00115	gene	panS		
KBBMOBKP_00116	CDS	menA_1	2.5.1.74	1,4-dihydroxy-2-naphthoate octaprenyltransferase
KBBMOBKP_00116	gene	menA_1		
KBBMOBKP_00117	CDS			hypothetical protein
KBBMOBKP_00117	gene			
KBBMOBKP_00118	CDS			hypothetical protein
KBBMOBKP_00118	gene			
KBBMOBKP_00119	CDS			hypothetical protein
KBBMOBKP_00119	gene			
KBBMOBKP_00120	CDS	glnQ_1		Glutamine transport ATP-binding protein GlnQ
KBBMOBKP_00120	gene	glnQ_1		
KBBMOBKP_00121	CDS	yccM_1		Putative electron transport protein YccM
KBBMOBKP_00121	gene	yccM_1		
KBBMOBKP_00122	CDS	ndhI_1	1.6.5.11	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KBBMOBKP_00122	gene	ndhI_1		
KBBMOBKP_00123	CDS			hypothetical protein
KBBMOBKP_00123	gene			
KBBMOBKP_00124	CDS			hypothetical protein
KBBMOBKP_00124	gene			
KBBMOBKP_00125	CDS	cc4_2		Cytochrome c4
KBBMOBKP_00125	gene	cc4_2		
KBBMOBKP_00126	CDS	cc4_3		Cytochrome c4
KBBMOBKP_00126	gene	cc4_3		
KBBMOBKP_00127	CDS	nosZ	1.7.2.4	Nitrous-oxide reductase
KBBMOBKP_00127	gene	nosZ		
KBBMOBKP_00128	CDS	znuA_1		High-affinity zinc uptake system protein ZnuA
KBBMOBKP_00128	gene	znuA_1		
KBBMOBKP_00129	CDS			hypothetical protein
KBBMOBKP_00129	gene			
KBBMOBKP_00130	CDS	menA_2	2.5.1.74	1,4-dihydroxy-2-naphthoate octaprenyltransferase
KBBMOBKP_00130	gene	menA_2		
KBBMOBKP_00131	CDS			hypothetical protein
KBBMOBKP_00131	gene			
KBBMOBKP_00132	CDS	ccoP2_1		Cbb3-type cytochrome c oxidase subunit CcoP2
KBBMOBKP_00132	gene	ccoP2_1		
KBBMOBKP_00133	CDS			Bacteriohemerythrin
KBBMOBKP_00133	gene			
KBBMOBKP_00134	CDS			hypothetical protein
KBBMOBKP_00134	gene			
KBBMOBKP_00135	CDS	tam_1	2.1.1.144	Trans-aconitate 2-methyltransferase
KBBMOBKP_00135	gene	tam_1		
KBBMOBKP_00136	CDS			hypothetical protein
KBBMOBKP_00136	gene			
KBBMOBKP_00137	CDS	ytfE		Iron-sulfur cluster repair protein YtfE
KBBMOBKP_00137	gene	ytfE		
KBBMOBKP_00138	CDS			hypothetical protein
KBBMOBKP_00138	gene			
KBBMOBKP_00139	CDS			hypothetical protein
KBBMOBKP_00139	gene			
KBBMOBKP_00140	CDS	anr		Transcriptional activator protein Anr
KBBMOBKP_00140	gene	anr		
KBBMOBKP_00141	CDS	gpx1_1	1.11.1.22	Hydroperoxy fatty acid reductase gpx1
KBBMOBKP_00141	gene	gpx1_1		
KBBMOBKP_00142	CDS	carH		HTH-type transcriptional repressor CarH
KBBMOBKP_00142	gene	carH		
KBBMOBKP_00143	CDS	pipB		Secreted effector protein PipB
KBBMOBKP_00143	gene	pipB		
KBBMOBKP_00144	CDS	bm3R1_2		HTH-type transcriptional repressor Bm3R1
KBBMOBKP_00144	gene	bm3R1_2		
KBBMOBKP_00145	CDS			hypothetical protein
KBBMOBKP_00145	gene			
KBBMOBKP_00146	CDS			Putative anti-sigma factor antagonist
KBBMOBKP_00146	gene			
KBBMOBKP_00147	CDS	yiaD_1		putative lipoprotein YiaD
KBBMOBKP_00147	gene	yiaD_1		
KBBMOBKP_00148	CDS			hypothetical protein
KBBMOBKP_00148	gene			
KBBMOBKP_00149	CDS	yveL_1	2.7.10.2	Putative tyrosine-protein kinase YveL
KBBMOBKP_00149	gene	yveL_1		
KBBMOBKP_00150	CDS	wbgU_1	5.1.3.7	UDP-N-acetylglucosamine 4-epimerase
KBBMOBKP_00150	gene	wbgU_1		
KBBMOBKP_00151	CDS	wbnH	2.4.1.306	O-antigen biosynthesis glycosyltransferase WbnH
KBBMOBKP_00151	gene	wbnH		
KBBMOBKP_00152	CDS			hypothetical protein
KBBMOBKP_00152	gene			
KBBMOBKP_00153	CDS			hypothetical protein
KBBMOBKP_00153	gene			
KBBMOBKP_00154	CDS			hypothetical protein
KBBMOBKP_00154	gene			
KBBMOBKP_00155	CDS			hypothetical protein
KBBMOBKP_00155	gene			
KBBMOBKP_00156	CDS			hypothetical protein
KBBMOBKP_00156	gene			
KBBMOBKP_00157	CDS			hypothetical protein
KBBMOBKP_00157	gene			
KBBMOBKP_00158	CDS	kfoC		Chondroitin synthase
KBBMOBKP_00158	gene	kfoC		
KBBMOBKP_00159	CDS			hypothetical protein
KBBMOBKP_00159	gene			
KBBMOBKP_00160	CDS			hypothetical protein
KBBMOBKP_00160	gene			
KBBMOBKP_00161	CDS			hypothetical protein
KBBMOBKP_00161	gene			
KBBMOBKP_00162	CDS	nodM	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KBBMOBKP_00162	gene	nodM		
KBBMOBKP_00163	CDS		2.7.10.-	Putative tyrosine-protein kinase in cps region
KBBMOBKP_00163	gene			
KBBMOBKP_00164	CDS			hypothetical protein
KBBMOBKP_00164	gene			
KBBMOBKP_00165	CDS	pimB_1	2.4.1.57	GDP-mannose-dependent monoacylated alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
KBBMOBKP_00165	gene	pimB_1		
KBBMOBKP_00166	CDS		2.4.1.336	Beta-monoglucosyldiacylglycerol synthase
KBBMOBKP_00166	gene			
KBBMOBKP_00167	CDS	wecA_1	2.7.8.40	UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
KBBMOBKP_00167	gene	wecA_1		
KBBMOBKP_00168	CDS			hypothetical protein
KBBMOBKP_00168	gene			
KBBMOBKP_00169	CDS	hypF	2.1.3.-	Carbamoyltransferase HypF
KBBMOBKP_00169	gene	hypF		
KBBMOBKP_00170	CDS			hypothetical protein
KBBMOBKP_00170	gene			
KBBMOBKP_00171	CDS			hypothetical protein
KBBMOBKP_00171	gene			
KBBMOBKP_00172	CDS			hypothetical protein
KBBMOBKP_00172	gene			
KBBMOBKP_00173	CDS	relE2		Toxin RelE2
KBBMOBKP_00173	gene	relE2		
KBBMOBKP_00174	tRNA			tRNA-Phe(gaa)
KBBMOBKP_00174	gene			
KBBMOBKP_00175	CDS			putative Fe(2+)-trafficking protein
KBBMOBKP_00175	gene			
KBBMOBKP_00176	CDS	mutY	3.2.2.-	Adenine DNA glycosylase
KBBMOBKP_00176	gene	mutY		
KBBMOBKP_00177	CDS			hypothetical protein
KBBMOBKP_00177	gene			
KBBMOBKP_00178	CDS			hypothetical protein
KBBMOBKP_00178	gene			
KBBMOBKP_00179	tRNA			tRNA-Gly(ccc)
KBBMOBKP_00179	gene			
KBBMOBKP_00180	CDS		6.2.1.3	Long-chain-fatty-acid--CoA ligase FadD15
KBBMOBKP_00180	gene			
KBBMOBKP_00181	CDS	thiS		Sulfur carrier protein ThiS
KBBMOBKP_00181	gene	thiS		
KBBMOBKP_00182	CDS	thiG	2.8.1.10	Thiazole synthase
KBBMOBKP_00182	gene	thiG		
KBBMOBKP_00183	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
KBBMOBKP_00183	gene	trmB		
KBBMOBKP_00184	CDS	fetA	3.6.3.-	putative iron export ATP-binding protein FetA
KBBMOBKP_00184	gene	fetA		
KBBMOBKP_00185	CDS	fetB		putative iron export permease protein FetB
KBBMOBKP_00185	gene	fetB		
KBBMOBKP_00186	CDS			hypothetical protein
KBBMOBKP_00186	gene			
KBBMOBKP_00187	CDS	sspB		Stringent starvation protein B
KBBMOBKP_00187	gene	sspB		
KBBMOBKP_00188	CDS	sspA		Stringent starvation protein A
KBBMOBKP_00188	gene	sspA		
KBBMOBKP_00189	CDS	petC		Cytochrome c1
KBBMOBKP_00189	gene	petC		
KBBMOBKP_00190	CDS	petB		Cytochrome b
KBBMOBKP_00190	gene	petB		
KBBMOBKP_00191	CDS	petA	1.10.2.2	Ubiquinol-cytochrome c reductase iron-sulfur subunit
KBBMOBKP_00191	gene	petA		
KBBMOBKP_00192	CDS			GTP cyclohydrolase 1 type 2 
KBBMOBKP_00192	gene			
KBBMOBKP_00193	CDS	degS	3.4.21.107	Serine endoprotease DegS
KBBMOBKP_00193	gene	degS		
KBBMOBKP_00194	CDS	hisC2	2.6.1.9	Histidinol-phosphate aminotransferase 2
KBBMOBKP_00194	gene	hisC2		
KBBMOBKP_00195	CDS	hisD	1.1.1.23	Histidinol dehydrogenase
KBBMOBKP_00195	gene	hisD		
KBBMOBKP_00196	CDS	hisG	2.4.2.17	ATP phosphoribosyltransferase
KBBMOBKP_00196	gene	hisG		
KBBMOBKP_00197	CDS	murA	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
KBBMOBKP_00197	gene	murA		
KBBMOBKP_00198	CDS			hypothetical protein
KBBMOBKP_00198	gene			
KBBMOBKP_00199	CDS	mlaC		putative phospholipid-binding protein MlaC
KBBMOBKP_00199	gene	mlaC		
KBBMOBKP_00200	CDS	mlaD		putative phospholipid ABC transporter-binding protein MlaD
KBBMOBKP_00200	gene	mlaD		
KBBMOBKP_00201	CDS	mlaE_1		putative phospholipid ABC transporter permease protein MlaE
KBBMOBKP_00201	gene	mlaE_1		
KBBMOBKP_00202	CDS	mlaF_1	3.6.3.-	putative phospholipid import ATP-binding protein MlaF
KBBMOBKP_00202	gene	mlaF_1		
KBBMOBKP_00203	CDS			hypothetical protein
KBBMOBKP_00203	gene			
KBBMOBKP_00204	CDS			hypothetical protein
KBBMOBKP_00204	gene			
KBBMOBKP_00205	CDS	yrbG		Inner membrane protein YrbG
KBBMOBKP_00205	gene	yrbG		
KBBMOBKP_00206	CDS	kdsD	5.3.1.13	Arabinose 5-phosphate isomerase KdsD
KBBMOBKP_00206	gene	kdsD		
KBBMOBKP_00207	CDS	kdsC	3.1.3.45	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
KBBMOBKP_00207	gene	kdsC		
KBBMOBKP_00208	CDS	lptC		Lipopolysaccharide export system protein LptC
KBBMOBKP_00208	gene	lptC		
KBBMOBKP_00209	CDS	lptA		Lipopolysaccharide export system protein LptA
KBBMOBKP_00209	gene	lptA		
KBBMOBKP_00210	CDS	lptB_1	3.6.3.-	Lipopolysaccharide export system ATP-binding protein LptB
KBBMOBKP_00210	gene	lptB_1		
KBBMOBKP_00211	CDS	rpoN		RNA polymerase sigma-54 factor
KBBMOBKP_00211	gene	rpoN		
KBBMOBKP_00212	CDS	hpf		Ribosome hibernation promoting factor
KBBMOBKP_00212	gene	hpf		
KBBMOBKP_00213	CDS	ptsN	2.7.1.-	Nitrogen regulatory protein
KBBMOBKP_00213	gene	ptsN		
KBBMOBKP_00214	CDS	hprK	2.7.11.-	HPr kinase/phosphorylase
KBBMOBKP_00214	gene	hprK		
KBBMOBKP_00215	CDS	rapZ		RNase adapter protein RapZ
KBBMOBKP_00215	gene	rapZ		
KBBMOBKP_00216	CDS			hypothetical protein
KBBMOBKP_00216	gene			
KBBMOBKP_00217	CDS	crh		HPr-like protein Crh
KBBMOBKP_00217	gene	crh		
KBBMOBKP_00218	CDS	ptsI	2.7.3.9	Phosphoenolpyruvate-protein phosphotransferase
KBBMOBKP_00218	gene	ptsI		
KBBMOBKP_00219	CDS			Magnesium transporter MgtE
KBBMOBKP_00219	gene			
KBBMOBKP_00220	CDS			hypothetical protein
KBBMOBKP_00220	gene			
KBBMOBKP_00221	CDS	leuS	6.1.1.4	Leucine--tRNA ligase
KBBMOBKP_00221	gene	leuS		
KBBMOBKP_00222	CDS	lptE		LPS-assembly lipoprotein LptE
KBBMOBKP_00222	gene	lptE		
KBBMOBKP_00223	CDS	holA	2.7.7.7	DNA polymerase III subunit delta
KBBMOBKP_00223	gene	holA		
KBBMOBKP_00224	CDS	bepA_1	3.4.-.-	Beta-barrel assembly-enhancing protease
KBBMOBKP_00224	gene	bepA_1		
KBBMOBKP_00225	CDS	proA	1.2.1.41	Gamma-glutamyl phosphate reductase
KBBMOBKP_00225	gene	proA		
KBBMOBKP_00226	CDS	nadD	2.7.7.18	putative nicotinate-nucleotide adenylyltransferase
KBBMOBKP_00226	gene	nadD		
KBBMOBKP_00227	CDS	rsfS		Ribosomal silencing factor RsfS
KBBMOBKP_00227	gene	rsfS		
KBBMOBKP_00228	CDS	rlmH	2.1.1.177	Ribosomal RNA large subunit methyltransferase H
KBBMOBKP_00228	gene	rlmH		
KBBMOBKP_00229	CDS	yhdE		Maf-like protein YhdE
KBBMOBKP_00229	gene	yhdE		
KBBMOBKP_00230	CDS	rng	3.1.26.-	Ribonuclease G
KBBMOBKP_00230	gene	rng		
KBBMOBKP_00231	CDS			hypothetical protein
KBBMOBKP_00231	gene			
KBBMOBKP_00232	CDS		3.5.-.-	Hydrolase
KBBMOBKP_00232	gene			
KBBMOBKP_00233	CDS	tldD	3.4.-.-	Metalloprotease TldD
KBBMOBKP_00233	gene	tldD		
KBBMOBKP_00234	CDS	pmbA	3.4.-.-	Metalloprotease PmbA
KBBMOBKP_00234	gene	pmbA		
KBBMOBKP_00235	CDS	gloA	4.4.1.5	Lactoylglutathione lyase
KBBMOBKP_00235	gene	gloA		
KBBMOBKP_00236	CDS	sprT		Protein SprT
KBBMOBKP_00236	gene	sprT		
KBBMOBKP_00237	CDS	adk	2.7.4.3	Adenylate kinase
KBBMOBKP_00237	gene	adk		
KBBMOBKP_00238	CDS	pfp	2.7.1.90	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
KBBMOBKP_00238	gene	pfp		
KBBMOBKP_00239	CDS			hypothetical protein
KBBMOBKP_00239	gene			
KBBMOBKP_00240	CDS			hypothetical protein
KBBMOBKP_00240	gene			
KBBMOBKP_00241	CDS	mfpsA_1	2.4.1.246	Mannosylfructose-phosphate synthase
KBBMOBKP_00241	gene	mfpsA_1		
KBBMOBKP_00242	CDS			hypothetical protein
KBBMOBKP_00242	gene			
KBBMOBKP_00243	tRNA			tRNA-Gln(ttg)
KBBMOBKP_00243	gene			
KBBMOBKP_00244	CDS	ispE	2.7.1.148	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
KBBMOBKP_00244	gene	ispE		
KBBMOBKP_00245	CDS	bepA_2	3.4.-.-	Beta-barrel assembly-enhancing protease
KBBMOBKP_00245	gene	bepA_2		
KBBMOBKP_00246	CDS	hemA	1.2.1.70	Glutamyl-tRNA reductase
KBBMOBKP_00246	gene	hemA		
KBBMOBKP_00247	CDS	prfA		Peptide chain release factor RF1
KBBMOBKP_00247	gene	prfA		
KBBMOBKP_00248	CDS	prmC	2.1.1.297	Release factor glutamine methyltransferase
KBBMOBKP_00248	gene	prmC		
KBBMOBKP_00249	CDS			hypothetical protein
KBBMOBKP_00249	gene			
KBBMOBKP_00250	CDS	moeB	2.7.7.80	Molybdopterin-synthase adenylyltransferase
KBBMOBKP_00250	gene	moeB		
KBBMOBKP_00251	CDS			hypothetical protein
KBBMOBKP_00251	gene			
