locus_tag	ftype	gene	EC_number	product
IHKBHOGD_00021	gene	pstC2_1		
IHKBHOGD_00022	CDS	pstA1_1		Phosphate transport system permease protein PstA 1
IHKBHOGD_00022	gene	pstA1_1		
IHKBHOGD_00023	CDS	pstB1	3.6.3.27	Phosphate import ATP-binding protein PstB 1
IHKBHOGD_00023	gene	pstB1		
IHKBHOGD_00024	CDS	phoU2		Phosphate-specific transport system accessory protein PhoU 
IHKBHOGD_00024	gene	phoU2		
IHKBHOGD_00025	CDS	ppk	2.7.4.1	Polyphosphate kinase
IHKBHOGD_00025	gene	ppk		
IHKBHOGD_00026	CDS			hypothetical protein
IHKBHOGD_00026	gene			
IHKBHOGD_00027	CDS	whiB		Transcriptional regulator WhiB
IHKBHOGD_00027	gene	whiB		
IHKBHOGD_00028	CDS			hypothetical protein
IHKBHOGD_00028	gene			
IHKBHOGD_00029	CDS			hypothetical protein
IHKBHOGD_00029	gene			
IHKBHOGD_00030	CDS			hypothetical protein
IHKBHOGD_00030	gene			
IHKBHOGD_00031	CDS			hypothetical protein
IHKBHOGD_00031	gene			
IHKBHOGD_00032	CDS			hypothetical protein
IHKBHOGD_00032	gene			
IHKBHOGD_00033	CDS			hypothetical protein
IHKBHOGD_00033	gene			
IHKBHOGD_00034	CDS	crt	4.2.1.150	Short-chain-enoyl-CoA hydratase
IHKBHOGD_00034	gene	crt		
IHKBHOGD_00035	CDS			hypothetical protein
IHKBHOGD_00035	gene			
IHKBHOGD_00036	CDS	dhmA1_1	3.8.1.5	Haloalkane dehalogenase 1
IHKBHOGD_00036	gene	dhmA1_1		
IHKBHOGD_00037	CDS			hypothetical protein
IHKBHOGD_00037	gene			
IHKBHOGD_00038	CDS	prmA	2.1.1.-	Ribosomal protein L11 methyltransferase
IHKBHOGD_00038	gene	prmA		
IHKBHOGD_00039	CDS			hypothetical protein
IHKBHOGD_00039	gene			
IHKBHOGD_00040	CDS	etfA		Electron transfer flavoprotein subunit alpha
IHKBHOGD_00040	gene	etfA		
IHKBHOGD_00041	CDS	etfB		Electron transfer flavoprotein subunit beta
IHKBHOGD_00041	gene	etfB		
IHKBHOGD_00042	CDS			PE-PGRS family protein PE_PGRS18
IHKBHOGD_00042	gene			
IHKBHOGD_00043	CDS			hypothetical protein
IHKBHOGD_00043	gene			
IHKBHOGD_00044	CDS			hypothetical protein
IHKBHOGD_00044	gene			
IHKBHOGD_00045	CDS	yrbG		Inner membrane protein YrbG
IHKBHOGD_00045	gene	yrbG		
IHKBHOGD_00046	CDS			hypothetical protein
IHKBHOGD_00046	gene			
IHKBHOGD_00047	CDS			hypothetical protein
IHKBHOGD_00047	gene			
IHKBHOGD_00048	CDS			hypothetical protein
IHKBHOGD_00048	gene			
IHKBHOGD_00049	CDS			hypothetical protein
IHKBHOGD_00049	gene			
IHKBHOGD_00050	CDS			hypothetical protein
IHKBHOGD_00050	gene			
IHKBHOGD_00051	CDS	ytrF		ABC transporter permease YtrF
IHKBHOGD_00051	gene	ytrF		
IHKBHOGD_00052	CDS			hypothetical protein
IHKBHOGD_00052	gene			
IHKBHOGD_00053	CDS			putative signaling protein
IHKBHOGD_00053	gene			
IHKBHOGD_00054	CDS			hypothetical protein
IHKBHOGD_00054	gene			
IHKBHOGD_00055	CDS			hypothetical protein
IHKBHOGD_00055	gene			
IHKBHOGD_00056	CDS	polA	2.7.7.7	DNA polymerase I
IHKBHOGD_00056	gene	polA		
IHKBHOGD_00057	CDS	gsiB_1		Glutathione-binding protein GsiB
IHKBHOGD_00057	gene	gsiB_1		
IHKBHOGD_00058	CDS			hypothetical protein
IHKBHOGD_00058	gene			
IHKBHOGD_00059	CDS	sdh_1	1.1.1.276	Serine 3-dehydrogenase
IHKBHOGD_00059	gene	sdh_1		
IHKBHOGD_00060	CDS	dauA_1	1.4.99.6	FAD-dependent catabolic D-arginine dehydrogenase DauA
IHKBHOGD_00060	gene	dauA_1		
IHKBHOGD_00061	CDS		1.5.1.49	Delta(1)-pyrroline-2-carboxylate reductase
IHKBHOGD_00061	gene			
IHKBHOGD_00062	CDS	sfrA	1.-.-.-	NADPH-Fe(3+) oxidoreductase subunit alpha
IHKBHOGD_00062	gene	sfrA		
IHKBHOGD_00063	CDS	hndC	1.12.1.3	NADP-reducing hydrogenase subunit HndC
IHKBHOGD_00063	gene	hndC		
IHKBHOGD_00064	CDS			hypothetical protein
IHKBHOGD_00064	gene			
IHKBHOGD_00065	CDS			hypothetical protein
IHKBHOGD_00065	gene			
IHKBHOGD_00066	CDS			hypothetical protein
IHKBHOGD_00066	gene			
IHKBHOGD_00067	CDS			hypothetical protein
IHKBHOGD_00067	gene			
IHKBHOGD_00068	CDS			hypothetical protein
IHKBHOGD_00068	gene			
IHKBHOGD_00069	CDS			hypothetical protein
IHKBHOGD_00069	gene			
IHKBHOGD_00070	CDS	ppiB	5.2.1.8	putative peptidyl-prolyl cis-trans isomerase B
IHKBHOGD_00070	gene	ppiB		
IHKBHOGD_00071	CDS			hypothetical protein
IHKBHOGD_00071	gene			
IHKBHOGD_00072	CDS			hypothetical protein
IHKBHOGD_00072	gene			
IHKBHOGD_00073	CDS			hypothetical protein
IHKBHOGD_00073	gene			
IHKBHOGD_00074	CDS			hypothetical protein
IHKBHOGD_00074	gene			
IHKBHOGD_00075	CDS	folD		Bifunctional protein FolD protein
IHKBHOGD_00075	gene	folD		
IHKBHOGD_00076	CDS	rpmE		50S ribosomal protein L31
IHKBHOGD_00076	gene	rpmE		
IHKBHOGD_00077	CDS	mftC	2.-.-.-	Putative mycofactocin radical SAM maturase MftC
IHKBHOGD_00077	gene	mftC		
IHKBHOGD_00078	CDS	plsY_1	2.3.1.-	Glycerol-3-phosphate acyltransferase
IHKBHOGD_00078	gene	plsY_1		
IHKBHOGD_00079	CDS	ydaD	1.-.-.-	General stress protein 39
IHKBHOGD_00079	gene	ydaD		
IHKBHOGD_00080	CDS			hypothetical protein
IHKBHOGD_00080	gene			
IHKBHOGD_00081	CDS			hypothetical protein
IHKBHOGD_00081	gene			
IHKBHOGD_00082	CDS			hypothetical protein
IHKBHOGD_00082	gene			
IHKBHOGD_00083	CDS	tmpC		Membrane lipoprotein TmpC
IHKBHOGD_00083	gene	tmpC		
IHKBHOGD_00084	CDS			hypothetical protein
IHKBHOGD_00084	gene			
IHKBHOGD_00085	CDS			hypothetical protein
IHKBHOGD_00085	gene			
IHKBHOGD_00086	CDS	greA		Transcription elongation factor GreA
IHKBHOGD_00086	gene	greA		
IHKBHOGD_00087	CDS		3.1.1.10	Tropinesterase
IHKBHOGD_00087	gene			
IHKBHOGD_00088	CDS	ubiB	2.7.-.-	putative protein kinase UbiB
IHKBHOGD_00088	gene	ubiB		
IHKBHOGD_00089	CDS	dcyD	4.4.1.15	D-cysteine desulfhydrase
IHKBHOGD_00089	gene	dcyD		
IHKBHOGD_00090	CDS			hypothetical protein
IHKBHOGD_00090	gene			
IHKBHOGD_00091	CDS	nanK	2.7.1.60	N-acetylmannosamine kinase
IHKBHOGD_00091	gene	nanK		
IHKBHOGD_00092	CDS			hypothetical protein
IHKBHOGD_00092	gene			
IHKBHOGD_00093	CDS			hypothetical protein
IHKBHOGD_00093	gene			
IHKBHOGD_00094	CDS			putative HTH-type transcriptional regulator
IHKBHOGD_00094	gene			
IHKBHOGD_00095	CDS			hypothetical protein
IHKBHOGD_00095	gene			
IHKBHOGD_00096	CDS			hypothetical protein
IHKBHOGD_00096	gene			
IHKBHOGD_00097	CDS			hypothetical protein
IHKBHOGD_00097	gene			
IHKBHOGD_00098	CDS			hypothetical protein
IHKBHOGD_00098	gene			
IHKBHOGD_00099	CDS	egtA	6.3.2.2	Glutamate--cysteine ligase EgtA
IHKBHOGD_00099	gene	egtA		
IHKBHOGD_00100	CDS	gshB	6.3.2.3	Glutathione synthetase
IHKBHOGD_00100	gene	gshB		
IHKBHOGD_00101	CDS			hypothetical protein
IHKBHOGD_00101	gene			
IHKBHOGD_00102	CDS			hypothetical protein
IHKBHOGD_00102	gene			
IHKBHOGD_00103	CDS			hypothetical protein
IHKBHOGD_00103	gene			
IHKBHOGD_00104	CDS			hypothetical protein
IHKBHOGD_00104	gene			
IHKBHOGD_00105	CDS	dhmA1_2	3.8.1.5	Haloalkane dehalogenase 1
IHKBHOGD_00105	gene	dhmA1_2		
IHKBHOGD_00106	CDS			hypothetical protein
IHKBHOGD_00106	gene			
IHKBHOGD_00107	CDS			hypothetical protein
IHKBHOGD_00107	gene			
IHKBHOGD_00108	CDS			hypothetical protein
IHKBHOGD_00108	gene			
IHKBHOGD_00109	CDS	yfmJ_1	1.-.-.-	Putative NADP-dependent oxidoreductase YfmJ
IHKBHOGD_00109	gene	yfmJ_1		
IHKBHOGD_00110	CDS			hypothetical protein
IHKBHOGD_00110	gene			
IHKBHOGD_00111	CDS			hypothetical protein
IHKBHOGD_00111	gene			
IHKBHOGD_00112	CDS	gsiB_2		Glutathione-binding protein GsiB
IHKBHOGD_00112	gene	gsiB_2		
IHKBHOGD_00113	CDS			hypothetical protein
IHKBHOGD_00113	gene			
IHKBHOGD_00114	CDS			hypothetical protein
IHKBHOGD_00114	gene			
IHKBHOGD_00115	CDS	cinA		Putative competence-damage inducible protein
IHKBHOGD_00115	gene	cinA		
IHKBHOGD_00116	CDS	pgsA	2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
IHKBHOGD_00116	gene	pgsA		
IHKBHOGD_00117	CDS	rimO	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
IHKBHOGD_00117	gene	rimO		
IHKBHOGD_00118	CDS	dan	3.5.1.81	D-aminoacylase
IHKBHOGD_00118	gene	dan		
IHKBHOGD_00119	CDS	fadA_1	2.3.1.-	Putative acyltransferase
IHKBHOGD_00119	gene	fadA_1		
IHKBHOGD_00120	CDS		1.-.-.-	Putative coenzyme F420-dependent oxidoreductase
IHKBHOGD_00120	gene			
IHKBHOGD_00121	CDS	cysK	2.5.1.47	Cysteine synthase
IHKBHOGD_00121	gene	cysK		
IHKBHOGD_00122	CDS			hypothetical protein
IHKBHOGD_00122	gene			
IHKBHOGD_00123	CDS	recO		DNA repair protein RecO
IHKBHOGD_00123	gene	recO		
IHKBHOGD_00124	CDS	uppS_1	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
IHKBHOGD_00124	gene	uppS_1		
IHKBHOGD_00125	CDS	uppS_2	2.5.1.-	Isoprenyl transferase
IHKBHOGD_00125	gene	uppS_2		
IHKBHOGD_00126	CDS	dinG	3.6.4.12	putative ATP-dependent helicase DinG 
IHKBHOGD_00126	gene	dinG		
IHKBHOGD_00127	CDS	fbaA	4.1.2.13	Fructose-bisphosphate aldolase class 2
IHKBHOGD_00127	gene	fbaA		
IHKBHOGD_00128	CDS			hypothetical protein
IHKBHOGD_00128	gene			
IHKBHOGD_00129	CDS	dauP	3.1.1.-	Rhodomycin D methylesterase DauP
IHKBHOGD_00129	gene	dauP		
IHKBHOGD_00130	CDS	rlmI_1	2.1.1.191	Ribosomal RNA large subunit methyltransferase I
IHKBHOGD_00130	gene	rlmI_1		
IHKBHOGD_00131	CDS	uvrC		UvrABC system protein C
IHKBHOGD_00131	gene	uvrC		
IHKBHOGD_00132	CDS	rebM	2.1.1.164	Demethylrebeccamycin-D-glucose O-methyltransferase
IHKBHOGD_00132	gene	rebM		
IHKBHOGD_00133	CDS			Nucleotide-binding protein
IHKBHOGD_00133	gene			
IHKBHOGD_00134	CDS	gap2	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase 2
IHKBHOGD_00134	gene	gap2		
IHKBHOGD_00135	CDS			hypothetical protein
IHKBHOGD_00135	gene			
IHKBHOGD_00136	CDS	tylM1	2.1.1.235	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
IHKBHOGD_00136	gene	tylM1		
IHKBHOGD_00137	CDS			hypothetical protein
IHKBHOGD_00137	gene			
IHKBHOGD_00138	CDS		1.-.-.-	putative oxidoreductase
IHKBHOGD_00138	gene			
IHKBHOGD_00139	CDS			hypothetical protein
IHKBHOGD_00139	gene			
IHKBHOGD_00140	CDS	lytN	3.-.-.-	putative cell wall hydrolase LytN
IHKBHOGD_00140	gene	lytN		
IHKBHOGD_00141	CDS	dps2	1.16.-.-	DNA protection during starvation protein 2
IHKBHOGD_00141	gene	dps2		
IHKBHOGD_00142	CDS			hypothetical protein
IHKBHOGD_00142	gene			
IHKBHOGD_00143	CDS			hypothetical protein
IHKBHOGD_00143	gene			
IHKBHOGD_00144	CDS			hypothetical protein
IHKBHOGD_00144	gene			
IHKBHOGD_00145	CDS	ssuD	1.14.14.5	Alkanesulfonate monooxygenase
IHKBHOGD_00145	gene	ssuD		
IHKBHOGD_00146	CDS	sugC	3.6.3.-	Trehalose import ATP-binding protein SugC
IHKBHOGD_00146	gene	sugC		
IHKBHOGD_00147	CDS			hypothetical protein
IHKBHOGD_00147	gene			
IHKBHOGD_00148	CDS	ogt	2.1.1.63	Methylated-DNA--protein-cysteine methyltransferase
IHKBHOGD_00148	gene	ogt		
IHKBHOGD_00149	CDS	alkA		putative bifunctional transcriptional activator/DNA repair enzyme AlkA
IHKBHOGD_00149	gene	alkA		
IHKBHOGD_00150	CDS	pspA_1	3.1.3.3	Phosphoserine phosphatase 1
IHKBHOGD_00150	gene	pspA_1		
IHKBHOGD_00151	CDS	apeB_1	3.4.11.-	putative M18 family aminopeptidase 2
IHKBHOGD_00151	gene	apeB_1		
IHKBHOGD_00152	CDS	plsC_1	2.3.1.-	1-acyl-sn-glycerol-3-phosphate acyltransferase
IHKBHOGD_00152	gene	plsC_1		
IHKBHOGD_00153	CDS			hypothetical protein
IHKBHOGD_00153	gene			
IHKBHOGD_00154	CDS			hypothetical protein
IHKBHOGD_00154	gene			
IHKBHOGD_00155	CDS			hypothetical protein
IHKBHOGD_00155	gene			
IHKBHOGD_00156	CDS		2.1.3.1	Methylmalonyl-CoA carboxyltransferase 12S subunit
IHKBHOGD_00156	gene			
IHKBHOGD_00157	CDS			hypothetical protein
IHKBHOGD_00157	gene			
IHKBHOGD_00158	CDS			hypothetical protein
IHKBHOGD_00158	gene			
IHKBHOGD_00159	CDS	purQ_1	6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurQ
IHKBHOGD_00159	gene	purQ_1		
IHKBHOGD_00160	CDS	purL_1	6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL
IHKBHOGD_00160	gene	purL_1		
IHKBHOGD_00161	CDS	sdaB	4.3.1.17	L-serine dehydratase 2
IHKBHOGD_00161	gene	sdaB		
IHKBHOGD_00162	CDS	uidA	3.2.1.31	Beta-glucuronidase
IHKBHOGD_00162	gene	uidA		
IHKBHOGD_00163	CDS			hypothetical protein
IHKBHOGD_00163	gene			
IHKBHOGD_00164	CDS	ftsZ		Cell division protein FtsZ
IHKBHOGD_00164	gene	ftsZ		
IHKBHOGD_00165	CDS	ftsQ		Cell division protein FtsQ
IHKBHOGD_00165	gene	ftsQ		
IHKBHOGD_00166	CDS	purL_2	6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL
IHKBHOGD_00166	gene	purL_2		
IHKBHOGD_00167	CDS	purQ_2	6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurQ
IHKBHOGD_00167	gene	purQ_2		
IHKBHOGD_00168	CDS	purC	6.3.2.6	Phosphoribosylaminoimidazole-succinocarboxamide synthase
IHKBHOGD_00168	gene	purC		
IHKBHOGD_00169	CDS			hypothetical protein
IHKBHOGD_00169	gene			
IHKBHOGD_00170	CDS			hypothetical protein
IHKBHOGD_00170	gene			
IHKBHOGD_00171	CDS	tadA	3.5.4.33	tRNA-specific adenosine deaminase
IHKBHOGD_00171	gene	tadA		
IHKBHOGD_00172	CDS			hypothetical protein
IHKBHOGD_00172	gene			
IHKBHOGD_00173	CDS			hypothetical protein
IHKBHOGD_00173	gene			
IHKBHOGD_00174	CDS		2.3.1.-	Putative acetyltransferase
IHKBHOGD_00174	gene			
IHKBHOGD_00175	CDS		3.4.11.-	putative aminopeptidase
IHKBHOGD_00175	gene			
IHKBHOGD_00176	CDS	panC	6.3.2.1	Pantothenate synthetase
IHKBHOGD_00176	gene	panC		
IHKBHOGD_00177	CDS			hypothetical protein
IHKBHOGD_00177	gene			
IHKBHOGD_00178	CDS	pepN	3.4.11.2	Aminopeptidase N
IHKBHOGD_00178	gene	pepN		
IHKBHOGD_00179	CDS	proA	1.2.1.41	Gamma-glutamyl phosphate reductase
IHKBHOGD_00179	gene	proA		
IHKBHOGD_00180	CDS			hypothetical protein
IHKBHOGD_00180	gene			
IHKBHOGD_00181	CDS	scpA_1	5.4.99.2	Methylmalonyl-CoA mutase
IHKBHOGD_00181	gene	scpA_1		
IHKBHOGD_00182	CDS	sucC	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit beta
IHKBHOGD_00182	gene	sucC		
IHKBHOGD_00183	CDS	sucD	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
IHKBHOGD_00183	gene	sucD		
IHKBHOGD_00184	CDS			hypothetical protein
IHKBHOGD_00184	gene			
IHKBHOGD_00185	CDS			hypothetical protein
IHKBHOGD_00185	gene			
IHKBHOGD_00186	CDS			hypothetical protein
IHKBHOGD_00186	gene			
IHKBHOGD_00187	CDS			hypothetical protein
IHKBHOGD_00187	gene			
IHKBHOGD_00188	CDS			hypothetical protein
IHKBHOGD_00188	gene			
IHKBHOGD_00189	CDS			hypothetical protein
IHKBHOGD_00189	gene			
IHKBHOGD_00190	CDS	nhaP_1		K(+)/H(+) antiporter NhaP
IHKBHOGD_00190	gene	nhaP_1		
IHKBHOGD_00191	CDS			hypothetical protein
IHKBHOGD_00191	gene			
IHKBHOGD_00192	CDS			hypothetical protein
IHKBHOGD_00192	gene			
IHKBHOGD_00193	CDS		1.-.-.-	Putative coenzyme F420-dependent oxidoreductase
IHKBHOGD_00193	gene			
IHKBHOGD_00194	CDS			hypothetical protein
IHKBHOGD_00194	gene			
IHKBHOGD_00195	CDS	cshA	3.6.4.13	DEAD-box ATP-dependent RNA helicase CshA
IHKBHOGD_00195	gene	cshA		
IHKBHOGD_00196	CDS			hypothetical protein
IHKBHOGD_00196	gene			
IHKBHOGD_00197	CDS			hypothetical protein
IHKBHOGD_00197	gene			
IHKBHOGD_00198	CDS			hypothetical protein
IHKBHOGD_00198	gene			
IHKBHOGD_00199	CDS			hypothetical protein
IHKBHOGD_00199	gene			
IHKBHOGD_00200	CDS			hypothetical protein
IHKBHOGD_00200	gene			
IHKBHOGD_00201	CDS			hypothetical protein
IHKBHOGD_00201	gene			
IHKBHOGD_00202	CDS	rsmH	2.1.1.199	Ribosomal RNA small subunit methyltransferase H
IHKBHOGD_00202	gene	rsmH		
IHKBHOGD_00203	CDS	ftsL		Cell division protein FtsL
IHKBHOGD_00203	gene	ftsL		
IHKBHOGD_00204	CDS			hypothetical protein
IHKBHOGD_00204	gene			
IHKBHOGD_00205	CDS			hypothetical protein
IHKBHOGD_00205	gene			
IHKBHOGD_00206	CDS	glmU		Bifunctional protein GlmU
IHKBHOGD_00206	gene	glmU		
IHKBHOGD_00207	tRNA			tRNA-Gln(ttg)
IHKBHOGD_00207	gene			
IHKBHOGD_00208	CDS			hypothetical protein
IHKBHOGD_00208	gene			
IHKBHOGD_00209	CDS	ispE	2.7.1.148	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IHKBHOGD_00209	gene	ispE		
IHKBHOGD_00210	CDS	udp	2.4.2.3	Uridine phosphorylase
IHKBHOGD_00210	gene	udp		
IHKBHOGD_00211	CDS	leuS	6.1.1.4	Leucine--tRNA ligase
IHKBHOGD_00211	gene	leuS		
IHKBHOGD_00212	CDS			hypothetical protein
IHKBHOGD_00212	gene			
IHKBHOGD_00213	CDS		1.3.99.-	Putative acyl-CoA dehydrogenase FadE17
IHKBHOGD_00213	gene			
IHKBHOGD_00214	CDS			hypothetical protein
IHKBHOGD_00214	gene			
IHKBHOGD_00215	CDS			hypothetical protein
IHKBHOGD_00215	gene			
IHKBHOGD_00216	CDS	sigK		ECF RNA polymerase sigma factor SigK
IHKBHOGD_00216	gene	sigK		
IHKBHOGD_00217	tRNA			tRNA-Val(gac)
IHKBHOGD_00217	gene			
IHKBHOGD_00218	CDS	hemN	1.3.99.-	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
IHKBHOGD_00218	gene	hemN		
IHKBHOGD_00219	CDS			hypothetical protein
IHKBHOGD_00219	gene			
IHKBHOGD_00220	CDS	rsmE	2.1.1.193	Ribosomal RNA small subunit methyltransferase E
IHKBHOGD_00220	gene	rsmE		
IHKBHOGD_00221	CDS	dnaJ_1		Chaperone protein DnaJ
IHKBHOGD_00221	gene	dnaJ_1		
IHKBHOGD_00222	CDS		4.2.1.112	Acetylene hydratase
IHKBHOGD_00222	gene			
IHKBHOGD_00223	CDS			hypothetical protein
IHKBHOGD_00223	gene			
IHKBHOGD_00224	CDS			hypothetical protein
IHKBHOGD_00224	gene			
IHKBHOGD_00225	CDS	hutU	4.2.1.49	Urocanate hydratase
IHKBHOGD_00225	gene	hutU		
IHKBHOGD_00226	CDS	def_1	3.5.1.88	Peptide deformylase
IHKBHOGD_00226	gene	def_1		
IHKBHOGD_00227	CDS		3.5.4.32	8-oxoguanine deaminase
IHKBHOGD_00227	gene			
IHKBHOGD_00228	CDS	kdgK	2.7.1.45	2-dehydro-3-deoxygluconokinase
IHKBHOGD_00228	gene	kdgK		
IHKBHOGD_00229	CDS			hypothetical protein
IHKBHOGD_00229	gene			
IHKBHOGD_00230	CDS	xthA_1	3.1.11.2	Exodeoxyribonuclease III
IHKBHOGD_00230	gene	xthA_1		
IHKBHOGD_00231	CDS	rdmC	3.1.1.95	Aclacinomycin methylesterase RdmC
IHKBHOGD_00231	gene	rdmC		
IHKBHOGD_00232	CDS	afr	1.1.1.292	1,5-anhydro-D-fructose reductase
IHKBHOGD_00232	gene	afr		
IHKBHOGD_00233	CDS	iolD_1	3.7.1.22	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
IHKBHOGD_00233	gene	iolD_1		
IHKBHOGD_00234	CDS			hypothetical protein
IHKBHOGD_00234	gene			
IHKBHOGD_00235	CDS			hypothetical protein
IHKBHOGD_00235	gene			
IHKBHOGD_00236	CDS	rpsO		30S ribosomal protein S15
IHKBHOGD_00236	gene	rpsO		
IHKBHOGD_00237	CDS	metK	2.5.1.6	S-adenosylmethionine synthase
IHKBHOGD_00237	gene	metK		
IHKBHOGD_00238	CDS	priA	3.6.4.-	Primosomal protein N'
IHKBHOGD_00238	gene	priA		
IHKBHOGD_00239	CDS	rsmC	2.1.1.172	Ribosomal RNA small subunit methyltransferase C
IHKBHOGD_00239	gene	rsmC		
IHKBHOGD_00240	CDS	ald	1.4.1.1	Alanine dehydrogenase
IHKBHOGD_00240	gene	ald		
IHKBHOGD_00241	CDS	lrpC		HTH-type transcriptional regulator LrpC
IHKBHOGD_00241	gene	lrpC		
IHKBHOGD_00242	CDS	dnaJ_2		Chaperone protein DnaJ
IHKBHOGD_00242	gene	dnaJ_2		
IHKBHOGD_00243	tRNA			tRNA-Val(cac)
IHKBHOGD_00243	gene			
IHKBHOGD_00244	CDS	birA_1	6.3.4.15	Bifunctional ligase/repressor BirA
IHKBHOGD_00244	gene	birA_1		
IHKBHOGD_00245	CDS	yvhJ		Putative transcriptional regulator YvhJ
IHKBHOGD_00245	gene	yvhJ		
IHKBHOGD_00246	CDS			hypothetical protein
IHKBHOGD_00246	gene			
IHKBHOGD_00247	CDS		2.7.1.-	Putative aminoglycoside phosphotransferase
IHKBHOGD_00247	gene			
IHKBHOGD_00248	CDS			hypothetical protein
IHKBHOGD_00248	gene			
IHKBHOGD_00249	CDS	iap	3.4.-.-	putative endopeptidase p60
IHKBHOGD_00249	gene	iap		
IHKBHOGD_00250	CDS	guaA	6.3.5.2	GMP synthase [glutamine-hydrolyzing]
IHKBHOGD_00250	gene	guaA		
IHKBHOGD_00251	CDS		1.3.99.-	Putative acyl-CoA dehydrogenase FadE17
IHKBHOGD_00251	gene			
IHKBHOGD_00252	CDS	prdB	1.21.4.1	D-proline reductase subunit gamma
IHKBHOGD_00252	gene	prdB		
IHKBHOGD_00253	CDS			hypothetical protein
IHKBHOGD_00253	gene			
IHKBHOGD_00254	CDS			hypothetical protein
IHKBHOGD_00254	gene			
IHKBHOGD_00255	CDS	bauC	1.2.1.-	Putative 3-oxopropanoate dehydrogenase
IHKBHOGD_00255	gene	bauC		
IHKBHOGD_00256	CDS	aspC_1	2.6.1.1	Aspartate aminotransferase
IHKBHOGD_00256	gene	aspC_1		
IHKBHOGD_00257	CDS	yahA	3.1.4.-	Cyclic di-GMP phosphodiesterase YahA
IHKBHOGD_00257	gene	yahA		
IHKBHOGD_00258	CDS			hypothetical protein
IHKBHOGD_00258	gene			
IHKBHOGD_00259	CDS			hypothetical protein
IHKBHOGD_00259	gene			
IHKBHOGD_00260	CDS	gcvT	2.1.2.10	Aminomethyltransferase
IHKBHOGD_00260	gene	gcvT		
IHKBHOGD_00261	CDS			hypothetical protein
IHKBHOGD_00261	gene			
IHKBHOGD_00262	CDS			hypothetical protein
IHKBHOGD_00262	gene			
IHKBHOGD_00263	CDS	serA_1	1.1.1.95	D-3-phosphoglycerate dehydrogenase
IHKBHOGD_00263	gene	serA_1		
IHKBHOGD_00264	CDS	pyrF_1	4.1.1.23	Orotidine 5'-phosphate decarboxylase
IHKBHOGD_00264	gene	pyrF_1		
IHKBHOGD_00265	CDS	subB_1		Ferredoxin-2
